table,gender,tobacco,issue_age,duration,q_sel
t3369,Male,Nonsmoker,86,8,0.18973
t3369,Male,Nonsmoker,86,9,0.20375
t3369,Male,Nonsmoker,86,10,0.21845
t3369,Male,Nonsmoker,86,11,0.23554
t3369,Male,Nonsmoker,86,12,0.25392
t3369,Male,Nonsmoker,86,13,0.27364
t3369,Male,Nonsmoker,86,14,0.29431
t3369,Male,Nonsmoker,86,15,0.31552
t3369,Male,Nonsmoker,86,16,0.33699
t3369,Male,Nonsmoker,86,17,0.35854
t3369,Male,Nonsmoker,86,18,0.37981
t3369,Male,Nonsmoker,86,19,0.40044
t3369,Male,Nonsmoker,86,20,0.42009
t3369,Male,Nonsmoker,86,21,0.4384
t3369,Male,Nonsmoker,86,22,0.45501
t3369,Male,Nonsmoker,86,23,0.46956
t3369,Male,Nonsmoker,86,24,0.4817
t3369,Male,Nonsmoker,86,25,0.49107
t3369,Male,Nonsmoker,87,1,0.01436
t3369,Male,Nonsmoker,87,2,0.02719
t3369,Male,Nonsmoker,87,3,0.05664
t3369,Male,Nonsmoker,87,4,0.08954
t3369,Male,Nonsmoker,87,5,0.12354
t3369,Male,Nonsmoker,87,6,0.16267
t3369,Male,Nonsmoker,87,7,0.18973
t3369,Male,Nonsmoker,87,8,0.20375
t3369,Male,Nonsmoker,87,9,0.21845
t3369,Male,Nonsmoker,87,10,0.23554
t3369,Male,Nonsmoker,87,11,0.25392
t3369,Male,Nonsmoker,87,12,0.27364
t3369,Male,Nonsmoker,87,13,0.29431
t3369,Male,Nonsmoker,87,14,0.31552
t3369,Male,Nonsmoker,87,15,0.33699
t3369,Male,Nonsmoker,87,16,0.35854
t3369,Male,Nonsmoker,87,17,0.37981
t3369,Male,Nonsmoker,87,18,0.40044
t3369,Male,Nonsmoker,87,19,0.42009
t3369,Male,Nonsmoker,87,20,0.4384
t3369,Male,Nonsmoker,87,21,0.45501
t3369,Male,Nonsmoker,87,22,0.46956
t3369,Male,Nonsmoker,87,23,0.4817
t3369,Male,Nonsmoker,87,24,0.49107
t3369,Male,Nonsmoker,87,25,0.49731
t3369,Male,Nonsmoker,88,1,0.01664
t3369,Male,Nonsmoker,88,2,0.03231
t3369,Male,Nonsmoker,88,3,0.069
t3369,Male,Nonsmoker,88,4,0.11073
t3369,Male,Nonsmoker,88,5,0.15306
t3369,Male,Nonsmoker,88,6,0.18973
t3369,Male,Nonsmoker,88,7,0.20375
t3369,Male,Nonsmoker,88,8,0.21845
t3369,Male,Nonsmoker,88,9,0.23554
t3369,Male,Nonsmoker,88,10,0.25392
t3369,Male,Nonsmoker,88,11,0.27364
t3369,Male,Nonsmoker,88,12,0.29431
t3369,Male,Nonsmoker,88,13,0.31552
t3369,Male,Nonsmoker,88,14,0.33699
t3369,Male,Nonsmoker,88,15,0.35854
t3369,Male,Nonsmoker,88,16,0.37981
t3369,Male,Nonsmoker,88,17,0.40044
t3369,Male,Nonsmoker,88,18,0.42009
t3369,Male,Nonsmoker,88,19,0.4384
t3369,Male,Nonsmoker,88,20,0.45501
t3369,Male,Nonsmoker,88,21,0.46956
t3369,Male,Nonsmoker,88,22,0.4817
t3369,Male,Nonsmoker,88,23,0.49107
t3369,Male,Nonsmoker,88,24,0.49731
t3369,Male,Nonsmoker,88,25,0.5
t3369,Male,Nonsmoker,89,1,0.01915
t3369,Male,Nonsmoker,89,2,0.03783
t3369,Male,Nonsmoker,89,3,0.08299
t3369,Male,Nonsmoker,89,4,0.13562
t3369,Male,Nonsmoker,89,5,0.18241
t3369,Male,Nonsmoker,89,6,0.20375
t3369,Male,Nonsmoker,89,7,0.21845
t3369,Male,Nonsmoker,89,8,0.23554
t3369,Male,Nonsmoker,89,9,0.25392
t3369,Male,Nonsmoker,89,10,0.27364
t3369,Male,Nonsmoker,89,11,0.29431
t3369,Male,Nonsmoker,89,12,0.31552
t3369,Male,Nonsmoker,89,13,0.33699
t3369,Male,Nonsmoker,89,14,0.35854
t3369,Male,Nonsmoker,89,15,0.37981
t3369,Male,Nonsmoker,89,16,0.40044
t3369,Male,Nonsmoker,89,17,0.42009
t3369,Male,Nonsmoker,89,18,0.4384
t3369,Male,Nonsmoker,89,19,0.45501
t3369,Male,Nonsmoker,89,20,0.46956
t3369,Male,Nonsmoker,89,21,0.4817
t3369,Male,Nonsmoker,89,22,0.49107
t3369,Male,Nonsmoker,89,23,0.49731
t3369,Male,Nonsmoker,89,24,0.5
t3369,Male,Nonsmoker,89,25,0.5
t3369,Male,Nonsmoker,90,1,0.02319
t3369,Male,Nonsmoker,90,2,0.05216
t3369,Male,Nonsmoker,90,3,0.11297
t3369,Male,Nonsmoker,90,4,0.17222
t3369,Male,Nonsmoker,90,5,0.20375
t3369,Male,Nonsmoker,90,6,0.21845
t3369,Male,Nonsmoker,90,7,0.23554
t3369,Male,Nonsmoker,90,8,0.25392
t3369,Male,Nonsmoker,90,9,0.27364
t3369,Male,Nonsmoker,90,10,0.29431
t3369,Male,Nonsmoker,90,11,0.31552
t3369,Male,Nonsmoker,90,12,0.33699
t3369,Male,Nonsmoker,90,13,0.35854
t3369,Male,Nonsmoker,90,14,0.37981
t3369,Male,Nonsmoker,90,15,0.40044
t3369,Male,Nonsmoker,90,16,0.42009
t3369,Male,Nonsmoker,90,17,0.4384
t3369,Male,Nonsmoker,90,18,0.45501
t3369,Male,Nonsmoker,90,19,0.46956
t3369,Male,Nonsmoker,90,20,0.4817
t3369,Male,Nonsmoker,90,21,0.49107
t3369,Male,Nonsmoker,90,22,0.49731
t3369,Male,Nonsmoker,90,23,0.5
t3369,Male,Nonsmoker,90,24,0.5
t3369,Male,Nonsmoker,90,25,0.5
t3369,Male,Nonsmoker,91,1,0.0314
t3369,Male,Nonsmoker,91,2,0.07954
t3369,Male,Nonsmoker,91,3,0.16535
t3369,Male,Nonsmoker,91,4,0.20375
t3369,Male,Nonsmoker,91,5,0.21845
t3369,Male,Nonsmoker,91,6,0.23554
t3369,Male,Nonsmoker,91,7,0.25392
t3369,Male,Nonsmoker,91,8,0.27364
t3369,Male,Nonsmoker,91,9,0.29431
t3369,Male,Nonsmoker,91,10,0.31552
t3369,Male,Nonsmoker,91,11,0.33699
t3369,Male,Nonsmoker,91,12,0.35854
t3369,Male,Nonsmoker,91,13,0.37981
t3369,Male,Nonsmoker,91,14,0.40044
t3369,Male,Nonsmoker,91,15,0.42009
t3369,Male,Nonsmoker,91,16,0.4384
t3369,Male,Nonsmoker,91,17,0.45501
t3369,Male,Nonsmoker,91,18,0.46956
t3369,Male,Nonsmoker,91,19,0.4817
t3369,Male,Nonsmoker,91,20,0.49107
t3369,Male,Nonsmoker,91,21,0.49731
t3369,Male,Nonsmoker,91,22,0.5
t3369,Male,Nonsmoker,91,23,0.5
t3369,Male,Nonsmoker,91,24,0.5
t3369,Male,Nonsmoker,91,25,0.5
t3369,Male,Nonsmoker,92,1,0.0459
t3369,Male,Nonsmoker,92,2,0.11682
t3369,Male,Nonsmoker,92,3,0.20375
t3369,Male,Nonsmoker,92,4,0.21845
t3369,Male,Nonsmoker,92,5,0.23554
t3369,Male,Nonsmoker,92,6,0.25392
t3369,Male,Nonsmoker,92,7,0.27364
t3369,Male,Nonsmoker,92,8,0.29431
t3369,Male,Nonsmoker,92,9,0.31552
t3369,Male,Nonsmoker,92,10,0.33699
t3369,Male,Nonsmoker,92,11,0.35854
t3369,Male,Nonsmoker,92,12,0.37981
t3369,Male,Nonsmoker,92,13,0.40044
t3369,Male,Nonsmoker,92,14,0.42009
t3369,Male,Nonsmoker,92,15,0.4384
t3369,Male,Nonsmoker,92,16,0.45501
t3369,Male,Nonsmoker,92,17,0.46956
t3369,Male,Nonsmoker,92,18,0.4817
t3369,Male,Nonsmoker,92,19,0.49107
t3369,Male,Nonsmoker,92,20,0.49731
t3369,Male,Nonsmoker,92,21,0.5
t3369,Male,Nonsmoker,92,22,0.5
t3369,Male,Nonsmoker,92,23,0.5
t3369,Male,Nonsmoker,92,24,0.5
t3369,Male,Nonsmoker,92,25,0.5
t3369,Male,Nonsmoker,93,1,0.06787
t3369,Male,Nonsmoker,93,2,0.15075
t3369,Male,Nonsmoker,93,3,0.21845
t3369,Male,Nonsmoker,93,4,0.23554
t3369,Male,Nonsmoker,93,5,0.25392
t3369,Male,Nonsmoker,93,6,0.27364
t3369,Male,Nonsmoker,93,7,0.29431
t3369,Male,Nonsmoker,93,8,0.31552
t3369,Male,Nonsmoker,93,9,0.33699
t3369,Male,Nonsmoker,93,10,0.35854
t3369,Male,Nonsmoker,93,11,0.37981
t3369,Male,Nonsmoker,93,12,0.40044
t3369,Male,Nonsmoker,93,13,0.42009
t3369,Male,Nonsmoker,93,14,0.4384
t3369,Male,Nonsmoker,93,15,0.45501
t3369,Male,Nonsmoker,93,16,0.46956
t3369,Male,Nonsmoker,93,17,0.4817
t3369,Male,Nonsmoker,93,18,0.49107
t3369,Male,Nonsmoker,93,19,0.49731
t3369,Male,Nonsmoker,93,20,0.5
t3369,Male,Nonsmoker,93,21,0.5
t3369,Male,Nonsmoker,93,22,0.5
t3369,Male,Nonsmoker,93,23,0.5
t3369,Male,Nonsmoker,93,24,0.5
t3369,Male,Nonsmoker,93,25,0.5
t3369,Male,Nonsmoker,94,1,0.0981
t3369,Male,Nonsmoker,94,2,0.19289
t3369,Male,Nonsmoker,94,3,0.23554
t3369,Male,Nonsmoker,94,4,0.25392
t3369,Male,Nonsmoker,94,5,0.27364
t3369,Male,Nonsmoker,94,6,0.29431
t3369,Male,Nonsmoker,94,7,0.31552
t3369,Male,Nonsmoker,94,8,0.33699
t3369,Male,Nonsmoker,94,9,0.35854
t3369,Male,Nonsmoker,94,10,0.37981
t3369,Male,Nonsmoker,94,11,0.40044
t3369,Male,Nonsmoker,94,12,0.42009
t3369,Male,Nonsmoker,94,13,0.4384
t3369,Male,Nonsmoker,94,14,0.45501
t3369,Male,Nonsmoker,94,15,0.46956
t3369,Male,Nonsmoker,94,16,0.4817
t3369,Male,Nonsmoker,94,17,0.49107
t3369,Male,Nonsmoker,94,18,0.49731
t3369,Male,Nonsmoker,94,19,0.5
t3369,Male,Nonsmoker,94,20,0.5
t3369,Male,Nonsmoker,94,21,0.5
t3369,Male,Nonsmoker,94,22,0.5
t3369,Male,Nonsmoker,94,23,0.5
t3369,Male,Nonsmoker,94,24,0.5
t3369,Male,Nonsmoker,94,25,0.5
t3369,Male,Nonsmoker,95,1,0.13717
t3369,Male,Nonsmoker,95,2,0.23554
t3369,Male,Nonsmoker,95,3,0.25392
t3369,Male,Nonsmoker,95,4,0.27364
t3369,Male,Nonsmoker,95,5,0.29431
t3369,Male,Nonsmoker,95,6,0.31552
t3369,Male,Nonsmoker,95,7,0.33699
t3369,Male,Nonsmoker,95,8,0.35854
t3369,Male,Nonsmoker,95,9,0.37981
t3369,Male,Nonsmoker,95,10,0.40044
t3369,Male,Nonsmoker,95,11,0.42009
t3369,Male,Nonsmoker,95,12,0.4384
t3369,Male,Nonsmoker,95,13,0.45501
t3369,Male,Nonsmoker,95,14,0.46956
t3369,Male,Nonsmoker,95,15,0.4817
t3369,Male,Nonsmoker,95,16,0.49107
t3369,Male,Nonsmoker,95,17,0.49731
t3369,Male,Nonsmoker,95,18,0.5
t3369,Male,Nonsmoker,95,19,0.5
t3369,Male,Nonsmoker,95,20,0.5
t3369,Male,Nonsmoker,95,21,0.5
t3369,Male,Nonsmoker,95,22,0.5
t3369,Male,Nonsmoker,95,23,0.5
t3369,Male,Nonsmoker,95,24,0.5
t3369,Male,Nonsmoker,95,25,0.5
t3370,Female,Nonsmoker,18,1,2.7e-4
t3370,Female,Nonsmoker,18,2,2.7e-4
t3370,Female,Nonsmoker,18,3,2.6e-4
t3370,Female,Nonsmoker,18,4,2.6e-4
t3370,Female,Nonsmoker,18,5,2.6e-4
t3370,Female,Nonsmoker,18,6,2.6e-4
t3370,Female,Nonsmoker,18,7,2.6e-4
t3370,Female,Nonsmoker,18,8,2.6e-4
t3370,Female,Nonsmoker,18,9,2.6e-4
t3370,Female,Nonsmoker,18,10,2.8e-4
t3370,Female,Nonsmoker,18,11,3e-4
t3370,Female,Nonsmoker,18,12,3.2e-4
t3370,Female,Nonsmoker,18,13,3.3e-4
t3370,Female,Nonsmoker,18,14,3.6e-4
t3370,Female,Nonsmoker,18,15,4e-4
t3370,Female,Nonsmoker,18,16,4.6e-4
t3370,Female,Nonsmoker,18,17,5.3e-4
t3370,Female,Nonsmoker,18,18,6.1e-4
t3370,Female,Nonsmoker,18,19,6.9e-4
t3370,Female,Nonsmoker,18,20,7.6e-4
t3370,Female,Nonsmoker,18,21,8.2e-4
t3370,Female,Nonsmoker,18,22,8.4e-4
t3370,Female,Nonsmoker,18,23,8.6e-4
t3370,Female,Nonsmoker,18,24,8.6e-4
t3370,Female,Nonsmoker,18,25,8.6e-4
t3370,Female,Nonsmoker,19,1,2.5e-4
t3370,Female,Nonsmoker,19,2,2.5e-4
t3370,Female,Nonsmoker,19,3,2.4e-4
t3370,Female,Nonsmoker,19,4,2.5e-4
t3370,Female,Nonsmoker,19,5,2.5e-4
t3370,Female,Nonsmoker,19,6,2.5e-4
t3370,Female,Nonsmoker,19,7,2.4e-4
t3370,Female,Nonsmoker,19,8,2.4e-4
t3370,Female,Nonsmoker,19,9,2.5e-4
t3370,Female,Nonsmoker,19,10,2.8e-4
t3370,Female,Nonsmoker,19,11,3e-4
t3370,Female,Nonsmoker,19,12,3.1e-4
t3370,Female,Nonsmoker,19,13,3.3e-4
t3370,Female,Nonsmoker,19,14,3.5e-4
t3370,Female,Nonsmoker,19,15,4e-4
t3370,Female,Nonsmoker,19,16,4.8e-4
t3370,Female,Nonsmoker,19,17,5.6e-4
t3370,Female,Nonsmoker,19,18,6.5e-4
t3370,Female,Nonsmoker,19,19,7.3e-4
t3370,Female,Nonsmoker,19,20,8e-4
t3370,Female,Nonsmoker,19,21,8.4e-4
t3370,Female,Nonsmoker,19,22,8.6e-4
t3370,Female,Nonsmoker,19,23,8.6e-4
t3370,Female,Nonsmoker,19,24,8.6e-4
t3370,Female,Nonsmoker,19,25,8.7e-4
t3370,Female,Nonsmoker,20,1,2.1e-4
t3370,Female,Nonsmoker,20,2,2.2e-4
t3370,Female,Nonsmoker,20,3,2.3e-4
t3370,Female,Nonsmoker,20,4,2.3e-4
t3370,Female,Nonsmoker,20,5,2.3e-4
t3370,Female,Nonsmoker,20,6,2.2e-4
t3370,Female,Nonsmoker,20,7,2.2e-4
t3370,Female,Nonsmoker,20,8,2.3e-4
t3370,Female,Nonsmoker,20,9,2.5e-4
t3370,Female,Nonsmoker,20,10,2.8e-4
t3370,Female,Nonsmoker,20,11,3e-4
t3370,Female,Nonsmoker,20,12,3.1e-4
t3370,Female,Nonsmoker,20,13,3.2e-4
t3370,Female,Nonsmoker,20,14,3.6e-4
t3370,Female,Nonsmoker,20,15,4.2e-4
t3370,Female,Nonsmoker,20,16,5e-4
t3370,Female,Nonsmoker,20,17,5.9e-4
t3370,Female,Nonsmoker,20,18,6.7e-4
t3370,Female,Nonsmoker,20,19,7.5e-4
t3370,Female,Nonsmoker,20,20,8.2e-4
t3370,Female,Nonsmoker,20,21,8.6e-4
t3370,Female,Nonsmoker,20,22,8.6e-4
t3370,Female,Nonsmoker,20,23,8.6e-4
t3370,Female,Nonsmoker,20,24,8.7e-4
t3370,Female,Nonsmoker,20,25,8.7e-4
t3370,Female,Nonsmoker,21,1,1.7e-4
t3370,Female,Nonsmoker,21,2,2e-4
t3370,Female,Nonsmoker,21,3,2.2e-4
t3370,Female,Nonsmoker,21,4,2.1e-4
t3370,Female,Nonsmoker,21,5,2e-4
t3370,Female,Nonsmoker,21,6,2e-4
t3370,Female,Nonsmoker,21,7,2.1e-4
t3370,Female,Nonsmoker,21,8,2.3e-4
t3370,Female,Nonsmoker,21,9,2.6e-4
t3370,Female,Nonsmoker,21,10,2.8e-4
t3370,Female,Nonsmoker,21,11,3e-4
t3370,Female,Nonsmoker,21,12,3.1e-4
t3370,Female,Nonsmoker,21,13,3.3e-4
t3370,Female,Nonsmoker,21,14,3.7e-4
t3370,Female,Nonsmoker,21,15,4.5e-4
t3370,Female,Nonsmoker,21,16,5.3e-4
t3370,Female,Nonsmoker,21,17,6.1e-4
t3370,Female,Nonsmoker,21,18,6.8e-4
t3370,Female,Nonsmoker,21,19,7.6e-4
t3370,Female,Nonsmoker,21,20,8.2e-4
t3370,Female,Nonsmoker,21,21,8.6e-4
t3370,Female,Nonsmoker,21,22,8.6e-4
t3370,Female,Nonsmoker,21,23,8.7e-4
t3370,Female,Nonsmoker,21,24,8.7e-4
t3370,Female,Nonsmoker,21,25,8.9e-4
t3370,Female,Nonsmoker,22,1,1.5e-4
t3370,Female,Nonsmoker,22,2,1.9e-4
t3370,Female,Nonsmoker,22,3,2e-4
t3370,Female,Nonsmoker,22,4,1.9e-4
t3370,Female,Nonsmoker,22,5,1.8e-4
t3370,Female,Nonsmoker,22,6,1.9e-4
t3370,Female,Nonsmoker,22,7,2.1e-4
t3370,Female,Nonsmoker,22,8,2.4e-4
t3370,Female,Nonsmoker,22,9,2.7e-4
t3370,Female,Nonsmoker,22,10,2.9e-4
t3370,Female,Nonsmoker,22,11,3e-4
t3370,Female,Nonsmoker,22,12,3.1e-4
t3370,Female,Nonsmoker,22,13,3.4e-4
t3370,Female,Nonsmoker,22,14,4e-4
t3370,Female,Nonsmoker,22,15,4.8e-4
t3370,Female,Nonsmoker,22,16,5.6e-4
t3370,Female,Nonsmoker,22,17,6.2e-4
t3370,Female,Nonsmoker,22,18,6.9e-4
t3370,Female,Nonsmoker,22,19,7.6e-4
t3370,Female,Nonsmoker,22,20,8.3e-4
t3370,Female,Nonsmoker,22,21,8.6e-4
t3370,Female,Nonsmoker,22,22,8.7e-4
t3370,Female,Nonsmoker,22,23,8.7e-4
t3370,Female,Nonsmoker,22,24,8.9e-4
t3370,Female,Nonsmoker,22,25,0.00093000000000000005
t3370,Female,Nonsmoker,23,1,1.4e-4
t3370,Female,Nonsmoker,23,2,1.7e-4
t3370,Female,Nonsmoker,23,3,1.7e-4
t3370,Female,Nonsmoker,23,4,1.7e-4
t3370,Female,Nonsmoker,23,5,1.7e-4
t3370,Female,Nonsmoker,23,6,1.9e-4
t3370,Female,Nonsmoker,23,7,2.1e-4
t3370,Female,Nonsmoker,23,8,2.4e-4
t3370,Female,Nonsmoker,23,9,2.7e-4
t3370,Female,Nonsmoker,23,10,2.9e-4
t3370,Female,Nonsmoker,23,11,3.1e-4
t3370,Female,Nonsmoker,23,12,3.3e-4
t3370,Female,Nonsmoker,23,13,3.7e-4
t3370,Female,Nonsmoker,23,14,4.4e-4
t3370,Female,Nonsmoker,23,15,5.1e-4
t3370,Female,Nonsmoker,23,16,5.8e-4
t3370,Female,Nonsmoker,23,17,6.3e-4
t3370,Female,Nonsmoker,23,18,6.9e-4
t3370,Female,Nonsmoker,23,19,7.7e-4
t3370,Female,Nonsmoker,23,20,8.3e-4
t3370,Female,Nonsmoker,23,21,8.7e-4
t3370,Female,Nonsmoker,23,22,8.7e-4
t3370,Female,Nonsmoker,23,23,8.9e-4
t3370,Female,Nonsmoker,23,24,0.00093000000000000005
t3370,Female,Nonsmoker,23,25,9.7e-4
t3370,Female,Nonsmoker,24,1,1.2e-4
t3370,Female,Nonsmoker,24,2,1.5e-4
t3370,Female,Nonsmoker,24,3,1.5e-4
t3370,Female,Nonsmoker,24,4,1.5e-4
t3370,Female,Nonsmoker,24,5,1.7e-4
t3370,Female,Nonsmoker,24,6,1.9e-4
t3370,Female,Nonsmoker,24,7,2.2e-4
t3370,Female,Nonsmoker,24,8,2.5e-4
t3370,Female,Nonsmoker,24,9,2.8e-4
t3370,Female,Nonsmoker,24,10,3e-4
t3370,Female,Nonsmoker,24,11,3.2e-4
t3370,Female,Nonsmoker,24,12,3.5e-4
t3370,Female,Nonsmoker,24,13,4.1e-4
t3370,Female,Nonsmoker,24,14,4.8e-4
t3370,Female,Nonsmoker,24,15,5.5e-4
t3370,Female,Nonsmoker,24,16,6e-4
t3370,Female,Nonsmoker,24,17,6.4e-4
t3370,Female,Nonsmoker,24,18,7e-4
t3370,Female,Nonsmoker,24,19,7.7e-4
t3370,Female,Nonsmoker,24,20,8.3e-4
t3370,Female,Nonsmoker,24,21,8.7e-4
t3370,Female,Nonsmoker,24,22,8.9e-4
t3370,Female,Nonsmoker,24,23,0.00093000000000000005
t3370,Female,Nonsmoker,24,24,9.7e-4
t3370,Female,Nonsmoker,24,25,0.00103
t3370,Female,Nonsmoker,25,1,1e-4
t3370,Female,Nonsmoker,25,2,1.3e-4
t3370,Female,Nonsmoker,25,3,1.4e-4
t3370,Female,Nonsmoker,25,4,1.5e-4
t3370,Female,Nonsmoker,25,5,1.7e-4
t3370,Female,Nonsmoker,25,6,1.9e-4
t3370,Female,Nonsmoker,25,7,2.2e-4
t3370,Female,Nonsmoker,25,8,2.6e-4
t3370,Female,Nonsmoker,25,9,2.9e-4
t3370,Female,Nonsmoker,25,10,3.2e-4
t3370,Female,Nonsmoker,25,11,3.5e-4
t3370,Female,Nonsmoker,25,12,3.9e-4
t3370,Female,Nonsmoker,25,13,4.5e-4
t3370,Female,Nonsmoker,25,14,5.2e-4
t3370,Female,Nonsmoker,25,15,5.8e-4
t3370,Female,Nonsmoker,25,16,6.1e-4
t3370,Female,Nonsmoker,25,17,6.6e-4
t3370,Female,Nonsmoker,25,18,7.2e-4
t3370,Female,Nonsmoker,25,19,7.8e-4
t3370,Female,Nonsmoker,25,20,8.4e-4
t3370,Female,Nonsmoker,25,21,8.9e-4
t3370,Female,Nonsmoker,25,22,0.00093000000000000005
t3370,Female,Nonsmoker,25,23,9.7e-4
t3370,Female,Nonsmoker,25,24,0.00103
t3370,Female,Nonsmoker,25,25,0.00111
t3370,Female,Nonsmoker,26,1,8e-5
t3370,Female,Nonsmoker,26,2,1.2e-4
t3370,Female,Nonsmoker,26,3,1.4e-4
t3370,Female,Nonsmoker,26,4,1.5e-4
t3370,Female,Nonsmoker,26,5,1.7e-4
t3370,Female,Nonsmoker,26,6,2e-4
t3370,Female,Nonsmoker,26,7,2.3e-4
t3370,Female,Nonsmoker,26,8,2.7e-4
t3370,Female,Nonsmoker,26,9,3e-4
t3370,Female,Nonsmoker,26,10,3.4e-4
t3370,Female,Nonsmoker,26,11,3.8e-4
t3370,Female,Nonsmoker,26,12,4.4e-4
t3370,Female,Nonsmoker,26,13,5.1e-4
t3370,Female,Nonsmoker,26,14,5.7e-4
t3370,Female,Nonsmoker,26,15,6.1e-4
t3370,Female,Nonsmoker,26,16,6.3e-4
t3370,Female,Nonsmoker,26,17,6.8e-4
t3370,Female,Nonsmoker,26,18,7.4e-4
t3370,Female,Nonsmoker,26,19,8.1e-4
t3370,Female,Nonsmoker,26,20,8.7e-4
t3370,Female,Nonsmoker,26,21,0.00093000000000000005
t3370,Female,Nonsmoker,26,22,9.7e-4
t3370,Female,Nonsmoker,26,23,0.00103
t3370,Female,Nonsmoker,26,24,0.00111
t3370,Female,Nonsmoker,26,25,0.00121
t3370,Female,Nonsmoker,27,1,8e-5
t3370,Female,Nonsmoker,27,2,1.2e-4
t3370,Female,Nonsmoker,27,3,1.4e-4
t3370,Female,Nonsmoker,27,4,1.5e-4
t3370,Female,Nonsmoker,27,5,1.7e-4
t3370,Female,Nonsmoker,27,6,2e-4
t3370,Female,Nonsmoker,27,7,2.4e-4
t3370,Female,Nonsmoker,27,8,2.8e-4
t3370,Female,Nonsmoker,27,9,3.3e-4
t3370,Female,Nonsmoker,27,10,3.7e-4
t3370,Female,Nonsmoker,27,11,4.2e-4
t3370,Female,Nonsmoker,27,12,4.8e-4
t3370,Female,Nonsmoker,27,13,5.5e-4
t3370,Female,Nonsmoker,27,14,6e-4
t3370,Female,Nonsmoker,27,15,6.3e-4
t3370,Female,Nonsmoker,27,16,6.6e-4
t3370,Female,Nonsmoker,27,17,7e-4
t3370,Female,Nonsmoker,27,18,7.7e-4
t3370,Female,Nonsmoker,27,19,8.4e-4
t3370,Female,Nonsmoker,27,20,9.1e-4
t3370,Female,Nonsmoker,27,21,9.7e-4
t3370,Female,Nonsmoker,27,22,0.00103
t3370,Female,Nonsmoker,27,23,0.00111
t3370,Female,Nonsmoker,27,24,0.00121
t3370,Female,Nonsmoker,27,25,0.00133
t3370,Female,Nonsmoker,28,1,7e-5
t3370,Female,Nonsmoker,28,2,1.2e-4
t3370,Female,Nonsmoker,28,3,1.4e-4
t3370,Female,Nonsmoker,28,4,1.6e-4
t3370,Female,Nonsmoker,28,5,1.8e-4
t3370,Female,Nonsmoker,28,6,2.1e-4
t3370,Female,Nonsmoker,28,7,2.5e-4
t3370,Female,Nonsmoker,28,8,3e-4
t3370,Female,Nonsmoker,28,9,3.6e-4
t3370,Female,Nonsmoker,28,10,4.1e-4
t3370,Female,Nonsmoker,28,11,4.6e-4
t3370,Female,Nonsmoker,28,12,5.3e-4
t3370,Female,Nonsmoker,28,13,5.9e-4
t3370,Female,Nonsmoker,28,14,6.3e-4
t3370,Female,Nonsmoker,28,15,6.5e-4
t3370,Female,Nonsmoker,28,16,6.9e-4
t3370,Female,Nonsmoker,28,17,7.4e-4
t3370,Female,Nonsmoker,28,18,8.1e-4
t3370,Female,Nonsmoker,28,19,8.8e-4
t3370,Female,Nonsmoker,28,20,9.6e-4
t3370,Female,Nonsmoker,28,21,0.00103
t3370,Female,Nonsmoker,28,22,0.00111
t3370,Female,Nonsmoker,28,23,0.00121
t3370,Female,Nonsmoker,28,24,0.00133
t3370,Female,Nonsmoker,28,25,0.00149
t3370,Female,Nonsmoker,29,1,7e-5
t3370,Female,Nonsmoker,29,2,1.2e-4
t3370,Female,Nonsmoker,29,3,1.5e-4
t3370,Female,Nonsmoker,29,4,1.6e-4
t3370,Female,Nonsmoker,29,5,1.8e-4
t3370,Female,Nonsmoker,29,6,2.2e-4
t3370,Female,Nonsmoker,29,7,2.7e-4
t3370,Female,Nonsmoker,29,8,3.3e-4
t3370,Female,Nonsmoker,29,9,3.9e-4
t3370,Female,Nonsmoker,29,10,4.4e-4
t3370,Female,Nonsmoker,29,11,4.9e-4
t3370,Female,Nonsmoker,29,12,5.6e-4
t3370,Female,Nonsmoker,29,13,6.1e-4
t3370,Female,Nonsmoker,29,14,6.5e-4
t3370,Female,Nonsmoker,29,15,6.8e-4
t3370,Female,Nonsmoker,29,16,7.2e-4
t3370,Female,Nonsmoker,29,17,7.9e-4
t3370,Female,Nonsmoker,29,18,8.6e-4
t3370,Female,Nonsmoker,29,19,9.4e-4
t3370,Female,Nonsmoker,29,20,0.00103
t3370,Female,Nonsmoker,29,21,0.00111
t3370,Female,Nonsmoker,29,22,0.00121
t3370,Female,Nonsmoker,29,23,0.00133
t3370,Female,Nonsmoker,29,24,0.00149
t3370,Female,Nonsmoker,29,25,0.00167
t3370,Female,Nonsmoker,30,1,7e-5
t3370,Female,Nonsmoker,30,2,1.3e-4
t3370,Female,Nonsmoker,30,3,1.5e-4
t3370,Female,Nonsmoker,30,4,1.7e-4
t3370,Female,Nonsmoker,30,5,2e-4
t3370,Female,Nonsmoker,30,6,2.4e-4
t3370,Female,Nonsmoker,30,7,3e-4
t3370,Female,Nonsmoker,30,8,3.6e-4
t3370,Female,Nonsmoker,30,9,4.1e-4
t3370,Female,Nonsmoker,30,10,4.7e-4
t3370,Female,Nonsmoker,30,11,5.2e-4
t3370,Female,Nonsmoker,30,12,5.8e-4
t3370,Female,Nonsmoker,30,13,6.4e-4
t3370,Female,Nonsmoker,30,14,6.7e-4
t3370,Female,Nonsmoker,30,15,7.1e-4
t3370,Female,Nonsmoker,30,16,7.7e-4
t3370,Female,Nonsmoker,30,17,8.5e-4
t3370,Female,Nonsmoker,30,18,9.4e-4
