table,gender,tobacco,issue_age,duration,q_sel
t3291,Male,Nonsmoker,75,15,0.13497
t3291,Male,Nonsmoker,75,16,0.15718
t3291,Male,Nonsmoker,75,17,0.17535
t3291,Male,Nonsmoker,75,18,0.19352
t3291,Male,Nonsmoker,75,19,0.21149
t3291,Male,Nonsmoker,75,20,0.22836
t3291,Male,Nonsmoker,75,21,0.2434
t3291,Male,Nonsmoker,75,22,0.26243
t3291,Male,Nonsmoker,75,23,0.28269
t3291,Male,Nonsmoker,75,24,0.30471
t3291,Male,Nonsmoker,75,25,0.328
t3291,Male,Nonsmoker,76,1,0.00476
t3291,Male,Nonsmoker,76,2,0.00767
t3291,Male,Nonsmoker,76,3,0.01256
t3291,Male,Nonsmoker,76,4,0.01723
t3291,Male,Nonsmoker,76,5,0.02129
t3291,Male,Nonsmoker,76,6,0.02634
t3291,Male,Nonsmoker,76,7,0.03257
t3291,Male,Nonsmoker,76,8,0.04059
t3291,Male,Nonsmoker,76,9,0.05197
t3291,Male,Nonsmoker,76,10,0.06507
t3291,Male,Nonsmoker,76,11,0.08168
t3291,Male,Nonsmoker,76,12,0.09473
t3291,Male,Nonsmoker,76,13,0.11349
t3291,Male,Nonsmoker,76,14,0.13415
t3291,Male,Nonsmoker,76,15,0.15718
t3291,Male,Nonsmoker,76,16,0.17535
t3291,Male,Nonsmoker,76,17,0.19352
t3291,Male,Nonsmoker,76,18,0.21149
t3291,Male,Nonsmoker,76,19,0.22836
t3291,Male,Nonsmoker,76,20,0.2434
t3291,Male,Nonsmoker,76,21,0.26243
t3291,Male,Nonsmoker,76,22,0.28269
t3291,Male,Nonsmoker,76,23,0.30471
t3291,Male,Nonsmoker,76,24,0.328
t3291,Male,Nonsmoker,76,25,0.35209
t3291,Male,Nonsmoker,77,1,0.00494
t3291,Male,Nonsmoker,77,2,0.00796
t3291,Male,Nonsmoker,77,3,0.01319
t3291,Male,Nonsmoker,77,4,0.01851
t3291,Male,Nonsmoker,77,5,0.02343
t3291,Male,Nonsmoker,77,6,0.02906
t3291,Male,Nonsmoker,77,7,0.03633
t3291,Male,Nonsmoker,77,8,0.04727
t3291,Male,Nonsmoker,77,9,0.06011
t3291,Male,Nonsmoker,77,10,0.07427
t3291,Male,Nonsmoker,77,11,0.09375
t3291,Male,Nonsmoker,77,12,0.11219
t3291,Male,Nonsmoker,77,13,0.13364
t3291,Male,Nonsmoker,77,14,0.15718
t3291,Male,Nonsmoker,77,15,0.17535
t3291,Male,Nonsmoker,77,16,0.19352
t3291,Male,Nonsmoker,77,17,0.21149
t3291,Male,Nonsmoker,77,18,0.22836
t3291,Male,Nonsmoker,77,19,0.2434
t3291,Male,Nonsmoker,77,20,0.26243
t3291,Male,Nonsmoker,77,21,0.28269
t3291,Male,Nonsmoker,77,22,0.30471
t3291,Male,Nonsmoker,77,23,0.328
t3291,Male,Nonsmoker,77,24,0.35209
t3291,Male,Nonsmoker,77,25,0.37447
t3291,Male,Nonsmoker,78,1,0.00518
t3291,Male,Nonsmoker,78,2,0.00835
t3291,Male,Nonsmoker,78,3,0.01403
t3291,Male,Nonsmoker,78,4,0.0201
t3291,Male,Nonsmoker,78,5,0.02553
t3291,Male,Nonsmoker,78,6,0.03268
t3291,Male,Nonsmoker,78,7,0.0408
t3291,Male,Nonsmoker,78,8,0.0547
t3291,Male,Nonsmoker,78,9,0.06874
t3291,Male,Nonsmoker,78,10,0.08472
t3291,Male,Nonsmoker,78,11,0.10978
t3291,Male,Nonsmoker,78,12,0.13167
t3291,Male,Nonsmoker,78,13,0.15569
t3291,Male,Nonsmoker,78,14,0.17535
t3291,Male,Nonsmoker,78,15,0.19352
t3291,Male,Nonsmoker,78,16,0.21149
t3291,Male,Nonsmoker,78,17,0.22836
t3291,Male,Nonsmoker,78,18,0.2434
t3291,Male,Nonsmoker,78,19,0.26243
t3291,Male,Nonsmoker,78,20,0.28269
t3291,Male,Nonsmoker,78,21,0.30471
t3291,Male,Nonsmoker,78,22,0.328
t3291,Male,Nonsmoker,78,23,0.35209
t3291,Male,Nonsmoker,78,24,0.37447
t3291,Male,Nonsmoker,78,25,0.3968
t3291,Male,Nonsmoker,79,1,0.00537
t3291,Male,Nonsmoker,79,2,0.0087
t3291,Male,Nonsmoker,79,3,0.01489
t3291,Male,Nonsmoker,79,4,0.02161
t3291,Male,Nonsmoker,79,5,0.02794
t3291,Male,Nonsmoker,79,6,0.03577
t3291,Male,Nonsmoker,79,7,0.04561
t3291,Male,Nonsmoker,79,8,0.06051
t3291,Male,Nonsmoker,79,9,0.07625
t3291,Male,Nonsmoker,79,10,0.096560000000000007
t3291,Male,Nonsmoker,79,11,0.12614
t3291,Male,Nonsmoker,79,12,0.15174
t3291,Male,Nonsmoker,79,13,0.17535
t3291,Male,Nonsmoker,79,14,0.19352
t3291,Male,Nonsmoker,79,15,0.21149
t3291,Male,Nonsmoker,79,16,0.22836
t3291,Male,Nonsmoker,79,17,0.2434
t3291,Male,Nonsmoker,79,18,0.26243
t3291,Male,Nonsmoker,79,19,0.28269
t3291,Male,Nonsmoker,79,20,0.30471
t3291,Male,Nonsmoker,79,21,0.328
t3291,Male,Nonsmoker,79,22,0.35209
t3291,Male,Nonsmoker,79,23,0.37447
t3291,Male,Nonsmoker,79,24,0.3968
t3291,Male,Nonsmoker,79,25,0.41866
t3291,Male,Nonsmoker,80,1,0.00556
t3291,Male,Nonsmoker,80,2,0.0091
t3291,Male,Nonsmoker,80,3,0.01579
t3291,Male,Nonsmoker,80,4,0.02344
t3291,Male,Nonsmoker,80,5,0.03035
t3291,Male,Nonsmoker,80,6,0.03876
t3291,Male,Nonsmoker,80,7,0.05049
t3291,Male,Nonsmoker,80,8,0.06621
t3291,Male,Nonsmoker,80,9,0.08459
t3291,Male,Nonsmoker,80,10,0.10995
t3291,Male,Nonsmoker,80,11,0.14593
t3291,Male,Nonsmoker,80,12,0.17535
t3291,Male,Nonsmoker,80,13,0.19352
t3291,Male,Nonsmoker,80,14,0.21149
t3291,Male,Nonsmoker,80,15,0.22836
t3291,Male,Nonsmoker,80,16,0.2434
t3291,Male,Nonsmoker,80,17,0.26243
t3291,Male,Nonsmoker,80,18,0.28269
t3291,Male,Nonsmoker,80,19,0.30471
t3291,Male,Nonsmoker,80,20,0.328
t3291,Male,Nonsmoker,80,21,0.35209
t3291,Male,Nonsmoker,80,22,0.37447
t3291,Male,Nonsmoker,80,23,0.3968
t3291,Male,Nonsmoker,80,24,0.41866
t3291,Male,Nonsmoker,80,25,0.43965
t3291,Male,Nonsmoker,81,1,0.00602
t3291,Male,Nonsmoker,81,2,0.00993
t3291,Male,Nonsmoker,81,3,0.01779
t3291,Male,Nonsmoker,81,4,0.0266
t3291,Male,Nonsmoker,81,5,0.03444
t3291,Male,Nonsmoker,81,6,0.04419
t3291,Male,Nonsmoker,81,7,0.0583
t3291,Male,Nonsmoker,81,8,0.07542
t3291,Male,Nonsmoker,81,9,0.09951
t3291,Male,Nonsmoker,81,10,0.13019
t3291,Male,Nonsmoker,81,11,0.16645
t3291,Male,Nonsmoker,81,12,0.19352
t3291,Male,Nonsmoker,81,13,0.21149
t3291,Male,Nonsmoker,81,14,0.22836
t3291,Male,Nonsmoker,81,15,0.2434
t3291,Male,Nonsmoker,81,16,0.26243
t3291,Male,Nonsmoker,81,17,0.28269
t3291,Male,Nonsmoker,81,18,0.30471
t3291,Male,Nonsmoker,81,19,0.328
t3291,Male,Nonsmoker,81,20,0.35209
t3291,Male,Nonsmoker,81,21,0.37447
t3291,Male,Nonsmoker,81,22,0.3968
t3291,Male,Nonsmoker,81,23,0.41866
t3291,Male,Nonsmoker,81,24,0.43965
t3291,Male,Nonsmoker,81,25,0.45936
t3291,Male,Nonsmoker,82,1,0.00662
t3291,Male,Nonsmoker,82,2,0.01107
t3291,Male,Nonsmoker,82,3,0.0203
t3291,Male,Nonsmoker,82,4,0.03063
t3291,Male,Nonsmoker,82,5,0.03978
t3291,Male,Nonsmoker,82,6,0.0507
t3291,Male,Nonsmoker,82,7,0.06805
t3291,Male,Nonsmoker,82,8,0.09085
t3291,Male,Nonsmoker,82,9,0.11907
t3291,Male,Nonsmoker,82,10,0.15952
t3291,Male,Nonsmoker,82,11,0.19352
t3291,Male,Nonsmoker,82,12,0.21149
t3291,Male,Nonsmoker,82,13,0.22836
t3291,Male,Nonsmoker,82,14,0.2434
t3291,Male,Nonsmoker,82,15,0.26243
t3291,Male,Nonsmoker,82,16,0.28269
t3291,Male,Nonsmoker,82,17,0.30471
t3291,Male,Nonsmoker,82,18,0.328
t3291,Male,Nonsmoker,82,19,0.35209
t3291,Male,Nonsmoker,82,20,0.37447
t3291,Male,Nonsmoker,82,21,0.3968
t3291,Male,Nonsmoker,82,22,0.41866
t3291,Male,Nonsmoker,82,23,0.43965
t3291,Male,Nonsmoker,82,24,0.45936
t3291,Male,Nonsmoker,82,25,0.47743
t3291,Male,Nonsmoker,83,1,0.00762
t3291,Male,Nonsmoker,83,2,0.0129
t3291,Male,Nonsmoker,83,3,0.0242
t3291,Male,Nonsmoker,83,4,0.03649
t3291,Male,Nonsmoker,83,5,0.04784
t3291,Male,Nonsmoker,83,6,0.06135
t3291,Male,Nonsmoker,83,7,0.08303
t3291,Male,Nonsmoker,83,8,0.11259
t3291,Male,Nonsmoker,83,9,0.15159
t3291,Male,Nonsmoker,83,10,0.19352
t3291,Male,Nonsmoker,83,11,0.21149
t3291,Male,Nonsmoker,83,12,0.22836
t3291,Male,Nonsmoker,83,13,0.2434
t3291,Male,Nonsmoker,83,14,0.26243
t3291,Male,Nonsmoker,83,15,0.28269
t3291,Male,Nonsmoker,83,16,0.30471
t3291,Male,Nonsmoker,83,17,0.328
t3291,Male,Nonsmoker,83,18,0.35209
t3291,Male,Nonsmoker,83,19,0.37447
t3291,Male,Nonsmoker,83,20,0.3968
t3291,Male,Nonsmoker,83,21,0.41866
t3291,Male,Nonsmoker,83,22,0.43965
t3291,Male,Nonsmoker,83,23,0.45936
t3291,Male,Nonsmoker,83,24,0.47743
t3291,Male,Nonsmoker,83,25,0.50332
t3291,Male,Nonsmoker,84,1,0.00897
t3291,Male,Nonsmoker,84,2,0.01567
t3291,Male,Nonsmoker,84,3,0.03034
t3291,Male,Nonsmoker,84,4,0.04607
t3291,Male,Nonsmoker,84,5,0.06053
t3291,Male,Nonsmoker,84,6,0.07912
t3291,Male,Nonsmoker,84,7,0.10674
t3291,Male,Nonsmoker,84,8,0.14907
t3291,Male,Nonsmoker,84,9,0.19352
t3291,Male,Nonsmoker,84,10,0.21149
t3291,Male,Nonsmoker,84,11,0.22836
t3291,Male,Nonsmoker,84,12,0.2434
t3291,Male,Nonsmoker,84,13,0.26243
t3291,Male,Nonsmoker,84,14,0.28269
t3291,Male,Nonsmoker,84,15,0.30471
t3291,Male,Nonsmoker,84,16,0.328
t3291,Male,Nonsmoker,84,17,0.35209
t3291,Male,Nonsmoker,84,18,0.37447
t3291,Male,Nonsmoker,84,19,0.3968
t3291,Male,Nonsmoker,84,20,0.41866
t3291,Male,Nonsmoker,84,21,0.43965
t3291,Male,Nonsmoker,84,22,0.45936
t3291,Male,Nonsmoker,84,23,0.47743
t3291,Male,Nonsmoker,84,24,0.50332
t3291,Male,Nonsmoker,84,25,0.53061
t3291,Male,Nonsmoker,85,1,0.01062
t3291,Male,Nonsmoker,85,2,0.01891
t3291,Male,Nonsmoker,85,3,0.03737
t3291,Male,Nonsmoker,85,4,0.05684
t3291,Male,Nonsmoker,85,5,0.07597
t3291,Male,Nonsmoker,85,6,0.10098
t3291,Male,Nonsmoker,85,7,0.13778
t3291,Male,Nonsmoker,85,8,0.17684
t3291,Male,Nonsmoker,85,9,0.21149
t3291,Male,Nonsmoker,85,10,0.22836
t3291,Male,Nonsmoker,85,11,0.2434
t3291,Male,Nonsmoker,85,12,0.26243
t3291,Male,Nonsmoker,85,13,0.28269
t3291,Male,Nonsmoker,85,14,0.30471
t3291,Male,Nonsmoker,85,15,0.328
t3291,Male,Nonsmoker,85,16,0.35209
t3291,Male,Nonsmoker,85,17,0.37447
t3291,Male,Nonsmoker,85,18,0.3968
t3291,Male,Nonsmoker,85,19,0.41866
t3291,Male,Nonsmoker,85,20,0.43965
t3291,Male,Nonsmoker,85,21,0.45936
t3291,Male,Nonsmoker,85,22,0.47743
t3291,Male,Nonsmoker,85,23,0.50332
t3291,Male,Nonsmoker,85,24,0.53061
t3291,Male,Nonsmoker,85,25,0.55939
t3291,Male,Nonsmoker,86,1,0.01282
t3291,Male,Nonsmoker,86,2,0.02329
t3291,Male,Nonsmoker,86,3,0.04706
t3291,Male,Nonsmoker,86,4,0.07236
t3291,Male,Nonsmoker,86,5,0.09843
t3291,Male,Nonsmoker,86,6,0.13244
t3291,Male,Nonsmoker,86,7,0.17231
t3291,Male,Nonsmoker,86,8,0.21149
t3291,Male,Nonsmoker,86,9,0.22836
t3291,Male,Nonsmoker,86,10,0.2434
t3291,Male,Nonsmoker,86,11,0.26243
t3291,Male,Nonsmoker,86,12,0.28269
t3291,Male,Nonsmoker,86,13,0.30471
t3291,Male,Nonsmoker,86,14,0.328
t3291,Male,Nonsmoker,86,15,0.35209
t3291,Male,Nonsmoker,86,16,0.37447
t3291,Male,Nonsmoker,86,17,0.3968
t3291,Male,Nonsmoker,86,18,0.41866
t3291,Male,Nonsmoker,86,19,0.43965
t3291,Male,Nonsmoker,86,20,0.45936
t3291,Male,Nonsmoker,86,21,0.47743
t3291,Male,Nonsmoker,86,22,0.50332
t3291,Male,Nonsmoker,86,23,0.53061
t3291,Male,Nonsmoker,86,24,0.55939
t3291,Male,Nonsmoker,86,25,0.58972
t3291,Male,Nonsmoker,87,1,0.01538
t3291,Male,Nonsmoker,87,2,0.02861
t3291,Male,Nonsmoker,87,3,0.05898
t3291,Male,Nonsmoker,87,4,0.09252
t3291,Male,Nonsmoker,87,5,0.1272
t3291,Male,Nonsmoker,87,6,0.16792
t3291,Male,Nonsmoker,87,7,0.21149
t3291,Male,Nonsmoker,87,8,0.22836
t3291,Male,Nonsmoker,87,9,0.2434
t3291,Male,Nonsmoker,87,10,0.26243
t3291,Male,Nonsmoker,87,11,0.28269
t3291,Male,Nonsmoker,87,12,0.30471
t3291,Male,Nonsmoker,87,13,0.328
t3291,Male,Nonsmoker,87,14,0.35209
t3291,Male,Nonsmoker,87,15,0.37447
t3291,Male,Nonsmoker,87,16,0.3968
t3291,Male,Nonsmoker,87,17,0.41866
t3291,Male,Nonsmoker,87,18,0.43965
t3291,Male,Nonsmoker,87,19,0.45936
t3291,Male,Nonsmoker,87,20,0.47743
t3291,Male,Nonsmoker,87,21,0.50332
t3291,Male,Nonsmoker,87,22,0.53061
t3291,Male,Nonsmoker,87,23,0.55939
t3291,Male,Nonsmoker,87,24,0.58972
t3291,Male,Nonsmoker,87,25,0.6217
t3291,Male,Nonsmoker,88,1,0.01796
t3291,Male,Nonsmoker,88,2,0.03454
t3291,Male,Nonsmoker,88,3,0.07263
t3291,Male,Nonsmoker,88,4,0.11576
t3291,Male,Nonsmoker,88,5,0.16054
t3291,Male,Nonsmoker,88,6,0.21149
t3291,Male,Nonsmoker,88,7,0.22836
t3291,Male,Nonsmoker,88,8,0.2434
t3291,Male,Nonsmoker,88,9,0.26243
t3291,Male,Nonsmoker,88,10,0.28269
t3291,Male,Nonsmoker,88,11,0.30471
t3291,Male,Nonsmoker,88,12,0.328
t3291,Male,Nonsmoker,88,13,0.35209
t3291,Male,Nonsmoker,88,14,0.37447
t3291,Male,Nonsmoker,88,15,0.3968
t3291,Male,Nonsmoker,88,16,0.41866
t3291,Male,Nonsmoker,88,17,0.43965
t3291,Male,Nonsmoker,88,18,0.45936
t3291,Male,Nonsmoker,88,19,0.47743
t3291,Male,Nonsmoker,88,20,0.50332
t3291,Male,Nonsmoker,88,21,0.53061
t3291,Male,Nonsmoker,88,22,0.55939
t3291,Male,Nonsmoker,88,23,0.58972
t3291,Male,Nonsmoker,88,24,0.6217
t3291,Male,Nonsmoker,88,25,0.65542
t3291,Male,Nonsmoker,89,1,0.02066
t3291,Male,Nonsmoker,89,2,0.04042
t3291,Male,Nonsmoker,89,3,0.08762
t3291,Male,Nonsmoker,89,4,0.14178
t3291,Male,Nonsmoker,89,5,0.19589
t3291,Male,Nonsmoker,89,6,0.22836
t3291,Male,Nonsmoker,89,7,0.2434
t3291,Male,Nonsmoker,89,8,0.26243
t3291,Male,Nonsmoker,89,9,0.28269
t3291,Male,Nonsmoker,89,10,0.30471
t3291,Male,Nonsmoker,89,11,0.328
t3291,Male,Nonsmoker,89,12,0.35209
t3291,Male,Nonsmoker,89,13,0.37447
t3291,Male,Nonsmoker,89,14,0.3968
t3291,Male,Nonsmoker,89,15,0.41866
t3291,Male,Nonsmoker,89,16,0.43965
t3291,Male,Nonsmoker,89,17,0.45936
t3291,Male,Nonsmoker,89,18,0.47743
t3291,Male,Nonsmoker,89,19,0.50332
t3291,Male,Nonsmoker,89,20,0.53061
t3291,Male,Nonsmoker,89,21,0.55939
t3291,Male,Nonsmoker,89,22,0.58972
t3291,Male,Nonsmoker,89,23,0.6217
t3291,Male,Nonsmoker,89,24,0.65542
t3291,Male,Nonsmoker,89,25,0.69096
t3291,Male,Nonsmoker,90,1,0.02375
t3291,Male,Nonsmoker,90,2,0.04729
t3291,Male,Nonsmoker,90,3,0.10504
t3291,Male,Nonsmoker,90,4,0.17377
t3291,Male,Nonsmoker,90,5,0.22836
t3291,Male,Nonsmoker,90,6,0.2434
t3291,Male,Nonsmoker,90,7,0.26243
t3291,Male,Nonsmoker,90,8,0.28269
t3291,Male,Nonsmoker,90,9,0.30471
t3291,Male,Nonsmoker,90,10,0.328
t3291,Male,Nonsmoker,90,11,0.35209
t3291,Male,Nonsmoker,90,12,0.37447
t3291,Male,Nonsmoker,90,13,0.3968
t3291,Male,Nonsmoker,90,14,0.41866
t3291,Male,Nonsmoker,90,15,0.43965
t3291,Male,Nonsmoker,90,16,0.45936
t3291,Male,Nonsmoker,90,17,0.47743
t3291,Male,Nonsmoker,90,18,0.50332
t3291,Male,Nonsmoker,90,19,0.53061
t3291,Male,Nonsmoker,90,20,0.55939
t3291,Male,Nonsmoker,90,21,0.58972
t3291,Male,Nonsmoker,90,22,0.6217
t3291,Male,Nonsmoker,90,23,0.65542
t3291,Male,Nonsmoker,90,24,0.69096
t3291,Male,Nonsmoker,90,25,0.72843
t3291,Male,Nonsmoker,91,1,0.03001
t3291,Male,Nonsmoker,91,2,0.07392
t3291,Male,Nonsmoker,91,3,0.15862
t3291,Male,Nonsmoker,91,4,0.22836
t3291,Male,Nonsmoker,91,5,0.2434
t3291,Male,Nonsmoker,91,6,0.26243
t3291,Male,Nonsmoker,91,7,0.28269
t3291,Male,Nonsmoker,91,8,0.30471
t3291,Male,Nonsmoker,91,9,0.328
t3291,Male,Nonsmoker,91,10,0.35209
t3291,Male,Nonsmoker,91,11,0.37447
t3291,Male,Nonsmoker,91,12,0.3968
t3291,Male,Nonsmoker,91,13,0.41866
t3291,Male,Nonsmoker,91,14,0.43965
t3291,Male,Nonsmoker,91,15,0.45936
t3291,Male,Nonsmoker,91,16,0.47743
t3291,Male,Nonsmoker,91,17,0.50332
t3291,Male,Nonsmoker,91,18,0.53061
t3291,Male,Nonsmoker,91,19,0.55939
t3291,Male,Nonsmoker,91,20,0.58972
t3291,Male,Nonsmoker,91,21,0.6217
t3291,Male,Nonsmoker,91,22,0.65542
t3291,Male,Nonsmoker,91,23,0.69096
t3291,Male,Nonsmoker,91,24,0.72843
t3291,Male,Nonsmoker,91,25,0.76794
t3291,Male,Nonsmoker,92,1,0.04279
t3291,Male,Nonsmoker,92,2,0.11115
t3291,Male,Nonsmoker,92,3,0.22836
t3291,Male,Nonsmoker,92,4,0.2434
t3291,Male,Nonsmoker,92,5,0.26243
t3291,Male,Nonsmoker,92,6,0.28269
t3291,Male,Nonsmoker,92,7,0.30471
t3291,Male,Nonsmoker,92,8,0.328
t3291,Male,Nonsmoker,92,9,0.35209
t3291,Male,Nonsmoker,92,10,0.37447
t3291,Male,Nonsmoker,92,11,0.3968
t3291,Male,Nonsmoker,92,12,0.41866
t3291,Male,Nonsmoker,92,13,0.43965
t3291,Male,Nonsmoker,92,14,0.45936
t3291,Male,Nonsmoker,92,15,0.47743
t3291,Male,Nonsmoker,92,16,0.50332
t3291,Male,Nonsmoker,92,17,0.53061
t3291,Male,Nonsmoker,92,18,0.55939
t3291,Male,Nonsmoker,92,19,0.58972
t3291,Male,Nonsmoker,92,20,0.6217
t3291,Male,Nonsmoker,92,21,0.65542
t3291,Male,Nonsmoker,92,22,0.69096
t3291,Male,Nonsmoker,92,23,0.72843
t3291,Male,Nonsmoker,92,24,0.76794
t3291,Male,Nonsmoker,92,25,0.80958
t3291,Male,Nonsmoker,93,1,0.06368
t3291,Male,Nonsmoker,93,2,0.16113
t3291,Male,Nonsmoker,93,3,0.2434
t3291,Male,Nonsmoker,93,4,0.26243
t3291,Male,Nonsmoker,93,5,0.28269
t3291,Male,Nonsmoker,93,6,0.30471
t3291,Male,Nonsmoker,93,7,0.328
t3291,Male,Nonsmoker,93,8,0.35209
t3291,Male,Nonsmoker,93,9,0.37447
t3291,Male,Nonsmoker,93,10,0.3968
t3291,Male,Nonsmoker,93,11,0.41866
t3291,Male,Nonsmoker,93,12,0.43965
t3291,Male,Nonsmoker,93,13,0.45936
t3291,Male,Nonsmoker,93,14,0.47743
t3291,Male,Nonsmoker,93,15,0.50332
t3291,Male,Nonsmoker,93,16,0.53061
t3291,Male,Nonsmoker,93,17,0.55939
t3291,Male,Nonsmoker,93,18,0.58972
t3291,Male,Nonsmoker,93,19,0.6217
t3291,Male,Nonsmoker,93,20,0.65542
t3291,Male,Nonsmoker,93,21,0.69096
t3291,Male,Nonsmoker,93,22,0.72843
t3291,Male,Nonsmoker,93,23,0.76794
t3291,Male,Nonsmoker,93,24,0.80958
t3291,Male,Nonsmoker,93,25,0.85348
t3291,Male,Nonsmoker,94,1,0.09388
t3291,Male,Nonsmoker,94,2,0.18877
t3291,Male,Nonsmoker,94,3,0.26243
t3291,Male,Nonsmoker,94,4,0.28269
t3291,Male,Nonsmoker,94,5,0.30471
t3291,Male,Nonsmoker,94,6,0.328
t3291,Male,Nonsmoker,94,7,0.35209
t3291,Male,Nonsmoker,94,8,0.37447
t3291,Male,Nonsmoker,94,9,0.3968
t3291,Male,Nonsmoker,94,10,0.41866
t3291,Male,Nonsmoker,94,11,0.43965
t3291,Male,Nonsmoker,94,12,0.45936
t3291,Male,Nonsmoker,94,13,0.47743
t3291,Male,Nonsmoker,94,14,0.50332
t3291,Male,Nonsmoker,94,15,0.53061
t3291,Male,Nonsmoker,94,16,0.55939
t3291,Male,Nonsmoker,94,17,0.58972
t3291,Male,Nonsmoker,94,18,0.6217
t3291,Male,Nonsmoker,94,19,0.65542
t3291,Male,Nonsmoker,94,20,0.69096
t3291,Male,Nonsmoker,94,21,0.72843
t3291,Male,Nonsmoker,94,22,0.76794
t3291,Male,Nonsmoker,94,23,0.80958
t3291,Male,Nonsmoker,94,24,0.85348
t3291,Male,Nonsmoker,94,25,0.89977
t3291,Male,Nonsmoker,95,1,0.13414
t3291,Male,Nonsmoker,95,2,0.26243
t3291,Male,Nonsmoker,95,3,0.28269
t3291,Male,Nonsmoker,95,4,0.30471
t3291,Male,Nonsmoker,95,5,0.328
t3291,Male,Nonsmoker,95,6,0.35209
t3291,Male,Nonsmoker,95,7,0.37447
t3291,Male,Nonsmoker,95,8,0.3968
t3291,Male,Nonsmoker,95,9,0.41866
t3291,Male,Nonsmoker,95,10,0.43965
t3291,Male,Nonsmoker,95,11,0.45936
t3291,Male,Nonsmoker,95,12,0.47743
t3291,Male,Nonsmoker,95,13,0.50332
t3291,Male,Nonsmoker,95,14,0.53061
t3291,Male,Nonsmoker,95,15,0.55939
t3291,Male,Nonsmoker,95,16,0.58972
t3291,Male,Nonsmoker,95,17,0.6217
t3291,Male,Nonsmoker,95,18,0.65542
t3291,Male,Nonsmoker,95,19,0.69096
t3291,Male,Nonsmoker,95,20,0.72843
t3291,Male,Nonsmoker,95,21,0.76794
t3291,Male,Nonsmoker,95,22,0.80958
t3291,Male,Nonsmoker,95,23,0.85348
t3291,Male,Nonsmoker,95,24,0.89977
t3291,Male,Nonsmoker,95,25,0.94856
t3292,Female,Nonsmoker,18,1,3.3e-4
t3292,Female,Nonsmoker,18,2,3.3e-4
t3292,Female,Nonsmoker,18,3,3.3e-4
t3292,Female,Nonsmoker,18,4,3.3e-4
t3292,Female,Nonsmoker,18,5,3.3e-4
t3292,Female,Nonsmoker,18,6,3.3e-4
t3292,Female,Nonsmoker,18,7,3.3e-4
t3292,Female,Nonsmoker,18,8,3.3e-4
t3292,Female,Nonsmoker,18,9,3.3e-4
t3292,Female,Nonsmoker,18,10,3.5e-4
t3292,Female,Nonsmoker,18,11,3.7e-4
t3292,Female,Nonsmoker,18,12,3.9e-4
t3292,Female,Nonsmoker,18,13,4.1e-4
t3292,Female,Nonsmoker,18,14,4.4e-4
t3292,Female,Nonsmoker,18,15,4.8e-4
t3292,Female,Nonsmoker,18,16,5.5e-4
t3292,Female,Nonsmoker,18,17,6.2e-4
t3292,Female,Nonsmoker,18,18,7.1e-4
t3292,Female,Nonsmoker,18,19,8e-4
t3292,Female,Nonsmoker,18,20,8.9e-4
t3292,Female,Nonsmoker,18,21,9.8e-4
t3292,Female,Nonsmoker,18,22,0.00101
t3292,Female,Nonsmoker,18,23,0.00103
t3292,Female,Nonsmoker,18,24,0.00104
t3292,Female,Nonsmoker,18,25,0.00104
t3292,Female,Nonsmoker,19,1,3.3e-4
t3292,Female,Nonsmoker,19,2,3.3e-4
t3292,Female,Nonsmoker,19,3,3.1e-4
t3292,Female,Nonsmoker,19,4,3.1e-4
t3292,Female,Nonsmoker,19,5,3.2e-4
t3292,Female,Nonsmoker,19,6,3.2e-4
t3292,Female,Nonsmoker,19,7,3.1e-4
t3292,Female,Nonsmoker,19,8,3e-4
t3292,Female,Nonsmoker,19,9,3.1e-4
t3292,Female,Nonsmoker,19,10,3.4e-4
t3292,Female,Nonsmoker,19,11,3.6e-4
t3292,Female,Nonsmoker,19,12,3.9e-4
t3292,Female,Nonsmoker,19,13,4e-4
t3292,Female,Nonsmoker,19,14,4.3e-4
t3292,Female,Nonsmoker,19,15,4.8e-4
t3292,Female,Nonsmoker,19,16,5.7e-4
t3292,Female,Nonsmoker,19,17,6.7e-4
t3292,Female,Nonsmoker,19,18,7.8e-4
t3292,Female,Nonsmoker,19,19,8.8e-4
t3292,Female,Nonsmoker,19,20,9.6e-4
t3292,Female,Nonsmoker,19,21,0.00101
t3292,Female,Nonsmoker,19,22,0.00103
t3292,Female,Nonsmoker,19,23,0.00104
t3292,Female,Nonsmoker,19,24,0.00104
t3292,Female,Nonsmoker,19,25,0.00104
t3292,Female,Nonsmoker,20,1,2.9e-4
t3292,Female,Nonsmoker,20,2,2.8e-4
t3292,Female,Nonsmoker,20,3,2.9e-4
t3292,Female,Nonsmoker,20,4,3e-4
t3292,Female,Nonsmoker,20,5,3e-4
t3292,Female,Nonsmoker,20,6,2.9e-4
t3292,Female,Nonsmoker,20,7,2.8e-4
t3292,Female,Nonsmoker,20,8,2.8e-4
t3292,Female,Nonsmoker,20,9,3e-4
t3292,Female,Nonsmoker,20,10,3.4e-4
t3292,Female,Nonsmoker,20,11,3.6e-4
t3292,Female,Nonsmoker,20,12,3.8e-4
t3292,Female,Nonsmoker,20,13,3.9e-4
t3292,Female,Nonsmoker,20,14,4.3e-4
t3292,Female,Nonsmoker,20,15,5e-4
t3292,Female,Nonsmoker,20,16,5.9e-4
t3292,Female,Nonsmoker,20,17,7e-4
