issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
0,90,91,t3291,Male,Nonsmoker,NA,0.15718
0,91,92,t3291,Male,Nonsmoker,NA,0.17535
0,92,93,t3291,Male,Nonsmoker,NA,0.19352
0,93,94,t3291,Male,Nonsmoker,NA,0.21149
0,94,95,t3291,Male,Nonsmoker,NA,0.22836
0,95,96,t3291,Male,Nonsmoker,NA,0.2434
0,96,97,t3291,Male,Nonsmoker,NA,0.26243
0,97,98,t3291,Male,Nonsmoker,NA,0.28269
0,98,99,t3291,Male,Nonsmoker,NA,0.30471
0,99,100,t3291,Male,Nonsmoker,NA,0.328
0,100,101,t3291,Male,Nonsmoker,NA,0.35209
0,101,102,t3291,Male,Nonsmoker,NA,0.37447
0,102,103,t3291,Male,Nonsmoker,NA,0.3968
0,103,104,t3291,Male,Nonsmoker,NA,0.41866
0,104,105,t3291,Male,Nonsmoker,NA,0.43965
0,105,106,t3291,Male,Nonsmoker,NA,0.45936
0,106,107,t3291,Male,Nonsmoker,NA,0.47743
0,107,108,t3291,Male,Nonsmoker,NA,0.50332
0,108,109,t3291,Male,Nonsmoker,NA,0.53061
0,109,110,t3291,Male,Nonsmoker,NA,0.55939
0,110,111,t3291,Male,Nonsmoker,NA,0.58972
0,111,112,t3291,Male,Nonsmoker,NA,0.6217
0,112,113,t3291,Male,Nonsmoker,NA,0.65542
0,113,114,t3291,Male,Nonsmoker,NA,0.69096
0,114,115,t3291,Male,Nonsmoker,NA,0.72843
0,115,116,t3291,Male,Nonsmoker,NA,0.76794
0,116,117,t3291,Male,Nonsmoker,NA,0.80958
0,117,118,t3291,Male,Nonsmoker,NA,0.85348
0,118,119,t3291,Male,Nonsmoker,NA,0.89977
0,119,120,t3291,Male,Nonsmoker,NA,0.94856
0,120,121,t3291,Male,Nonsmoker,NA,1
1,1,1,t3291,Male,Nonsmoker,NA,NA
1,2,2,t3291,Male,Nonsmoker,NA,NA
1,3,3,t3291,Male,Nonsmoker,NA,NA
1,4,4,t3291,Male,Nonsmoker,NA,NA
1,5,5,t3291,Male,Nonsmoker,NA,NA
1,6,6,t3291,Male,Nonsmoker,NA,NA
1,7,7,t3291,Male,Nonsmoker,NA,NA
1,8,8,t3291,Male,Nonsmoker,NA,NA
1,9,9,t3291,Male,Nonsmoker,NA,NA
1,10,10,t3291,Male,Nonsmoker,NA,NA
1,11,11,t3291,Male,Nonsmoker,NA,NA
1,12,12,t3291,Male,Nonsmoker,NA,NA
1,13,13,t3291,Male,Nonsmoker,NA,NA
1,14,14,t3291,Male,Nonsmoker,NA,NA
1,15,15,t3291,Male,Nonsmoker,NA,NA
1,16,16,t3291,Male,Nonsmoker,NA,NA
1,17,17,t3291,Male,Nonsmoker,NA,NA
1,18,18,t3291,Male,Nonsmoker,NA,8.3e-4
1,19,19,t3291,Male,Nonsmoker,NA,8.6e-4
1,20,20,t3291,Male,Nonsmoker,NA,8.9e-4
1,21,21,t3291,Male,Nonsmoker,NA,0.00093000000000000005
1,22,22,t3291,Male,Nonsmoker,NA,8.9e-4
1,23,23,t3291,Male,Nonsmoker,NA,8.6e-4
1,24,24,t3291,Male,Nonsmoker,NA,8.5e-4
1,25,25,t3291,Male,Nonsmoker,NA,8.5e-4
1,26,26,t3291,Male,Nonsmoker,NA,7.2e-4
1,27,27,t3291,Male,Nonsmoker,NA,6.9e-4
1,28,28,t3291,Male,Nonsmoker,NA,6.3e-4
1,29,29,t3291,Male,Nonsmoker,NA,5.8e-4
1,30,30,t3291,Male,Nonsmoker,NA,5.5e-4
1,31,31,t3291,Male,Nonsmoker,NA,5.7e-4
1,32,32,t3291,Male,Nonsmoker,NA,5.9e-4
1,33,33,t3291,Male,Nonsmoker,NA,6.7e-4
1,34,34,t3291,Male,Nonsmoker,NA,7.8e-4
1,35,35,t3291,Male,Nonsmoker,NA,9e-4
1,36,36,t3291,Male,Nonsmoker,NA,0.00105
1,37,37,t3291,Male,Nonsmoker,NA,0.00118
1,38,38,t3291,Male,Nonsmoker,NA,0.0013
1,39,39,t3291,Male,Nonsmoker,NA,0.00137
1,40,40,t3291,Male,Nonsmoker,NA,0.00143
1,41,41,t3291,Male,Nonsmoker,NA,0.00151
1,42,42,t3291,Male,Nonsmoker,NA,0.00161
1,43,43,t3291,Male,Nonsmoker,NA,0.0017
1,44,44,t3291,Male,Nonsmoker,NA,0.00179
1,45,45,t3291,Male,Nonsmoker,NA,0.00183
1,46,46,t3291,Male,Nonsmoker,NA,0.00191
1,47,47,t3291,Male,Nonsmoker,NA,0.00197
1,48,48,t3291,Male,Nonsmoker,NA,0.00205
1,49,49,t3291,Male,Nonsmoker,NA,0.00214
1,50,50,t3291,Male,Nonsmoker,NA,0.00225
1,51,51,t3291,Male,Nonsmoker,NA,0.00242
1,52,52,t3291,Male,Nonsmoker,NA,0.00263
1,53,53,t3291,Male,Nonsmoker,NA,0.00288
1,54,54,t3291,Male,Nonsmoker,NA,0.00314
1,55,55,t3291,Male,Nonsmoker,NA,0.0034
1,56,56,t3291,Male,Nonsmoker,NA,0.00364
1,57,57,t3291,Male,Nonsmoker,NA,0.00387
1,58,58,t3291,Male,Nonsmoker,NA,0.00411
1,59,59,t3291,Male,Nonsmoker,NA,0.00439
1,60,60,t3291,Male,Nonsmoker,NA,0.00474
1,61,61,t3291,Male,Nonsmoker,NA,0.00521
1,62,62,t3291,Male,Nonsmoker,NA,0.00579
1,63,63,t3291,Male,Nonsmoker,NA,0.00644
1,64,64,t3291,Male,Nonsmoker,NA,0.00717
1,65,65,t3291,Male,Nonsmoker,NA,0.00796
1,66,66,t3291,Male,Nonsmoker,NA,0.00881
1,67,67,t3291,Male,Nonsmoker,NA,0.00972
1,68,68,t3291,Male,Nonsmoker,NA,0.01073
1,69,69,t3291,Male,Nonsmoker,NA,0.01187
1,70,70,t3291,Male,Nonsmoker,NA,0.01321
1,71,71,t3291,Male,Nonsmoker,NA,0.0148
1,72,72,t3291,Male,Nonsmoker,NA,0.0167
1,73,73,t3291,Male,Nonsmoker,NA,0.01891
1,74,74,t3291,Male,Nonsmoker,NA,0.02143
1,75,75,t3291,Male,Nonsmoker,NA,0.02424
1,76,76,t3291,Male,Nonsmoker,NA,0.02732
1,77,77,t3291,Male,Nonsmoker,NA,0.03071
1,78,78,t3291,Male,Nonsmoker,NA,0.03446
1,79,79,t3291,Male,Nonsmoker,NA,0.03874
1,80,80,t3291,Male,Nonsmoker,NA,0.04368
1,81,81,t3291,Male,Nonsmoker,NA,0.04946
1,82,82,t3291,Male,Nonsmoker,NA,0.05593
1,83,83,t3291,Male,Nonsmoker,NA,0.06346
1,84,84,t3291,Male,Nonsmoker,NA,0.07219
