table,gender,tobacco,issue_age,duration,q_sel
t3273,Male,Unismoke,23,7,4.5e-4
t3273,Male,Unismoke,23,8,4.6e-4
t3273,Male,Unismoke,23,9,4.8e-4
t3273,Male,Unismoke,23,10,5.4e-4
t3273,Male,Unismoke,23,11,5.8e-4
t3273,Male,Unismoke,23,12,6.3e-4
t3273,Male,Unismoke,23,13,6.9e-4
t3273,Male,Unismoke,23,14,7.7e-4
t3273,Male,Unismoke,23,15,8.4e-4
t3273,Male,Unismoke,23,16,9.6e-4
t3273,Male,Unismoke,23,17,0.00108
t3273,Male,Unismoke,23,18,0.00124
t3273,Male,Unismoke,23,19,0.0014
t3273,Male,Unismoke,23,20,0.00154
t3273,Male,Unismoke,23,21,0.00165
t3273,Male,Unismoke,23,22,0.00174
t3273,Male,Unismoke,23,23,0.00184
t3273,Male,Unismoke,23,24,0.00199
t3273,Male,Unismoke,23,25,0.00216
t3273,Male,Unismoke,24,1,3.7e-4
t3273,Male,Unismoke,24,2,3.9e-4
t3273,Male,Unismoke,24,3,3.7e-4
t3273,Male,Unismoke,24,4,3.8e-4
t3273,Male,Unismoke,24,5,3.9e-4
t3273,Male,Unismoke,24,6,4e-4
t3273,Male,Unismoke,24,7,4.1e-4
t3273,Male,Unismoke,24,8,4.4e-4
t3273,Male,Unismoke,24,9,4.8e-4
t3273,Male,Unismoke,24,10,5.5e-4
t3273,Male,Unismoke,24,11,6e-4
t3273,Male,Unismoke,24,12,6.5e-4
t3273,Male,Unismoke,24,13,7.2e-4
t3273,Male,Unismoke,24,14,7.9e-4
t3273,Male,Unismoke,24,15,9.2e-4
t3273,Male,Unismoke,24,16,0.00101
t3273,Male,Unismoke,24,17,0.00115
t3273,Male,Unismoke,24,18,0.00131
t3273,Male,Unismoke,24,19,0.00146
t3273,Male,Unismoke,24,20,0.00157
t3273,Male,Unismoke,24,21,0.00166
t3273,Male,Unismoke,24,22,0.00176
t3273,Male,Unismoke,24,23,0.00184
t3273,Male,Unismoke,24,24,0.00201
t3273,Male,Unismoke,24,25,0.0022
t3273,Male,Unismoke,25,1,3.3e-4
t3273,Male,Unismoke,25,2,3.5e-4
t3273,Male,Unismoke,25,3,3.4e-4
t3273,Male,Unismoke,25,4,3.5e-4
t3273,Male,Unismoke,25,5,3.6e-4
t3273,Male,Unismoke,25,6,3.7e-4
t3273,Male,Unismoke,25,7,4e-4
t3273,Male,Unismoke,25,8,4.5e-4
t3273,Male,Unismoke,25,9,4.9e-4
t3273,Male,Unismoke,25,10,5.6e-4
t3273,Male,Unismoke,25,11,6.1e-4
t3273,Male,Unismoke,25,12,6.8e-4
t3273,Male,Unismoke,25,13,7.4e-4
t3273,Male,Unismoke,25,14,8.7e-4
t3273,Male,Unismoke,25,15,9.7e-4
t3273,Male,Unismoke,25,16,0.00108
t3273,Male,Unismoke,25,17,0.00124
t3273,Male,Unismoke,25,18,0.00139
t3273,Male,Unismoke,25,19,0.00151
t3273,Male,Unismoke,25,20,0.00159
t3273,Male,Unismoke,25,21,0.00168
t3273,Male,Unismoke,25,22,0.00177
t3273,Male,Unismoke,25,23,0.00192
t3273,Male,Unismoke,25,24,0.00211
t3273,Male,Unismoke,25,25,0.0023
t3273,Male,Unismoke,26,1,2.9e-4
t3273,Male,Unismoke,26,2,3.2e-4
t3273,Male,Unismoke,26,3,3.1e-4
t3273,Male,Unismoke,26,4,3.3e-4
t3273,Male,Unismoke,26,5,3.4e-4
t3273,Male,Unismoke,26,6,3.6e-4
t3273,Male,Unismoke,26,7,4.1e-4
t3273,Male,Unismoke,26,8,4.6e-4
t3273,Male,Unismoke,26,9,5e-4
t3273,Male,Unismoke,26,10,5.8e-4
t3273,Male,Unismoke,26,11,6.5e-4
t3273,Male,Unismoke,26,12,7.1e-4
t3273,Male,Unismoke,26,13,8.1e-4
t3273,Male,Unismoke,26,14,0.00093000000000000005
t3273,Male,Unismoke,26,15,0.00104
t3273,Male,Unismoke,26,16,0.00116
t3273,Male,Unismoke,26,17,0.00132
t3273,Male,Unismoke,26,18,0.00145
t3273,Male,Unismoke,26,19,0.00155
t3273,Male,Unismoke,26,20,0.0016
t3273,Male,Unismoke,26,21,0.00171
t3273,Male,Unismoke,26,22,0.00184
t3273,Male,Unismoke,26,23,0.00202
t3273,Male,Unismoke,26,24,0.00221
t3273,Male,Unismoke,26,25,0.00242
t3273,Male,Unismoke,27,1,2.6e-4
t3273,Male,Unismoke,27,2,2.9e-4
t3273,Male,Unismoke,27,3,3e-4
t3273,Male,Unismoke,27,4,3.1e-4
t3273,Male,Unismoke,27,5,3.4e-4
t3273,Male,Unismoke,27,6,3.7e-4
t3273,Male,Unismoke,27,7,4.2e-4
t3273,Male,Unismoke,27,8,4.7e-4
t3273,Male,Unismoke,27,9,5.2e-4
t3273,Male,Unismoke,27,10,6.1e-4
t3273,Male,Unismoke,27,11,6.8e-4
t3273,Male,Unismoke,27,12,7.6e-4
t3273,Male,Unismoke,27,13,8.7e-4
t3273,Male,Unismoke,27,14,0.001
t3273,Male,Unismoke,27,15,0.00112
t3273,Male,Unismoke,27,16,0.00124
t3273,Male,Unismoke,27,17,0.00138
t3273,Male,Unismoke,27,18,0.00149
t3273,Male,Unismoke,27,19,0.00156
t3273,Male,Unismoke,27,20,0.00166
t3273,Male,Unismoke,27,21,0.00177
t3273,Male,Unismoke,27,22,0.00193
t3273,Male,Unismoke,27,23,0.00212
t3273,Male,Unismoke,27,24,0.00233
t3273,Male,Unismoke,27,25,0.00256
t3273,Male,Unismoke,28,1,2.3e-4
t3273,Male,Unismoke,28,2,2.6e-4
t3273,Male,Unismoke,28,3,2.8e-4
t3273,Male,Unismoke,28,4,3.2e-4
t3273,Male,Unismoke,28,5,3.5e-4
t3273,Male,Unismoke,28,6,3.9e-4
t3273,Male,Unismoke,28,7,4.4e-4
t3273,Male,Unismoke,28,8,4.9e-4
t3273,Male,Unismoke,28,9,5.5e-4
t3273,Male,Unismoke,28,10,6.5e-4
t3273,Male,Unismoke,28,11,7.3e-4
t3273,Male,Unismoke,28,12,8.3e-4
t3273,Male,Unismoke,28,13,9.4e-4
t3273,Male,Unismoke,28,14,0.00107
t3273,Male,Unismoke,28,15,0.00119
t3273,Male,Unismoke,28,16,0.0013
t3273,Male,Unismoke,28,17,0.00143
t3273,Male,Unismoke,28,18,0.00152
t3273,Male,Unismoke,28,19,0.00162
t3273,Male,Unismoke,28,20,0.00173
t3273,Male,Unismoke,28,21,0.0018600000000000001
t3273,Male,Unismoke,28,22,0.00204
t3273,Male,Unismoke,28,23,0.00225
t3273,Male,Unismoke,28,24,0.00247
t3273,Male,Unismoke,28,25,0.00272
t3273,Male,Unismoke,29,1,2.1e-4
t3273,Male,Unismoke,29,2,2.6e-4
t3273,Male,Unismoke,29,3,3e-4
t3273,Male,Unismoke,29,4,3.4e-4
t3273,Male,Unismoke,29,5,3.8e-4
t3273,Male,Unismoke,29,6,4.3e-4
t3273,Male,Unismoke,29,7,4.7e-4
t3273,Male,Unismoke,29,8,5.3e-4
t3273,Male,Unismoke,29,9,5.9e-4
t3273,Male,Unismoke,29,10,7.1e-4
t3273,Male,Unismoke,29,11,8.1e-4
t3273,Male,Unismoke,29,12,9e-4
t3273,Male,Unismoke,29,13,0.00101
t3273,Male,Unismoke,29,14,0.00114
t3273,Male,Unismoke,29,15,0.00126
t3273,Male,Unismoke,29,16,0.00136
t3273,Male,Unismoke,29,17,0.00148
t3273,Male,Unismoke,29,18,0.0016
t3273,Male,Unismoke,29,19,0.00171
t3273,Male,Unismoke,29,20,0.00183
t3273,Male,Unismoke,29,21,0.00199
t3273,Male,Unismoke,29,22,0.00219
t3273,Male,Unismoke,29,23,0.00241
t3273,Male,Unismoke,29,24,0.00265
t3273,Male,Unismoke,29,25,0.00293
t3273,Male,Unismoke,30,1,2.1e-4
t3273,Male,Unismoke,30,2,2.4e-4
t3273,Male,Unismoke,30,3,3.1e-4
t3273,Male,Unismoke,30,4,3.6e-4
t3273,Male,Unismoke,30,5,4.1e-4
t3273,Male,Unismoke,30,6,4.5e-4
t3273,Male,Unismoke,30,7,4.9e-4
t3273,Male,Unismoke,30,8,5.5e-4
t3273,Male,Unismoke,30,9,6.3e-4
t3273,Male,Unismoke,30,10,7.6e-4
t3273,Male,Unismoke,30,11,8.6e-4
t3273,Male,Unismoke,30,12,9.4e-4
t3273,Male,Unismoke,30,13,0.00105
t3273,Male,Unismoke,30,14,0.00119
t3273,Male,Unismoke,30,15,0.00129
t3273,Male,Unismoke,30,16,0.00142
t3273,Male,Unismoke,30,17,0.00157
t3273,Male,Unismoke,30,18,0.0017
t3273,Male,Unismoke,30,19,0.00182
t3273,Male,Unismoke,30,20,0.00196
t3273,Male,Unismoke,30,21,0.00215
t3273,Male,Unismoke,30,22,0.00236
t3273,Male,Unismoke,30,23,0.00261
t3273,Male,Unismoke,30,24,0.00287
t3273,Male,Unismoke,30,25,0.00317
t3273,Male,Unismoke,31,1,1.9e-4
t3273,Male,Unismoke,31,2,2.4e-4
t3273,Male,Unismoke,31,3,3.3e-4
t3273,Male,Unismoke,31,4,3.9e-4
t3273,Male,Unismoke,31,5,4.3e-4
t3273,Male,Unismoke,31,6,4.7e-4
t3273,Male,Unismoke,31,7,5.1e-4
t3273,Male,Unismoke,31,8,5.9e-4
t3273,Male,Unismoke,31,9,6.9e-4
t3273,Male,Unismoke,31,10,8.1e-4
t3273,Male,Unismoke,31,11,9.1e-4
t3273,Male,Unismoke,31,12,9.9e-4
t3273,Male,Unismoke,31,13,0.00111
t3273,Male,Unismoke,31,14,0.00123
t3273,Male,Unismoke,31,15,0.00134
t3273,Male,Unismoke,31,16,0.00151
t3273,Male,Unismoke,31,17,0.00168
t3273,Male,Unismoke,31,18,0.00181
t3273,Male,Unismoke,31,19,0.00196
t3273,Male,Unismoke,31,20,0.00213
t3273,Male,Unismoke,31,21,0.00234
t3273,Male,Unismoke,31,22,0.00258
t3273,Male,Unismoke,31,23,0.00285
t3273,Male,Unismoke,31,24,0.00315
t3273,Male,Unismoke,31,25,0.00347
t3273,Male,Unismoke,32,1,1.9e-4
t3273,Male,Unismoke,32,2,2.5e-4
t3273,Male,Unismoke,32,3,3.5e-4
t3273,Male,Unismoke,32,4,4.1e-4
t3273,Male,Unismoke,32,5,4.6e-4
t3273,Male,Unismoke,32,6,5e-4
t3273,Male,Unismoke,32,7,5.6e-4
t3273,Male,Unismoke,32,8,6.4e-4
t3273,Male,Unismoke,32,9,7.7e-4
t3273,Male,Unismoke,32,10,8.9e-4
t3273,Male,Unismoke,32,11,9.8e-4
t3273,Male,Unismoke,32,12,0.00106
t3273,Male,Unismoke,32,13,0.00118
t3273,Male,Unismoke,32,14,0.00129
t3273,Male,Unismoke,32,15,0.00145
t3273,Male,Unismoke,32,16,0.00162
t3273,Male,Unismoke,32,17,0.0018
t3273,Male,Unismoke,32,18,0.00196
t3273,Male,Unismoke,32,19,0.00213
t3273,Male,Unismoke,32,20,0.00232
t3273,Male,Unismoke,32,21,0.00256
t3273,Male,Unismoke,32,22,0.00284
t3273,Male,Unismoke,32,23,0.00314
t3273,Male,Unismoke,32,24,0.00346
t3273,Male,Unismoke,32,25,0.00376
t3273,Male,Unismoke,33,1,2e-4
t3273,Male,Unismoke,33,2,2.6e-4
t3273,Male,Unismoke,33,3,3.7e-4
t3273,Male,Unismoke,33,4,4.4e-4
t3273,Male,Unismoke,33,5,4.9e-4
t3273,Male,Unismoke,33,6,5.4e-4
t3273,Male,Unismoke,33,7,6.1e-4
t3273,Male,Unismoke,33,8,7.1e-4
t3273,Male,Unismoke,33,9,8.5e-4
t3273,Male,Unismoke,33,10,9.7e-4
t3273,Male,Unismoke,33,11,0.00105
t3273,Male,Unismoke,33,12,0.00112
t3273,Male,Unismoke,33,13,0.00123
t3273,Male,Unismoke,33,14,0.00139
t3273,Male,Unismoke,33,15,0.00156
t3273,Male,Unismoke,33,16,0.00175
t3273,Male,Unismoke,33,17,0.00194
t3273,Male,Unismoke,33,18,0.00212
t3273,Male,Unismoke,33,19,0.00232
t3273,Male,Unismoke,33,20,0.00254
t3273,Male,Unismoke,33,21,0.00282
t3273,Male,Unismoke,33,22,0.00313
t3273,Male,Unismoke,33,23,0.00346
t3273,Male,Unismoke,33,24,0.00376
t3273,Male,Unismoke,33,25,0.0041
t3273,Male,Unismoke,34,1,2e-4
t3273,Male,Unismoke,34,2,2.8e-4
t3273,Male,Unismoke,34,3,4e-4
t3273,Male,Unismoke,34,4,4.6e-4
t3273,Male,Unismoke,34,5,5.2e-4
t3273,Male,Unismoke,34,6,5.9e-4
t3273,Male,Unismoke,34,7,6.8e-4
t3273,Male,Unismoke,34,8,7.9e-4
t3273,Male,Unismoke,34,9,9.2e-4
t3273,Male,Unismoke,34,10,0.00103
t3273,Male,Unismoke,34,11,0.00109
t3273,Male,Unismoke,34,12,0.00118
t3273,Male,Unismoke,34,13,0.00133
t3273,Male,Unismoke,34,14,0.0015
t3273,Male,Unismoke,34,15,0.00168
t3273,Male,Unismoke,34,16,0.00189
t3273,Male,Unismoke,34,17,0.0021
t3273,Male,Unismoke,34,18,0.0023
t3273,Male,Unismoke,34,19,0.00253
t3273,Male,Unismoke,34,20,0.00279
t3273,Male,Unismoke,34,21,0.0031
t3273,Male,Unismoke,34,22,0.00345
t3273,Male,Unismoke,34,23,0.00376
t3273,Male,Unismoke,34,24,0.0041
t3273,Male,Unismoke,34,25,0.00449
t3273,Male,Unismoke,35,1,2.1e-4
t3273,Male,Unismoke,35,2,2.9e-4
t3273,Male,Unismoke,35,3,4.2e-4
t3273,Male,Unismoke,35,4,4.9e-4
t3273,Male,Unismoke,35,5,5.7e-4
t3273,Male,Unismoke,35,6,6.4e-4
t3273,Male,Unismoke,35,7,7.3e-4
t3273,Male,Unismoke,35,8,8.7e-4
t3273,Male,Unismoke,35,9,9.9e-4
t3273,Male,Unismoke,35,10,0.00107
t3273,Male,Unismoke,35,11,0.00114
t3273,Male,Unismoke,35,12,0.00127
t3273,Male,Unismoke,35,13,0.00144
t3273,Male,Unismoke,35,14,0.00162
t3273,Male,Unismoke,35,15,0.00182
t3273,Male,Unismoke,35,16,0.00204
t3273,Male,Unismoke,35,17,0.00227
t3273,Male,Unismoke,35,18,0.00249
t3273,Male,Unismoke,35,19,0.00275
t3273,Male,Unismoke,35,20,0.00305
t3273,Male,Unismoke,35,21,0.0034
t3273,Male,Unismoke,35,22,0.00376
t3273,Male,Unismoke,35,23,0.0041
t3273,Male,Unismoke,35,24,0.00449
t3273,Male,Unismoke,35,25,0.00494
t3273,Male,Unismoke,36,1,2.1e-4
t3273,Male,Unismoke,36,2,3.1e-4
t3273,Male,Unismoke,36,3,4.5e-4
t3273,Male,Unismoke,36,4,5.3e-4
t3273,Male,Unismoke,36,5,6.1e-4
t3273,Male,Unismoke,36,6,7e-4
t3273,Male,Unismoke,36,7,8.1e-4
t3273,Male,Unismoke,36,8,9.4e-4
t3273,Male,Unismoke,36,9,0.00103
t3273,Male,Unismoke,36,10,0.00111
t3273,Male,Unismoke,36,11,0.00124
t3273,Male,Unismoke,36,12,0.00138
t3273,Male,Unismoke,36,13,0.00157
t3273,Male,Unismoke,36,14,0.00176
t3273,Male,Unismoke,36,15,0.00197
t3273,Male,Unismoke,36,16,0.0022
t3273,Male,Unismoke,36,17,0.00245
t3273,Male,Unismoke,36,18,0.0027
t3273,Male,Unismoke,36,19,0.003
t3273,Male,Unismoke,36,20,0.00334
t3273,Male,Unismoke,36,21,0.00374
t3273,Male,Unismoke,36,22,0.0041
t3273,Male,Unismoke,36,23,0.00449
t3273,Male,Unismoke,36,24,0.00494
t3273,Male,Unismoke,36,25,0.00545
t3273,Male,Unismoke,37,1,2.2e-4
t3273,Male,Unismoke,37,2,3.2e-4
t3273,Male,Unismoke,37,3,4.9e-4
t3273,Male,Unismoke,37,4,5.8e-4
t3273,Male,Unismoke,37,5,6.8e-4
t3273,Male,Unismoke,37,6,7.7e-4
t3273,Male,Unismoke,37,7,8.9e-4
t3273,Male,Unismoke,37,8,9.9e-4
t3273,Male,Unismoke,37,9,0.00106
t3273,Male,Unismoke,37,10,0.00121
t3273,Male,Unismoke,37,11,0.00135
t3273,Male,Unismoke,37,12,0.00151
t3273,Male,Unismoke,37,13,0.00171
t3273,Male,Unismoke,37,14,0.00191
t3273,Male,Unismoke,37,15,0.00213
t3273,Male,Unismoke,37,16,0.00238
t3273,Male,Unismoke,37,17,0.00265
t3273,Male,Unismoke,37,18,0.00293
t3273,Male,Unismoke,37,19,0.00328
t3273,Male,Unismoke,37,20,0.00367
t3273,Male,Unismoke,37,21,0.0041
t3273,Male,Unismoke,37,22,0.00449
t3273,Male,Unismoke,37,23,0.00494
t3273,Male,Unismoke,37,24,0.00545
t3273,Male,Unismoke,37,25,0.00604
t3273,Male,Unismoke,38,1,2.3e-4
t3273,Male,Unismoke,38,2,3.6e-4
t3273,Male,Unismoke,38,3,5.4e-4
t3273,Male,Unismoke,38,4,6.3e-4
t3273,Male,Unismoke,38,5,7.3e-4
t3273,Male,Unismoke,38,6,8.4e-4
t3273,Male,Unismoke,38,7,9.5e-4
t3273,Male,Unismoke,38,8,0.00102
t3273,Male,Unismoke,38,9,0.00116
t3273,Male,Unismoke,38,10,0.00132
t3273,Male,Unismoke,38,11,0.00149
t3273,Male,Unismoke,38,12,0.00166
t3273,Male,Unismoke,38,13,0.0018600000000000001
t3273,Male,Unismoke,38,14,0.00209
t3273,Male,Unismoke,38,15,0.00232
t3273,Male,Unismoke,38,16,0.00259
t3273,Male,Unismoke,38,17,0.00289
t3273,Male,Unismoke,38,18,0.00321
t3273,Male,Unismoke,38,19,0.00361
t3273,Male,Unismoke,38,20,0.00406
t3273,Male,Unismoke,38,21,0.00449
t3273,Male,Unismoke,38,22,0.00494
t3273,Male,Unismoke,38,23,0.00545
t3273,Male,Unismoke,38,24,0.00604
t3273,Male,Unismoke,38,25,0.0067
t3273,Male,Unismoke,39,1,2.4e-4
t3273,Male,Unismoke,39,2,4e-4
t3273,Male,Unismoke,39,3,5.9e-4
t3273,Male,Unismoke,39,4,6.9e-4
t3273,Male,Unismoke,39,5,7.9e-4
t3273,Male,Unismoke,39,6,9e-4
t3273,Male,Unismoke,39,7,9.9e-4
t3273,Male,Unismoke,39,8,0.00112
t3273,Male,Unismoke,39,9,0.00127
t3273,Male,Unismoke,39,10,0.00146
t3273,Male,Unismoke,39,11,0.00164
t3273,Male,Unismoke,39,12,0.00182
t3273,Male,Unismoke,39,13,0.00205
t3273,Male,Unismoke,39,14,0.00229
t3273,Male,Unismoke,39,15,0.00254
t3273,Male,Unismoke,39,16,0.00283
t3273,Male,Unismoke,39,17,0.00317
t3273,Male,Unismoke,39,18,0.00355
t3273,Male,Unismoke,39,19,0.00401
t3273,Male,Unismoke,39,20,0.00449
t3273,Male,Unismoke,39,21,0.00494
t3273,Male,Unismoke,39,22,0.00545
t3273,Male,Unismoke,39,23,0.00604
t3273,Male,Unismoke,39,24,0.00669
t3273,Male,Unismoke,39,25,0.00747
t3273,Male,Unismoke,40,1,2.6e-4
t3273,Male,Unismoke,40,2,4.6e-4
t3273,Male,Unismoke,40,3,6.4e-4
t3273,Male,Unismoke,40,4,7.5e-4
t3273,Male,Unismoke,40,5,8.5e-4
t3273,Male,Unismoke,40,6,9.5e-4
t3273,Male,Unismoke,40,7,0.00108
t3273,Male,Unismoke,40,8,0.00123
t3273,Male,Unismoke,40,9,0.0014
t3273,Male,Unismoke,40,10,0.00161
t3273,Male,Unismoke,40,11,0.0018
t3273,Male,Unismoke,40,12,0.002
t3273,Male,Unismoke,40,13,0.00225
t3273,Male,Unismoke,40,14,0.00252
t3273,Male,Unismoke,40,15,0.0028
t3273,Male,Unismoke,40,16,0.00312
t3273,Male,Unismoke,40,17,0.0035
t3273,Male,Unismoke,40,18,0.00394
t3273,Male,Unismoke,40,19,0.00448
t3273,Male,Unismoke,40,20,0.00494
t3273,Male,Unismoke,40,21,0.00545
t3273,Male,Unismoke,40,22,0.00604
t3273,Male,Unismoke,40,23,0.00667
t3273,Male,Unismoke,40,24,0.00741
t3273,Male,Unismoke,40,25,0.00828
t3273,Male,Unismoke,41,1,2.9e-4
t3273,Male,Unismoke,41,2,5.1e-4
t3273,Male,Unismoke,41,3,6.9e-4
t3273,Male,Unismoke,41,4,8.1e-4
t3273,Male,Unismoke,41,5,9.1e-4
t3273,Male,Unismoke,41,6,0.00104
t3273,Male,Unismoke,41,7,0.00118
t3273,Male,Unismoke,41,8,0.00135
t3273,Male,Unismoke,41,9,0.00155
t3273,Male,Unismoke,41,10,0.00177
t3273,Male,Unismoke,41,11,0.00198
t3273,Male,Unismoke,41,12,0.0022
t3273,Male,Unismoke,41,13,0.00249
t3273,Male,Unismoke,41,14,0.00279
t3273,Male,Unismoke,41,15,0.00309
t3273,Male,Unismoke,41,16,0.00345
t3273,Male,Unismoke,41,17,0.00389
t3273,Male,Unismoke,41,18,0.00444
t3273,Male,Unismoke,41,19,0.00494
t3273,Male,Unismoke,41,20,0.00545
t3273,Male,Unismoke,41,21,0.00604
t3273,Male,Unismoke,41,22,0.00667
t3273,Male,Unismoke,41,23,0.00736
t3273,Male,Unismoke,41,24,0.00823
t3273,Male,Unismoke,41,25,0.00914
t3273,Male,Unismoke,42,1,3.3e-4
t3273,Male,Unismoke,42,2,5.7e-4
t3273,Male,Unismoke,42,3,7.4e-4
t3273,Male,Unismoke,42,4,8.6e-4
t3273,Male,Unismoke,42,5,0.001
t3273,Male,Unismoke,42,6,0.00114
t3273,Male,Unismoke,42,7,0.00129
t3273,Male,Unismoke,42,8,0.00148
t3273,Male,Unismoke,42,9,0.00171
t3273,Male,Unismoke,42,10,0.00195
t3273,Male,Unismoke,42,11,0.00217
t3273,Male,Unismoke,42,12,0.00242
t3273,Male,Unismoke,42,13,0.00274
t3273,Male,Unismoke,42,14,0.00308
t3273,Male,Unismoke,42,15,0.00342
t3273,Male,Unismoke,42,16,0.00383
t3273,Male,Unismoke,42,17,0.0044
t3273,Male,Unismoke,42,18,0.00494
t3273,Male,Unismoke,42,19,0.00545
t3273,Male,Unismoke,42,20,0.00604
t3273,Male,Unismoke,42,21,0.00667
t3273,Male,Unismoke,42,22,0.00733
t3273,Male,Unismoke,42,23,0.00811
t3273,Male,Unismoke,42,24,0.00903
t3273,Male,Unismoke,42,25,0.01006
t3273,Male,Unismoke,43,1,3.8e-4
t3273,Male,Unismoke,43,2,6.2e-4
t3273,Male,Unismoke,43,3,7.8e-4
t3273,Male,Unismoke,43,4,9.4e-4
t3273,Male,Unismoke,43,5,0.00109
t3273,Male,Unismoke,43,6,0.00124
t3273,Male,Unismoke,43,7,0.00142
t3273,Male,Unismoke,43,8,0.00163
t3273,Male,Unismoke,43,9,0.00187
t3273,Male,Unismoke,43,10,0.00213
t3273,Male,Unismoke,43,11,0.00238
t3273,Male,Unismoke,43,12,0.00267
t3273,Male,Unismoke,43,13,0.00304
t3273,Male,Unismoke,43,14,0.00341
t3273,Male,Unismoke,43,15,0.0038
t3273,Male,Unismoke,43,16,0.00432
t3273,Male,Unismoke,43,17,0.0049
t3273,Male,Unismoke,43,18,0.00545
t3273,Male,Unismoke,43,19,0.00604
t3273,Male,Unismoke,43,20,0.00667
t3273,Male,Unismoke,43,21,0.00732
t3273,Male,Unismoke,43,22,0.00806
t3273,Male,Unismoke,43,23,0.00896
t3273,Male,Unismoke,43,24,0.00998
t3273,Male,Unismoke,43,25,0.01107
t3273,Male,Unismoke,44,1,4.2e-4
t3273,Male,Unismoke,44,2,6.5e-4
t3273,Male,Unismoke,44,3,8.5e-4
t3273,Male,Unismoke,44,4,0.00102
t3273,Male,Unismoke,44,5,0.00118
t3273,Male,Unismoke,44,6,0.00135
t3273,Male,Unismoke,44,7,0.00156
t3273,Male,Unismoke,44,8,0.0018
t3273,Male,Unismoke,44,9,0.00205
t3273,Male,Unismoke,44,10,0.00233
t3273,Male,Unismoke,44,11,0.00262
t3273,Male,Unismoke,44,12,0.00296
t3273,Male,Unismoke,44,13,0.00337
t3273,Male,Unismoke,44,14,0.00378
t3273,Male,Unismoke,44,15,0.00424
t3273,Male,Unismoke,44,16,0.00482
t3273,Male,Unismoke,44,17,0.00545
t3273,Male,Unismoke,44,18,0.00604
t3273,Male,Unismoke,44,19,0.00667
t3273,Male,Unismoke,44,20,0.00732
t3273,Male,Unismoke,44,21,0.00803
t3273,Male,Unismoke,44,22,0.0089
t3273,Male,Unismoke,44,23,0.00993
t3273,Male,Unismoke,44,24,0.01102
t3273,Male,Unismoke,44,25,0.01218
t3273,Male,Unismoke,45,1,4.7e-4
t3273,Male,Unismoke,45,2,7e-4
t3273,Male,Unismoke,45,3,9.2e-4
t3273,Male,Unismoke,45,4,0.00112
t3273,Male,Unismoke,45,5,0.00129
t3273,Male,Unismoke,45,6,0.00149
t3273,Male,Unismoke,45,7,0.00173
t3273,Male,Unismoke,45,8,0.00199
t3273,Male,Unismoke,45,9,0.00225
t3273,Male,Unismoke,45,10,0.00256
t3273,Male,Unismoke,45,11,0.00289
t3273,Male,Unismoke,45,12,0.00329
t3273,Male,Unismoke,45,13,0.00374
t3273,Male,Unismoke,45,14,0.0042
t3273,Male,Unismoke,45,15,0.00473
t3273,Male,Unismoke,45,16,0.00538
t3273,Male,Unismoke,45,17,0.00604
t3273,Male,Unismoke,45,18,0.00667
t3273,Male,Unismoke,45,19,0.00732
t3273,Male,Unismoke,45,20,0.00803
t3273,Male,Unismoke,45,21,0.00884
t3273,Male,Unismoke,45,22,0.0099
t3273,Male,Unismoke,45,23,0.01102
t3273,Male,Unismoke,45,24,0.01218
t3273,Male,Unismoke,45,25,0.01346
t3273,Male,Unismoke,46,1,5.2e-4
t3273,Male,Unismoke,46,2,7.5e-4
t3273,Male,Unismoke,46,3,0.001
t3273,Male,Unismoke,46,4,0.00123
t3273,Male,Unismoke,46,5,0.00142
t3273,Male,Unismoke,46,6,0.00165
t3273,Male,Unismoke,46,7,0.00192
t3273,Male,Unismoke,46,8,0.00219
t3273,Male,Unismoke,46,9,0.00248
t3273,Male,Unismoke,46,10,0.00283
t3273,Male,Unismoke,46,11,0.00322
t3273,Male,Unismoke,46,12,0.00366
t3273,Male,Unismoke,46,13,0.00416
t3273,Male,Unismoke,46,14,0.00467
t3273,Male,Unismoke,46,15,0.00526
t3273,Male,Unismoke,46,16,0.00596
t3273,Male,Unismoke,46,17,0.00667
t3273,Male,Unismoke,46,18,0.00732
t3273,Male,Unismoke,46,19,0.00803
t3273,Male,Unismoke,46,20,0.00884
t3273,Male,Unismoke,46,21,0.00979
t3273,Male,Unismoke,46,22,0.011
t3273,Male,Unismoke,46,23,0.01218
t3273,Male,Unismoke,46,24,0.01346
t3273,Male,Unismoke,46,25,0.0149
t3273,Male,Unismoke,47,1,5.7e-4
t3273,Male,Unismoke,47,2,8e-4
t3273,Male,Unismoke,47,3,0.00109
t3273,Male,Unismoke,47,4,0.00135
t3273,Male,Unismoke,47,5,0.00158
t3273,Male,Unismoke,47,6,0.00185
t3273,Male,Unismoke,47,7,0.00213
t3273,Male,Unismoke,47,8,0.00242
t3273,Male,Unismoke,47,9,0.00273
t3273,Male,Unismoke,47,10,0.00315
t3273,Male,Unismoke,47,11,0.0036
t3273,Male,Unismoke,47,12,0.00412
t3273,Male,Unismoke,47,13,0.00462
t3273,Male,Unismoke,47,14,0.00519
t3273,Male,Unismoke,47,15,0.00584
t3273,Male,Unismoke,47,16,0.0066
t3273,Male,Unismoke,47,17,0.00732
t3273,Male,Unismoke,47,18,0.00803
t3273,Male,Unismoke,47,19,0.00884
t3273,Male,Unismoke,47,20,0.00976
t3273,Male,Unismoke,47,21,0.01087
t3273,Male,Unismoke,47,22,0.01218
t3273,Male,Unismoke,47,23,0.01346
