issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
0,42,43,t3273,Male,Unismoke,NA,0.00198
0,43,44,t3273,Male,Unismoke,NA,0.00204
0,44,45,t3273,Male,Unismoke,NA,0.0021
0,45,46,t3273,Male,Unismoke,NA,0.00216
0,46,47,t3273,Male,Unismoke,NA,0.00222
0,47,48,t3273,Male,Unismoke,NA,0.00227
0,48,49,t3273,Male,Unismoke,NA,0.00233
0,49,50,t3273,Male,Unismoke,NA,0.00239
0,50,51,t3273,Male,Unismoke,NA,0.0025
0,51,52,t3273,Male,Unismoke,NA,0.00264
0,52,53,t3273,Male,Unismoke,NA,0.0028
0,53,54,t3273,Male,Unismoke,NA,0.00299
0,54,55,t3273,Male,Unismoke,NA,0.00321
0,55,56,t3273,Male,Unismoke,NA,0.00347
0,56,57,t3273,Male,Unismoke,NA,0.00376
0,57,58,t3273,Male,Unismoke,NA,0.0041
0,58,59,t3273,Male,Unismoke,NA,0.00449
0,59,60,t3273,Male,Unismoke,NA,0.00494
0,60,61,t3273,Male,Unismoke,NA,0.00545
0,61,62,t3273,Male,Unismoke,NA,0.00604
0,62,63,t3273,Male,Unismoke,NA,0.00672
0,63,64,t3273,Male,Unismoke,NA,0.00748
0,64,65,t3273,Male,Unismoke,NA,0.00831
0,65,66,t3273,Male,Unismoke,NA,0.0092
0,66,67,t3273,Male,Unismoke,NA,0.01015
0,67,68,t3273,Male,Unismoke,NA,0.01115
0,68,69,t3273,Male,Unismoke,NA,0.01224
0,69,70,t3273,Male,Unismoke,NA,0.01347
0,70,71,t3273,Male,Unismoke,NA,0.0149
0,71,72,t3273,Male,Unismoke,NA,0.01658
0,72,73,t3273,Male,Unismoke,NA,0.01856
0,73,74,t3273,Male,Unismoke,NA,0.02084
0,74,75,t3273,Male,Unismoke,NA,0.0234
0,75,76,t3273,Male,Unismoke,NA,0.02622
0,76,77,t3273,Male,Unismoke,NA,0.02924
0,77,78,t3273,Male,Unismoke,NA,0.03251
0,78,79,t3273,Male,Unismoke,NA,0.03606
0,79,80,t3273,Male,Unismoke,NA,0.04005
0,80,81,t3273,Male,Unismoke,NA,0.04458
0,81,82,t3273,Male,Unismoke,NA,0.04981
0,82,83,t3273,Male,Unismoke,NA,0.05556
0,83,84,t3273,Male,Unismoke,NA,0.06258
0,84,85,t3273,Male,Unismoke,NA,0.07061
0,85,86,t3273,Male,Unismoke,NA,0.07985
0,86,87,t3273,Male,Unismoke,NA,0.09046
0,87,88,t3273,Male,Unismoke,NA,0.10241
0,88,89,t3273,Male,Unismoke,NA,0.1157
0,89,90,t3273,Male,Unismoke,NA,0.12985
0,90,91,t3273,Male,Unismoke,NA,0.1447
0,91,92,t3273,Male,Unismoke,NA,0.15973
0,92,93,t3273,Male,Unismoke,NA,0.17457
0,93,94,t3273,Male,Unismoke,NA,0.18907
0,94,95,t3273,Male,Unismoke,NA,0.20252
0,95,96,t3273,Male,Unismoke,NA,0.21433
0,96,97,t3273,Male,Unismoke,NA,0.23011
0,97,98,t3273,Male,Unismoke,NA,0.24709
0,98,99,t3273,Male,Unismoke,NA,0.26576
0,99,100,t3273,Male,Unismoke,NA,0.28575
0,100,101,t3273,Male,Unismoke,NA,0.3067
0,101,102,t3273,Male,Unismoke,NA,0.32825
0,102,103,t3273,Male,Unismoke,NA,0.35002
0,103,104,t3273,Male,Unismoke,NA,0.37165
0,104,105,t3273,Male,Unismoke,NA,0.39279
0,105,106,t3273,Male,Unismoke,NA,0.41305
0,106,107,t3273,Male,Unismoke,NA,0.43208
0,107,108,t3273,Male,Unismoke,NA,0.44951
0,108,109,t3273,Male,Unismoke,NA,0.46498
0,109,110,t3273,Male,Unismoke,NA,0.47812
0,110,111,t3273,Male,Unismoke,NA,0.48857
0,111,112,t3273,Male,Unismoke,NA,0.49595
0,112,113,t3273,Male,Unismoke,NA,0.5
0,113,114,t3273,Male,Unismoke,NA,0.5
0,114,115,t3273,Male,Unismoke,NA,0.5
0,115,116,t3273,Male,Unismoke,NA,0.5
0,116,117,t3273,Male,Unismoke,NA,0.5
0,117,118,t3273,Male,Unismoke,NA,0.5
0,118,119,t3273,Male,Unismoke,NA,0.5
0,119,120,t3273,Male,Unismoke,NA,0.5
0,120,121,t3273,Male,Unismoke,NA,0.5
1,1,1,t3273,Male,Unismoke,1.4e-4,1.4e-4
1,2,2,t3273,Male,Unismoke,1.2e-4,1.2e-4
