table,gender,tobacco,issue_age,duration,q_sel
t3275,Male,Unismoke,13,16,8.4e-4
t3275,Male,Unismoke,13,17,8.4e-4
t3275,Male,Unismoke,13,18,8.6e-4
t3275,Male,Unismoke,13,19,9e-4
t3275,Male,Unismoke,13,20,9.7e-4
t3275,Male,Unismoke,13,21,0.00105
t3275,Male,Unismoke,13,22,0.00113
t3275,Male,Unismoke,13,23,0.00123
t3275,Male,Unismoke,13,24,0.00133
t3275,Male,Unismoke,13,25,0.00144
t3275,Male,Unismoke,14,1,2.4e-4
t3275,Male,Unismoke,14,2,3.5e-4
t3275,Male,Unismoke,14,3,4.9e-4
t3275,Male,Unismoke,14,4,6.5e-4
t3275,Male,Unismoke,14,5,7.7e-4
t3275,Male,Unismoke,14,6,8.4e-4
t3275,Male,Unismoke,14,7,8.7e-4
t3275,Male,Unismoke,14,8,8.8e-4
t3275,Male,Unismoke,14,9,8.8e-4
t3275,Male,Unismoke,14,10,8.8e-4
t3275,Male,Unismoke,14,11,8.8e-4
t3275,Male,Unismoke,14,12,8.8e-4
t3275,Male,Unismoke,14,13,8.7e-4
t3275,Male,Unismoke,14,14,8.6e-4
t3275,Male,Unismoke,14,15,8.4e-4
t3275,Male,Unismoke,14,16,8.4e-4
t3275,Male,Unismoke,14,17,8.6e-4
t3275,Male,Unismoke,14,18,9e-4
t3275,Male,Unismoke,14,19,9.7e-4
t3275,Male,Unismoke,14,20,0.00105
t3275,Male,Unismoke,14,21,0.00113
t3275,Male,Unismoke,14,22,0.00123
t3275,Male,Unismoke,14,23,0.00133
t3275,Male,Unismoke,14,24,0.00144
t3275,Male,Unismoke,14,25,0.00155
t3275,Male,Unismoke,15,1,3.5e-4
t3275,Male,Unismoke,15,2,4.9e-4
t3275,Male,Unismoke,15,3,6.5e-4
t3275,Male,Unismoke,15,4,7.7e-4
t3275,Male,Unismoke,15,5,8.4e-4
t3275,Male,Unismoke,15,6,8.7e-4
t3275,Male,Unismoke,15,7,8.8e-4
t3275,Male,Unismoke,15,8,8.8e-4
t3275,Male,Unismoke,15,9,8.8e-4
t3275,Male,Unismoke,15,10,8.8e-4
t3275,Male,Unismoke,15,11,8.8e-4
t3275,Male,Unismoke,15,12,8.7e-4
t3275,Male,Unismoke,15,13,8.6e-4
t3275,Male,Unismoke,15,14,8.4e-4
t3275,Male,Unismoke,15,15,8.4e-4
t3275,Male,Unismoke,15,16,8.6e-4
t3275,Male,Unismoke,15,17,9e-4
