table,gender,issue_age,duration,q_sel
t3287,Male,32,22,0.00332
t3287,Male,32,23,0.00367
t3287,Male,32,24,0.00404
t3287,Male,32,25,0.00439
t3287,Male,33,1,2.4e-4
t3287,Male,33,2,3.1e-4
t3287,Male,33,3,4.4e-4
t3287,Male,33,4,5.2e-4
t3287,Male,33,5,5.8e-4
t3287,Male,33,6,6.4e-4
t3287,Male,33,7,7.3e-4
t3287,Male,33,8,8.4e-4
t3287,Male,33,9,0.001
t3287,Male,33,10,0.00114
t3287,Male,33,11,0.00124
t3287,Male,33,12,0.00132
t3287,Male,33,13,0.00145
t3287,Male,33,14,0.00163
t3287,Male,33,15,0.00183
t3287,Male,33,16,0.00205
t3287,Male,33,17,0.00228
t3287,Male,33,18,0.00248
t3287,Male,33,19,0.00272
t3287,Male,33,20,0.00297
t3287,Male,33,21,0.00329
t3287,Male,33,22,0.00365
t3287,Male,33,23,0.00404
t3287,Male,33,24,0.00439
t3287,Male,33,25,0.00478
t3287,Male,34,1,2.4e-4
t3287,Male,34,2,3.3e-4
t3287,Male,34,3,4.7e-4
t3287,Male,34,4,5.4e-4
t3287,Male,34,5,6.1e-4
t3287,Male,34,6,7e-4
t3287,Male,34,7,8e-4
t3287,Male,34,8,0.00093000000000000005
t3287,Male,34,9,0.00108
t3287,Male,34,10,0.00122
t3287,Male,34,11,0.00128
t3287,Male,34,12,0.00138
t3287,Male,34,13,0.00156
t3287,Male,34,14,0.00176
t3287,Male,34,15,0.00197
t3287,Male,34,16,0.00221
t3287,Male,34,17,0.00246
t3287,Male,34,18,0.00269
t3287,Male,34,19,0.00296
t3287,Male,34,20,0.00326
t3287,Male,34,21,0.00362
t3287,Male,34,22,0.00402
t3287,Male,34,23,0.00439
t3287,Male,34,24,0.00478
t3287,Male,34,25,0.00522
t3287,Male,35,1,2.5e-4
t3287,Male,35,2,3.4e-4
t3287,Male,35,3,5e-4
t3287,Male,35,4,5.8e-4
t3287,Male,35,5,6.7e-4
t3287,Male,35,6,7.6e-4
t3287,Male,35,7,8.6e-4
t3287,Male,35,8,0.00102
t3287,Male,35,9,0.00116
t3287,Male,35,10,0.00126
t3287,Male,35,11,0.00134
t3287,Male,35,12,0.0015
t3287,Male,35,13,0.00169
t3287,Male,35,14,0.00191
t3287,Male,35,15,0.00213
t3287,Male,35,16,0.00239
t3287,Male,35,17,0.00265
t3287,Male,35,18,0.00291
t3287,Male,35,19,0.00322
t3287,Male,35,20,0.00356
t3287,Male,35,21,0.00397
t3287,Male,35,22,0.00439
t3287,Male,35,23,0.00478
t3287,Male,35,24,0.00522
t3287,Male,35,25,0.00574
t3287,Male,36,1,2.5e-4
t3287,Male,36,2,3.6e-4
t3287,Male,36,3,5.4e-4
t3287,Male,36,4,6.2e-4
t3287,Male,36,5,7.2e-4
t3287,Male,36,6,8.3e-4
t3287,Male,36,7,9.5e-4
t3287,Male,36,8,0.0011
t3287,Male,36,9,0.00121
t3287,Male,36,10,0.0013
t3287,Male,36,11,0.00146
t3287,Male,36,12,0.00163
t3287,Male,36,13,0.00184
t3287,Male,36,14,0.00207
t3287,Male,36,15,0.0023
t3287,Male,36,16,0.00258
t3287,Male,36,17,0.00287
t3287,Male,36,18,0.00316
t3287,Male,36,19,0.0035
t3287,Male,36,20,0.0039
t3287,Male,36,21,0.00437
t3287,Male,36,22,0.00478
t3287,Male,36,23,0.00522
t3287,Male,36,24,0.00574
t3287,Male,36,25,0.00633
t3287,Male,37,1,2.6e-4
t3287,Male,37,2,3.8e-4
t3287,Male,37,3,5.8e-4
t3287,Male,37,4,6.9e-4
t3287,Male,37,5,8e-4
t3287,Male,37,6,9e-4
t3287,Male,37,7,0.00104
t3287,Male,37,8,0.00117
t3287,Male,37,9,0.00125
t3287,Male,37,10,0.00142
t3287,Male,37,11,0.00159
t3287,Male,37,12,0.00177
t3287,Male,37,13,0.002
t3287,Male,37,14,0.00224
t3287,Male,37,15,0.00249
t3287,Male,37,16,0.00278
t3287,Male,37,17,0.0031
t3287,Male,37,18,0.00342
t3287,Male,37,19,0.00382
t3287,Male,37,20,0.00428
t3287,Male,37,21,0.00478
t3287,Male,37,22,0.00522
t3287,Male,37,23,0.00574
t3287,Male,37,24,0.00633
t3287,Male,37,25,0.00702
t3287,Male,38,1,2.7e-4
t3287,Male,38,2,4.2e-4
t3287,Male,38,3,6.3e-4
t3287,Male,38,4,7.4e-4
t3287,Male,38,5,8.6e-4
t3287,Male,38,6,9.9e-4
t3287,Male,38,7,0.00112
t3287,Male,38,8,0.0012
t3287,Male,38,9,0.00136
t3287,Male,38,10,0.00156
t3287,Male,38,11,0.00174
t3287,Male,38,12,0.00194
t3287,Male,38,13,0.00218
t3287,Male,38,14,0.00244
t3287,Male,38,15,0.00271
t3287,Male,38,16,0.00303
t3287,Male,38,17,0.00337
t3287,Male,38,18,0.00375
t3287,Male,38,19,0.00421
t3287,Male,38,20,0.00473
t3287,Male,38,21,0.00522
t3287,Male,38,22,0.00574
t3287,Male,38,23,0.00633
t3287,Male,38,24,0.00702
t3287,Male,38,25,0.00777
t3287,Male,39,1,2.9e-4
t3287,Male,39,2,4.8e-4
t3287,Male,39,3,6.9e-4
t3287,Male,39,4,8.1e-4
t3287,Male,39,5,0.00093000000000000005
t3287,Male,39,6,0.00106
t3287,Male,39,7,0.00116
t3287,Male,39,8,0.00132
t3287,Male,39,9,0.0015
t3287,Male,39,10,0.00171
t3287,Male,39,11,0.00192
t3287,Male,39,12,0.00213
t3287,Male,39,13,0.0024
t3287,Male,39,14,0.00268
t3287,Male,39,15,0.00297
t3287,Male,39,16,0.00331
t3287,Male,39,17,0.0037
t3287,Male,39,18,0.00413
t3287,Male,39,19,0.00467
t3287,Male,39,20,0.00522
t3287,Male,39,21,0.00574
t3287,Male,39,22,0.00633
t3287,Male,39,23,0.00702
t3287,Male,39,24,0.00776
t3287,Male,39,25,0.00865
t3287,Male,40,1,3.1e-4
t3287,Male,40,2,5.4e-4
t3287,Male,40,3,7.6e-4
t3287,Male,40,4,8.8e-4
t3287,Male,40,5,0.00101
t3287,Male,40,6,0.00112
t3287,Male,40,7,0.00127
t3287,Male,40,8,0.00144
t3287,Male,40,9,0.00165
t3287,Male,40,10,0.00189
t3287,Male,40,11,0.00211
t3287,Male,40,12,0.00234
t3287,Male,40,13,0.00264
t3287,Male,40,14,0.00295
t3287,Male,40,15,0.00327
t3287,Male,40,16,0.00364
t3287,Male,40,17,0.00408
t3287,Male,40,18,0.00459
t3287,Male,40,19,0.00521
t3287,Male,40,20,0.00574
t3287,Male,40,21,0.00633
t3287,Male,40,22,0.00702
t3287,Male,40,23,0.00774
t3287,Male,40,24,0.00859
t3287,Male,40,25,0.00959
t3287,Male,41,1,3.5e-4
t3287,Male,41,2,6e-4
t3287,Male,41,3,8.2e-4
t3287,Male,41,4,9.5e-4
t3287,Male,41,5,0.00107
t3287,Male,41,6,0.00122
t3287,Male,41,7,0.00139
t3287,Male,41,8,0.00158
t3287,Male,41,9,0.00182
t3287,Male,41,10,0.00208
t3287,Male,41,11,0.00232
t3287,Male,41,12,0.00258
t3287,Male,41,13,0.00291
t3287,Male,41,14,0.00325
t3287,Male,41,15,0.00361
t3287,Male,41,16,0.00402
t3287,Male,41,17,0.00453
t3287,Male,41,18,0.00517
t3287,Male,41,19,0.00574
t3287,Male,41,20,0.00633
t3287,Male,41,21,0.00702
t3287,Male,41,22,0.00774
t3287,Male,41,23,0.00853
t3287,Male,41,24,0.00952
t3287,Male,41,25,0.01057
t3287,Male,42,1,3.9e-4
t3287,Male,42,2,6.7e-4
t3287,Male,42,3,8.7e-4
t3287,Male,42,4,0.00101
t3287,Male,42,5,0.00117
t3287,Male,42,6,0.00133
t3287,Male,42,7,0.00152
t3287,Male,42,8,0.00174
t3287,Male,42,9,0.002
t3287,Male,42,10,0.00228
t3287,Male,42,11,0.00254
t3287,Male,42,12,0.00283
t3287,Male,42,13,0.00321
t3287,Male,42,14,0.00359
t3287,Male,42,15,0.00399
t3287,Male,42,16,0.00447
t3287,Male,42,17,0.00512
t3287,Male,42,18,0.00574
t3287,Male,42,19,0.00633
t3287,Male,42,20,0.00702
t3287,Male,42,21,0.00774
t3287,Male,42,22,0.0085
t3287,Male,42,23,0.00939
t3287,Male,42,24,0.01045
t3287,Male,42,25,0.01162
t3287,Male,43,1,4.4e-4
t3287,Male,43,2,7.2e-4
t3287,Male,43,3,9.2e-4
t3287,Male,43,4,0.0011
t3287,Male,43,5,0.00128
t3287,Male,43,6,0.00145
t3287,Male,43,7,0.00166
t3287,Male,43,8,0.00191
t3287,Male,43,9,0.00219
t3287,Male,43,10,0.00249
t3287,Male,43,11,0.00278
t3287,Male,43,12,0.00312
t3287,Male,43,13,0.00354
t3287,Male,43,14,0.00397
t3287,Male,43,15,0.00443
t3287,Male,43,16,0.00503
t3287,Male,43,17,0.0057
t3287,Male,43,18,0.00633
t3287,Male,43,19,0.00702
t3287,Male,43,20,0.00774
t3287,Male,43,21,0.00849
t3287,Male,43,22,0.00933
t3287,Male,43,23,0.01036
t3287,Male,43,24,0.01154
t3287,Male,43,25,0.01278
t3287,Male,44,1,5e-4
t3287,Male,44,2,7.7e-4
t3287,Male,44,3,9.9e-4
t3287,Male,44,4,0.0012
t3287,Male,44,5,0.00139
t3287,Male,44,6,0.00159
t3287,Male,44,7,0.00183
t3287,Male,44,8,0.00211
t3287,Male,44,9,0.0024
t3287,Male,44,10,0.00272
t3287,Male,44,11,0.00305
t3287,Male,44,12,0.00345
t3287,Male,44,13,0.00393
t3287,Male,44,14,0.0044
t3287,Male,44,15,0.00494
t3287,Male,44,16,0.00561
t3287,Male,44,17,0.00633
t3287,Male,44,18,0.00702
t3287,Male,44,19,0.00774
t3287,Male,44,20,0.00849
t3287,Male,44,21,0.00929
t3287,Male,44,22,0.0103
t3287,Male,44,23,0.01147
t3287,Male,44,24,0.01273
t3287,Male,44,25,0.01405
t3287,Male,45,1,5.5e-4
t3287,Male,45,2,8.2e-4
t3287,Male,45,3,0.00108
t3287,Male,45,4,0.00132
t3287,Male,45,5,0.00152
t3287,Male,45,6,0.00174
t3287,Male,45,7,0.00202
t3287,Male,45,8,0.00232
t3287,Male,45,9,0.00263
t3287,Male,45,10,0.00299
t3287,Male,45,11,0.00337
t3287,Male,45,12,0.00383
t3287,Male,45,13,0.00436
t3287,Male,45,14,0.00489
t3287,Male,45,15,0.0055
t3287,Male,45,16,0.00625
t3287,Male,45,17,0.00702
t3287,Male,45,18,0.00774
t3287,Male,45,19,0.00849
t3287,Male,45,20,0.00929
t3287,Male,45,21,0.01022
t3287,Male,45,22,0.01144
t3287,Male,45,23,0.01273
t3287,Male,45,24,0.01405
t3287,Male,45,25,0.01551
t3287,Male,46,1,6.1e-4
t3287,Male,46,2,8.8e-4
t3287,Male,46,3,0.00117
t3287,Male,46,4,0.00144
t3287,Male,46,5,0.00167
t3287,Male,46,6,0.00193
t3287,Male,46,7,0.00224
t3287,Male,46,8,0.00256
t3287,Male,46,9,0.00289
t3287,Male,46,10,0.0033
t3287,Male,46,11,0.00375
t3287,Male,46,12,0.00427
t3287,Male,46,13,0.00484
t3287,Male,46,14,0.00543
t3287,Male,46,15,0.00611
t3287,Male,46,16,0.00692
t3287,Male,46,17,0.00774
t3287,Male,46,18,0.00849
t3287,Male,46,19,0.00929
t3287,Male,46,20,0.01022
t3287,Male,46,21,0.01132
t3287,Male,46,22,0.01271
t3287,Male,46,23,0.01405
t3287,Male,46,24,0.01551
t3287,Male,46,25,0.01716
t3287,Male,47,1,6.7e-4
t3287,Male,47,2,9.4e-4
t3287,Male,47,3,0.00128
t3287,Male,47,4,0.00159
t3287,Male,47,5,0.00185
t3287,Male,47,6,0.00216
t3287,Male,47,7,0.0025
t3287,Male,47,8,0.00282
t3287,Male,47,9,0.00319
t3287,Male,47,10,0.00367
t3287,Male,47,11,0.00419
t3287,Male,47,12,0.00479
t3287,Male,47,13,0.00538
t3287,Male,47,14,0.00603
t3287,Male,47,15,0.00678
t3287,Male,47,16,0.00766
t3287,Male,47,17,0.00849
t3287,Male,47,18,0.00929
t3287,Male,47,19,0.01022
t3287,Male,47,20,0.01128
t3287,Male,47,21,0.01255
t3287,Male,47,22,0.01405
t3287,Male,47,23,0.01551
t3287,Male,47,24,0.01716
t3287,Male,47,25,0.01909
t3287,Male,48,1,7.3e-4
t3287,Male,48,2,0.001
t3287,Male,48,3,0.0014
t3287,Male,48,4,0.00175
t3287,Male,48,5,0.00206
t3287,Male,48,6,0.00242
t3287,Male,48,7,0.00277
t3287,Male,48,8,0.00311
t3287,Male,48,9,0.00353
t3287,Male,48,10,0.0041
t3287,Male,48,11,0.00476
t3287,Male,48,12,0.00534
t3287,Male,48,13,0.00597
t3287,Male,48,14,0.00667
t3287,Male,48,15,0.00751
t3287,Male,48,16,0.00846
t3287,Male,48,17,0.00929
t3287,Male,48,18,0.01022
t3287,Male,48,19,0.01128
t3287,Male,48,20,0.01247
t3287,Male,48,21,0.01395
t3287,Male,48,22,0.01551
t3287,Male,48,23,0.01716
t3287,Male,48,24,0.01909
t3287,Male,48,25,0.02134
t3287,Male,49,1,7.8e-4
t3287,Male,49,2,0.00109
t3287,Male,49,3,0.00154
t3287,Male,49,4,0.00194
t3287,Male,49,5,0.00231
t3287,Male,49,6,0.0027
t3287,Male,49,7,0.00305
t3287,Male,49,8,0.00342
t3287,Male,49,9,0.00393
t3287,Male,49,10,0.00472
t3287,Male,49,11,0.00533
t3287,Male,49,12,0.00592
t3287,Male,49,13,0.00659
t3287,Male,49,14,0.00737
t3287,Male,49,15,0.00828
t3287,Male,49,16,0.00928
t3287,Male,49,17,0.01022
t3287,Male,49,18,0.01128
t3287,Male,49,19,0.01246
t3287,Male,49,20,0.01378
t3287,Male,49,21,0.01549
t3287,Male,49,22,0.01716
t3287,Male,49,23,0.01909
t3287,Male,49,24,0.02134
t3287,Male,49,25,0.02394
t3287,Male,50,1,8.2e-4
t3287,Male,50,2,0.0012
t3287,Male,50,3,0.00171
t3287,Male,50,4,0.00216
t3287,Male,50,5,0.00259
t3287,Male,50,6,0.00299
t3287,Male,50,7,0.00334
t3287,Male,50,8,0.00377
t3287,Male,50,9,0.0046
t3287,Male,50,10,0.0053
t3287,Male,50,11,0.00592
t3287,Male,50,12,0.00655
t3287,Male,50,13,0.00727
t3287,Male,50,14,0.00813
t3287,Male,50,15,0.00911
t3287,Male,50,16,0.01021
t3287,Male,50,17,0.01128
t3287,Male,50,18,0.01246
t3287,Male,50,19,0.01371
t3287,Male,50,20,0.01526
t3287,Male,50,21,0.01716
t3287,Male,50,22,0.01909
t3287,Male,50,23,0.02134
t3287,Male,50,24,0.02394
t3287,Male,50,25,0.02686
t3287,Male,51,1,8.6e-4
t3287,Male,51,2,0.00134
t3287,Male,51,3,0.00191
t3287,Male,51,4,0.00242
t3287,Male,51,5,0.00289
t3287,Male,51,6,0.00327
t3287,Male,51,7,0.00369
t3287,Male,51,8,0.00443
t3287,Male,51,9,0.00516
t3287,Male,51,10,0.0059
t3287,Male,51,11,0.00655
t3287,Male,51,12,0.00727
t3287,Male,51,13,0.00803
t3287,Male,51,14,0.00896
t3287,Male,51,15,0.01005
t3287,Male,51,16,0.01128
t3287,Male,51,17,0.01246
t3287,Male,51,18,0.01369
t3287,Male,51,19,0.01511
t3287,Male,51,20,0.01688
t3287,Male,51,21,0.01909
t3287,Male,51,22,0.02134
t3287,Male,51,23,0.02394
t3287,Male,51,24,0.02686
t3287,Male,51,25,0.03006
t3287,Male,52,1,9e-4
t3287,Male,52,2,0.0015
t3287,Male,52,3,0.00215
t3287,Male,52,4,0.00273
t3287,Male,52,5,0.00321
t3287,Male,52,6,0.00362
t3287,Male,52,7,0.00426
t3287,Male,52,8,0.00493
t3287,Male,52,9,0.00573
t3287,Male,52,10,0.00655
t3287,Male,52,11,0.00727
t3287,Male,52,12,0.00803
t3287,Male,52,13,0.00887
t3287,Male,52,14,0.00994
t3287,Male,52,15,0.01123
t3287,Male,52,16,0.01246
t3287,Male,52,17,0.01369
t3287,Male,52,18,0.01505
t3287,Male,52,19,0.01675
t3287,Male,52,20,0.01889
t3287,Male,52,21,0.021329999999999998
t3287,Male,52,22,0.02393
t3287,Male,52,23,0.02665
t3287,Male,52,24,0.02994
t3287,Male,52,25,0.03342
t3287,Male,53,1,9.5e-4
t3287,Male,53,2,0.00167
t3287,Male,53,3,0.00241
t3287,Male,53,4,0.00309
t3287,Male,53,5,0.00357
t3287,Male,53,6,0.00414
t3287,Male,53,7,0.00474
t3287,Male,53,8,0.00551
t3287,Male,53,9,0.00642
t3287,Male,53,10,0.00727
t3287,Male,53,11,0.00803
t3287,Male,53,12,0.00887
t3287,Male,53,13,0.00985
t3287,Male,53,14,0.01116
t3287,Male,53,15,0.01246
t3287,Male,53,16,0.01369
t3287,Male,53,17,0.01505
t3287,Male,53,18,0.01675
t3287,Male,53,19,0.01877
t3287,Male,53,20,0.02114
t3287,Male,53,21,0.02387
t3287,Male,53,22,0.02657
t3287,Male,53,23,0.02978
t3287,Male,53,24,0.0332
t3287,Male,53,25,0.03704
t3287,Male,54,1,0.00101
t3287,Male,54,2,0.00185
t3287,Male,54,3,0.00272
t3287,Male,54,4,0.00351
t3287,Male,54,5,0.00404
t3287,Male,54,6,0.00461
t3287,Male,54,7,0.0053
t3287,Male,54,8,0.00618
t3287,Male,54,9,0.00717
t3287,Male,54,10,0.00803
t3287,Male,54,11,0.00887
t3287,Male,54,12,0.00983
t3287,Male,54,13,0.01112
t3287,Male,54,14,0.01246
t3287,Male,54,15,0.01369
t3287,Male,54,16,0.01505
t3287,Male,54,17,0.01675
t3287,Male,54,18,0.01877
t3287,Male,54,19,0.02114
t3287,Male,54,20,0.02386
t3287,Male,54,21,0.02655
t3287,Male,54,22,0.02978
t3287,Male,54,23,0.0332
t3287,Male,54,24,0.03704
t3287,Male,54,25,0.04119
t3287,Male,55,1,0.00107
t3287,Male,55,2,0.00201
t3287,Male,55,3,0.00307
t3287,Male,55,4,0.00391
t3287,Male,55,5,0.00448
t3287,Male,55,6,0.00509
t3287,Male,55,7,0.00589
t3287,Male,55,8,0.00695
t3287,Male,55,9,0.00799
t3287,Male,55,10,0.00887
t3287,Male,55,11,0.00983
t3287,Male,55,12,0.01109
t3287,Male,55,13,0.01246
t3287,Male,55,14,0.01369
t3287,Male,55,15,0.01505
t3287,Male,55,16,0.01675
t3287,Male,55,17,0.01877
t3287,Male,55,18,0.02114
t3287,Male,55,19,0.02386
t3287,Male,55,20,0.02655
t3287,Male,55,21,0.02978
t3287,Male,55,22,0.0332
t3287,Male,55,23,0.03704
t3287,Male,55,24,0.04119
t3287,Male,55,25,0.04577
t3287,Male,56,1,0.00119
t3287,Male,56,2,0.00215
t3287,Male,56,3,0.00341
t3287,Male,56,4,0.00429
t3287,Male,56,5,0.00489
t3287,Male,56,6,0.00559
t3287,Male,56,7,0.00654
t3287,Male,56,8,0.00769
t3287,Male,56,9,0.00874
t3287,Male,56,10,0.00976
t3287,Male,56,11,0.01095
t3287,Male,56,12,0.01227
t3287,Male,56,13,0.01369
t3287,Male,56,14,0.01505
t3287,Male,56,15,0.01675
t3287,Male,56,16,0.01877
t3287,Male,56,17,0.02114
t3287,Male,56,18,0.02386
t3287,Male,56,19,0.02655
t3287,Male,56,20,0.02978
t3287,Male,56,21,0.0332
t3287,Male,56,22,0.03704
t3287,Male,56,23,0.04119
t3287,Male,56,24,0.04577
t3287,Male,56,25,0.05091
t3287,Male,57,1,0.00136
t3287,Male,57,2,0.00228
t3287,Male,57,3,0.00375
t3287,Male,57,4,0.00469
t3287,Male,57,5,0.00536
t3287,Male,57,6,0.00614
t3287,Male,57,7,0.00725
t3287,Male,57,8,0.00846
t3287,Male,57,9,0.00952
t3287,Male,57,10,0.01074
t3287,Male,57,11,0.012
t3287,Male,57,12,0.01362
t3287,Male,57,13,0.01505
t3287,Male,57,14,0.01675
t3287,Male,57,15,0.01877
t3287,Male,57,16,0.02108
t3287,Male,57,17,0.02386
t3287,Male,57,18,0.02655
t3287,Male,57,19,0.02978
t3287,Male,57,20,0.0332
t3287,Male,57,21,0.03704
t3287,Male,57,22,0.04119
t3287,Male,57,23,0.04577
t3287,Male,57,24,0.05091
t3287,Male,57,25,0.05683
t3287,Male,58,1,0.00156
t3287,Male,58,2,0.00244
t3287,Male,58,3,0.00408
t3287,Male,58,4,0.00511
t3287,Male,58,5,0.00585
t3287,Male,58,6,0.00678
t3287,Male,58,7,0.00801
t3287,Male,58,8,0.00924
t3287,Male,58,9,0.01045
t3287,Male,58,10,0.01168
t3287,Male,58,11,0.01327
t3287,Male,58,12,0.01477
t3287,Male,58,13,0.01671
t3287,Male,58,14,0.01868
t3287,Male,58,15,0.02091
t3287,Male,58,16,0.02367
t3287,Male,58,17,0.02644
t3287,Male,58,18,0.02978
t3287,Male,58,19,0.0332
t3287,Male,58,20,0.03699
t3287,Male,58,21,0.04119
t3287,Male,58,22,0.04577
t3287,Male,58,23,0.05091
t3287,Male,58,24,0.05683
t3287,Male,58,25,0.06333
t3287,Male,59,1,0.00181
t3287,Male,59,2,0.00262
t3287,Male,59,3,0.00438
t3287,Male,59,4,0.00555
t3287,Male,59,5,0.00632
t3287,Male,59,6,0.00746
t3287,Male,59,7,0.00876
t3287,Male,59,8,0.01
t3287,Male,59,9,0.01128
t3287,Male,59,10,0.01282
t3287,Male,59,11,0.01426
t3287,Male,59,12,0.01631
t3287,Male,59,13,0.01848
t3287,Male,59,14,0.02076
t3287,Male,59,15,0.0234
t3287,Male,59,16,0.02604
t3287,Male,59,17,0.02978
t3287,Male,59,18,0.03308
t3287,Male,59,19,0.03674
t3287,Male,59,20,0.04079
t3287,Male,59,21,0.04577
t3287,Male,59,22,0.05091
t3287,Male,59,23,0.05683
t3287,Male,59,24,0.06333
t3287,Male,59,25,0.07139
t3287,Male,60,1,0.00205
t3287,Male,60,2,0.00286
t3287,Male,60,3,0.00465
t3287,Male,60,4,0.00587
t3287,Male,60,5,0.00685
t3287,Male,60,6,0.00814
t3287,Male,60,7,0.00946
t3287,Male,60,8,0.01074
t3287,Male,60,9,0.01216
t3287,Male,60,10,0.01364
t3287,Male,60,11,0.01579
t3287,Male,60,12,0.01807
t3287,Male,60,13,0.02041
t3287,Male,60,14,0.02305
t3287,Male,60,15,0.02552
t3287,Male,60,16,0.02926
t3287,Male,60,17,0.03272
t3287,Male,60,18,0.03655
t3287,Male,60,19,0.04067
t3287,Male,60,20,0.04577
t3287,Male,60,21,0.05091
t3287,Male,60,22,0.05683
t3287,Male,60,23,0.06333
t3287,Male,60,24,0.07139
t3287,Male,60,25,0.08063
t3287,Male,61,1,0.00226
t3287,Male,61,2,0.00316
t3287,Male,61,3,0.00491
t3287,Male,61,4,0.00621
t3287,Male,61,5,0.00739
t3287,Male,61,6,0.00878
t3287,Male,61,7,0.01002
t3287,Male,61,8,0.01136
t3287,Male,61,9,0.01296
t3287,Male,61,10,0.015
t3287,Male,61,11,0.01733
t3287,Male,61,12,0.01977
t3287,Male,61,13,0.0225
t3287,Male,61,14,0.02491
t3287,Male,61,15,0.02851
t3287,Male,61,16,0.03192
t3287,Male,61,17,0.03599
t3287,Male,61,18,0.04022
t3287,Male,61,19,0.04561
t3287,Male,61,20,0.05091
t3287,Male,61,21,0.05683
t3287,Male,61,22,0.06333
t3287,Male,61,23,0.07139
t3287,Male,61,24,0.08063
t3287,Male,61,25,0.09127
t3287,Male,62,1,0.00241
t3287,Male,62,2,0.00351
t3287,Male,62,3,0.00519
t3287,Male,62,4,0.00658
t3287,Male,62,5,0.00794
t3287,Male,62,6,0.00928
t3287,Male,62,7,0.01049
t3287,Male,62,8,0.01192
t3287,Male,62,9,0.01373
t3287,Male,62,10,0.01598
t3287,Male,62,11,0.01847
t3287,Male,62,12,0.02103
t3287,Male,62,13,0.02409
t3287,Male,62,14,0.0276
t3287,Male,62,15,0.03085
t3287,Male,62,16,0.03492
t3287,Male,62,17,0.03943
t3287,Male,62,18,0.04507
t3287,Male,62,19,0.05085
t3287,Male,62,20,0.05683
t3287,Male,62,21,0.06333
t3287,Male,62,22,0.07139
t3287,Male,62,23,0.08063
t3287,Male,62,24,0.09127
t3287,Male,62,25,0.10347
t3287,Male,63,1,0.00254
t3287,Male,63,2,0.0039
t3287,Male,63,3,0.00551
t3287,Male,63,4,0.00704
t3287,Male,63,5,0.00852
t3287,Male,63,6,0.00989
t3287,Male,63,7,0.011
t3287,Male,63,8,0.01249
t3287,Male,63,9,0.01451
t3287,Male,63,10,0.01693
t3287,Male,63,11,0.01954
t3287,Male,63,12,0.02223
t3287,Male,63,13,0.02552
t3287,Male,63,14,0.02966
t3287,Male,63,15,0.0336
t3287,Male,63,16,0.03812
t3287,Male,63,17,0.044
t3287,Male,63,18,0.0497
t3287,Male,63,19,0.05607
t3287,Male,63,20,0.06306
t3287,Male,63,21,0.07139
t3287,Male,63,22,0.08063
t3287,Male,63,23,0.09127
t3287,Male,63,24,0.10347
t3287,Male,63,25,0.11724
t3287,Male,64,1,0.00266
t3287,Male,64,2,0.00428
t3287,Male,64,3,0.0059
t3287,Male,64,4,0.00756
t3287,Male,64,5,0.00916
t3287,Male,64,6,0.01037
t3287,Male,64,7,0.01165
t3287,Male,64,8,0.01343
t3287,Male,64,9,0.01574
t3287,Male,64,10,0.01811
t3287,Male,64,11,0.02077
t3287,Male,64,12,0.0235
t3287,Male,64,13,0.02705
t3287,Male,64,14,0.03198
t3287,Male,64,15,0.03634
t3287,Male,64,16,0.04239
t3287,Male,64,17,0.04863
t3287,Male,64,18,0.05533
t3287,Male,64,19,0.0627
t3287,Male,64,20,0.07139
t3287,Male,64,21,0.08063
t3287,Male,64,22,0.09127
t3287,Male,64,23,0.10346
t3287,Male,64,24,0.11718
t3287,Male,64,25,0.13253
t3287,Male,65,1,0.00278
t3287,Male,65,2,0.00468
t3287,Male,65,3,0.00634
t3287,Male,65,4,0.00815
t3287,Male,65,5,0.0098
t3287,Male,65,6,0.01106
t3287,Male,65,7,0.01257
t3287,Male,65,8,0.01458
t3287,Male,65,9,0.0169
t3287,Male,65,10,0.01969
t3287,Male,65,11,0.02244
t3287,Male,65,12,0.02529
t3287,Male,65,13,0.02919
t3287,Male,65,14,0.03454
t3287,Male,65,15,0.0403
t3287,Male,65,16,0.0465
t3287,Male,65,17,0.05338
t3287,Male,65,18,0.06092
t3287,Male,65,19,0.07045
t3287,Male,65,20,0.08059
t3287,Male,65,21,0.09114
t3287,Male,65,22,0.10324
t3287,Male,65,23,0.11698
t3287,Male,65,24,0.13236
t3287,Male,65,25,0.14881
t3287,Male,66,1,0.00292
t3287,Male,66,2,0.00507
t3287,Male,66,3,0.00684
t3287,Male,66,4,0.0088
t3287,Male,66,5,0.01062
t3287,Male,66,6,0.01194
t3287,Male,66,7,0.01363
t3287,Male,66,8,0.01579
t3287,Male,66,9,0.01842
t3287,Male,66,10,0.02144
t3287,Male,66,11,0.0243
t3287,Male,66,12,0.02776
t3287,Male,66,13,0.03162
t3287,Male,66,14,0.03742
t3287,Male,66,15,0.04368
t3287,Male,66,16,0.0512
t3287,Male,66,17,0.05987
t3287,Male,66,18,0.06973
t3287,Male,66,19,0.08025
t3287,Male,66,20,0.09082
t3287,Male,66,21,0.10294
t3287,Male,66,22,0.11671
t3287,Male,66,23,0.13211
t3287,Male,66,24,0.1486
t3287,Male,66,25,0.16595
t3287,Male,67,1,0.00308
t3287,Male,67,2,0.00542
t3287,Male,67,3,0.00738
t3287,Male,67,4,0.00955
t3287,Male,67,5,0.01157
t3287,Male,67,6,0.01297
t3287,Male,67,7,0.01483
t3287,Male,67,8,0.01722
t3287,Male,67,9,0.02011
t3287,Male,67,10,0.02332
t3287,Male,67,11,0.02689
