issue_age,attained_age,duration,table,gender,q_sel,q_ult
0,69,70,t3287,Male,NA,0.01553
0,70,71,t3287,Male,NA,0.01716
0,71,72,t3287,Male,NA,0.01909
0,72,73,t3287,Male,NA,0.02134
0,73,74,t3287,Male,NA,0.02394
0,74,75,t3287,Male,NA,0.02686
0,75,76,t3287,Male,NA,0.03006
0,76,77,t3287,Male,NA,0.03351
0,77,78,t3287,Male,NA,0.03722
0,78,79,t3287,Male,NA,0.04125
0,79,80,t3287,Male,NA,0.04577
0,80,81,t3287,Male,NA,0.05091
0,81,82,t3287,Male,NA,0.05683
0,82,83,t3287,Male,NA,0.06333
0,83,84,t3287,Male,NA,0.07139
0,84,85,t3287,Male,NA,0.08063
0,85,86,t3287,Male,NA,0.09127
0,86,87,t3287,Male,NA,0.10347
0,87,88,t3287,Male,NA,0.11724
0,88,89,t3287,Male,NA,0.13258
0,89,90,t3287,Male,NA,0.14894
0,90,91,t3287,Male,NA,0.16612
0,91,92,t3287,Male,NA,0.18355
0,92,93,t3287,Male,NA,0.20075
0,93,94,t3287,Male,NA,0.21762
0,94,95,t3287,Male,NA,0.23331
0,95,96,t3287,Male,NA,0.24714
0,96,97,t3287,Male,NA,0.26511
0,97,98,t3287,Male,NA,0.28442
0,98,99,t3287,Male,NA,0.30563
0,99,100,t3287,Male,NA,0.32833
0,100,101,t3287,Male,NA,0.35209
0,101,102,t3287,Male,NA,0.37447
0,102,103,t3287,Male,NA,0.3968
0,103,104,t3287,Male,NA,0.41866
0,104,105,t3287,Male,NA,0.43965
0,105,106,t3287,Male,NA,0.45936
0,106,107,t3287,Male,NA,0.47743
0,107,108,t3287,Male,NA,0.50332
0,108,109,t3287,Male,NA,0.53061
0,109,110,t3287,Male,NA,0.55939
0,110,111,t3287,Male,NA,0.58972
0,111,112,t3287,Male,NA,0.6217
0,112,113,t3287,Male,NA,0.65542
0,113,114,t3287,Male,NA,0.69096
0,114,115,t3287,Male,NA,0.72843
0,115,116,t3287,Male,NA,0.76794
0,116,117,t3287,Male,NA,0.80958
0,117,118,t3287,Male,NA,0.85348
0,118,119,t3287,Male,NA,0.89977
0,119,120,t3287,Male,NA,0.94856
0,120,121,t3287,Male,NA,1
1,1,1,t3287,Male,1.6e-4,1.6e-4
1,2,2,t3287,Male,1.4e-4,1.4e-4
1,3,3,t3287,Male,1.2e-4,1.2e-4
1,4,4,t3287,Male,1.1e-4,1.1e-4
1,5,5,t3287,Male,1e-4,1e-4
1,6,6,t3287,Male,1e-4,1e-4
1,7,7,t3287,Male,1e-4,1e-4
1,8,8,t3287,Male,9e-5,9e-5
1,9,9,t3287,Male,9e-5,9e-5
1,10,10,t3287,Male,9e-5,9e-5
1,11,11,t3287,Male,1e-4,1e-4
1,12,12,t3287,Male,1.2e-4,1.2e-4
1,13,13,t3287,Male,1.6e-4,1.6e-4
1,14,14,t3287,Male,2.3e-4,2.3e-4
1,15,15,t3287,Male,3.5e-4,3.5e-4
1,16,16,t3287,Male,5e-4,5e-4
1,17,17,t3287,Male,6.9e-4,6.9e-4
1,18,18,t3287,Male,8.3e-4,8.3e-4
1,19,19,t3287,Male,8.6e-4,8.6e-4
1,20,20,t3287,Male,9e-4,9e-4
1,21,21,t3287,Male,0.00093000000000000005,0.00093000000000000005
1,22,22,t3287,Male,9.6e-4,9.6e-4
