table,gender,issue_age,duration,q_sel
t3363,Male,32,4,4.2e-4
t3363,Male,32,5,4.6e-4
t3363,Male,32,6,5.1e-4
t3363,Male,32,7,5.7e-4
t3363,Male,32,8,6.6e-4
t3363,Male,32,9,7.9e-4
t3363,Male,32,10,9.1e-4
t3363,Male,32,11,9.9e-4
t3363,Male,32,12,0.00107
t3363,Male,32,13,0.00118
t3363,Male,32,14,0.00131
t3363,Male,32,15,0.00147
t3363,Male,32,16,0.00165
t3363,Male,32,17,0.00183
t3363,Male,32,18,0.00199
t3363,Male,32,19,0.00217
t3363,Male,32,20,0.00238
t3363,Male,32,21,0.00263
t3363,Male,32,22,0.00291
t3363,Male,32,23,0.00323
t3363,Male,32,24,0.00353
t3363,Male,32,25,0.00384
t3363,Male,33,1,2e-4
t3363,Male,33,2,2.6e-4
t3363,Male,33,3,3.8e-4
t3363,Male,33,4,4.4e-4
t3363,Male,33,5,4.9e-4
t3363,Male,33,6,5.6e-4
t3363,Male,33,7,6.3e-4
t3363,Male,33,8,7.3e-4
t3363,Male,33,9,8.6e-4
t3363,Male,33,10,9.8e-4
t3363,Male,33,11,0.00104
t3363,Male,33,12,0.00112
t3363,Male,33,13,0.00125
t3363,Male,33,14,0.00141
t3363,Male,33,15,0.00158
t3363,Male,33,16,0.00177
t3363,Male,33,17,0.00197
t3363,Male,33,18,0.00216
t3363,Male,33,19,0.00237
t3363,Male,33,20,0.0026
t3363,Male,33,21,0.00289
t3363,Male,33,22,0.00321
t3363,Male,33,23,0.00353
t3363,Male,33,24,0.00384
t3363,Male,33,25,0.0042
t3363,Male,34,1,2e-4
t3363,Male,34,2,2.8e-4
t3363,Male,34,3,4e-4
t3363,Male,34,4,4.6e-4
t3363,Male,34,5,5.3e-4
t3363,Male,34,6,6e-4
t3363,Male,34,7,6.9e-4
t3363,Male,34,8,8.1e-4
t3363,Male,34,9,0.00093000000000000005
t3363,Male,34,10,0.00103
t3363,Male,34,11,0.00109
t3363,Male,34,12,0.0012
t3363,Male,34,13,0.00135
t3363,Male,34,14,0.00153
t3363,Male,34,15,0.00171
t3363,Male,34,16,0.00192
t3363,Male,34,17,0.00213
t3363,Male,34,18,0.00234
t3363,Male,34,19,0.00258
t3363,Male,34,20,0.00285
t3363,Male,34,21,0.00318
t3363,Male,34,22,0.00352
t3363,Male,34,23,0.00384
t3363,Male,34,24,0.0042
t3363,Male,34,25,0.0046
t3363,Male,35,1,2.1e-4
t3363,Male,35,2,2.9e-4
t3363,Male,35,3,4.3e-4
t3363,Male,35,4,5e-4
t3363,Male,35,5,5.8e-4
t3363,Male,35,6,6.6e-4
t3363,Male,35,7,7.5e-4
t3363,Male,35,8,8.8e-4
t3363,Male,35,9,9.8e-4
t3363,Male,35,10,0.00106
t3363,Male,35,11,0.00116
t3363,Male,35,12,0.0013
t3363,Male,35,13,0.00147
t3363,Male,35,14,0.00165
t3363,Male,35,15,0.00185
t3363,Male,35,16,0.00207
t3363,Male,35,17,0.00231
t3363,Male,35,18,0.00254
t3363,Male,35,19,0.00281
t3363,Male,35,20,0.00312
t3363,Male,35,21,0.00349
t3363,Male,35,22,0.00384
t3363,Male,35,23,0.0042
t3363,Male,35,24,0.0046
t3363,Male,35,25,0.00507
t3363,Male,36,1,2.1e-4
t3363,Male,36,2,3.1e-4
t3363,Male,36,3,4.6e-4
t3363,Male,36,4,5.4e-4
t3363,Male,36,5,6.3e-4
t3363,Male,36,6,7.2e-4
t3363,Male,36,7,8.3e-4
t3363,Male,36,8,9.4e-4
t3363,Male,36,9,0.00102
t3363,Male,36,10,0.00113
t3363,Male,36,11,0.00127
t3363,Male,36,12,0.00141
t3363,Male,36,13,0.0016
t3363,Male,36,14,0.0018
t3363,Male,36,15,0.002
t3363,Male,36,16,0.00224
t3363,Male,36,17,0.00249
t3363,Male,36,18,0.00275
t3363,Male,36,19,0.00307
t3363,Male,36,20,0.00343
t3363,Male,36,21,0.00383
t3363,Male,36,22,0.0042
t3363,Male,36,23,0.0046
t3363,Male,36,24,0.00507
t3363,Male,36,25,0.00562
t3363,Male,37,1,2.2e-4
t3363,Male,37,2,3.3e-4
t3363,Male,37,3,5e-4
t3363,Male,37,4,5.9e-4
t3363,Male,37,5,6.9e-4
t3363,Male,37,6,7.8e-4
t3363,Male,37,7,9e-4
t3363,Male,37,8,9.8e-4
t3363,Male,37,9,0.00108
t3363,Male,37,10,0.00124
t3363,Male,37,11,0.00139
t3363,Male,37,12,0.00155
t3363,Male,37,13,0.00174
t3363,Male,37,14,0.00195
t3363,Male,37,15,0.00217
t3363,Male,37,16,0.00243
t3363,Male,37,17,0.00271
t3363,Male,37,18,0.003
t3363,Male,37,19,0.00337
t3363,Male,37,20,0.00378
t3363,Male,37,21,0.0042
t3363,Male,37,22,0.0046
t3363,Male,37,23,0.00507
t3363,Male,37,24,0.00562
t3363,Male,37,25,0.00623
t3363,Male,38,1,2.3e-4
t3363,Male,38,2,3.7e-4
t3363,Male,38,3,5.5e-4
t3363,Male,38,4,6.4e-4
t3363,Male,38,5,7.4e-4
t3363,Male,38,6,8.5e-4
t3363,Male,38,7,9.4e-4
t3363,Male,38,8,0.00105
t3363,Male,38,9,0.00119
t3363,Male,38,10,0.00136
t3363,Male,38,11,0.00152
t3363,Male,38,12,0.0017
t3363,Male,38,13,0.00191
t3363,Male,38,14,0.00214
t3363,Male,38,15,0.00238
t3363,Male,38,16,0.00265
t3363,Male,38,17,0.00296
t3363,Male,38,18,0.0033
t3363,Male,38,19,0.0037200000000000002
t3363,Male,38,20,0.00418
t3363,Male,38,21,0.0046
t3363,Male,38,22,0.00507
t3363,Male,38,23,0.00562
t3363,Male,38,24,0.00622
t3363,Male,38,25,0.00692
t3363,Male,39,1,2.5e-4
t3363,Male,39,2,4.2e-4
t3363,Male,39,3,6e-4
t3363,Male,39,4,7e-4
t3363,Male,39,5,8e-4
t3363,Male,39,6,9e-4
t3363,Male,39,7,0.00101
t3363,Male,39,8,0.00115
t3363,Male,39,9,0.00131
t3363,Male,39,10,0.0015
t3363,Male,39,11,0.00168
t3363,Male,39,12,0.00187
t3363,Male,39,13,0.0021
t3363,Male,39,14,0.00235
t3363,Male,39,15,0.00261
t3363,Male,39,16,0.00291
t3363,Male,39,17,0.00326
t3363,Male,39,18,0.00366
t3363,Male,39,19,0.00415
t3363,Male,39,20,0.0046
t3363,Male,39,21,0.00507
t3363,Male,39,22,0.00562
t3363,Male,39,23,0.00621
t3363,Male,39,24,0.00689
t3363,Male,39,25,0.00769
t3363,Male,40,1,2.7e-4
t3363,Male,40,2,4.7e-4
t3363,Male,40,3,6.5e-4
t3363,Male,40,4,7.6e-4
t3363,Male,40,5,8.6e-4
t3363,Male,40,6,9.7e-4
t3363,Male,40,7,0.00111
t3363,Male,40,8,0.00126
t3363,Male,40,9,0.00144
t3363,Male,40,10,0.00165
t3363,Male,40,11,0.00185
t3363,Male,40,12,0.00205
t3363,Male,40,13,0.00231
t3363,Male,40,14,0.00259
t3363,Male,40,15,0.00288
t3363,Male,40,16,0.00321
t3363,Male,40,17,0.00361
t3363,Male,40,18,0.00409
t3363,Male,40,19,0.0046
t3363,Male,40,20,0.00507
t3363,Male,40,21,0.00562
t3363,Male,40,22,0.00621
t3363,Male,40,23,0.00685
t3363,Male,40,24,0.00764
t3363,Male,40,25,0.00851
t3363,Male,41,1,3.1e-4
t3363,Male,41,2,5.3e-4
t3363,Male,41,3,7e-4
t3363,Male,41,4,8.1e-4
t3363,Male,41,5,0.00093000000000000005
t3363,Male,41,6,0.00106
t3363,Male,41,7,0.00121
t3363,Male,41,8,0.00138
t3363,Male,41,9,0.00159
t3363,Male,41,10,0.00182
t3363,Male,41,11,0.00203
t3363,Male,41,12,0.00226
t3363,Male,41,13,0.00256
t3363,Male,41,14,0.00286
t3363,Male,41,15,0.00318
t3363,Male,41,16,0.00356
t3363,Male,41,17,0.00405
t3363,Male,41,18,0.00458
t3363,Male,41,19,0.00507
t3363,Male,41,20,0.00562
t3363,Male,41,21,0.00621
t3363,Male,41,22,0.00684
t3363,Male,41,23,0.00756
t3363,Male,41,24,0.00843
t3363,Male,41,25,0.00938
t3363,Male,42,1,3.5e-4
t3363,Male,42,2,5.8e-4
t3363,Male,42,3,7.4e-4
t3363,Male,42,4,8.8e-4
t3363,Male,42,5,0.00102
t3363,Male,42,6,0.00116
t3363,Male,42,7,0.00132
t3363,Male,42,8,0.00152
t3363,Male,42,9,0.00175
t3363,Male,42,10,0.00199
t3363,Male,42,11,0.00222
t3363,Male,42,12,0.00249
t3363,Male,42,13,0.00282
t3363,Male,42,14,0.00317
t3363,Male,42,15,0.00353
t3363,Male,42,16,0.00398
t3363,Male,42,17,0.00454
t3363,Male,42,18,0.00507
t3363,Male,42,19,0.00562
t3363,Male,42,20,0.00621
t3363,Male,42,21,0.00684
t3363,Male,42,22,0.00752
t3363,Male,42,23,0.00834
t3363,Male,42,24,0.00929
t3363,Male,42,25,0.01032
t3363,Male,43,1,3.9e-4
t3363,Male,43,2,6.2e-4
t3363,Male,43,3,8e-4
t3363,Male,43,4,9.6e-4
t3363,Male,43,5,0.00111
t3363,Male,43,6,0.00126
t3363,Male,43,7,0.00145
t3363,Male,43,8,0.00168
t3363,Male,43,9,0.00192
t3363,Male,43,10,0.00218
t3363,Male,43,11,0.00244
t3363,Male,43,12,0.00275
t3363,Male,43,13,0.00313
t3363,Male,43,14,0.00351
t3363,Male,43,15,0.00393
t3363,Male,43,16,0.00447
t3363,Male,43,17,0.00506
t3363,Male,43,18,0.00562
t3363,Male,43,19,0.00621
t3363,Male,43,20,0.00684
t3363,Male,43,21,0.0075
t3363,Male,43,22,0.00829
t3363,Male,43,23,0.00922
t3363,Male,43,24,0.01026
t3363,Male,43,25,0.01136
t3363,Male,44,1,4.3e-4
t3363,Male,44,2,6.6e-4
t3363,Male,44,3,8.6e-4
t3363,Male,44,4,0.00105
t3363,Male,44,5,0.00121
t3363,Male,44,6,0.00139
t3363,Male,44,7,0.0016
t3363,Male,44,8,0.00185
t3363,Male,44,9,0.0021
t3363,Male,44,10,0.00239
t3363,Male,44,11,0.00269
t3363,Male,44,12,0.00305
t3363,Male,44,13,0.00347
t3363,Male,44,14,0.0039
t3363,Male,44,15,0.00438
t3363,Male,44,16,0.00498
t3363,Male,44,17,0.00562
t3363,Male,44,18,0.00621
t3363,Male,44,19,0.00684
t3363,Male,44,20,0.0075
t3363,Male,44,21,0.00824
t3363,Male,44,22,0.00918
t3363,Male,44,23,0.01023
t3363,Male,44,24,0.01133
t3363,Male,44,25,0.01252
t3363,Male,45,1,4.8e-4
t3363,Male,45,2,7.1e-4
t3363,Male,45,3,0.00093000000000000005
t3363,Male,45,4,0.00115
t3363,Male,45,5,0.00133
t3363,Male,45,6,0.00153
t3363,Male,45,7,0.00178
t3363,Male,45,8,0.00204
t3363,Male,45,9,0.00231
t3363,Male,45,10,0.00263
t3363,Male,45,11,0.00299
t3363,Male,45,12,0.00339
t3363,Male,45,13,0.00386
t3363,Male,45,14,0.00433
t3363,Male,45,15,0.00488
t3363,Male,45,16,0.00554
t3363,Male,45,17,0.00621
t3363,Male,45,18,0.00684
t3363,Male,45,19,0.0075
t3363,Male,45,20,0.00824
t3363,Male,45,21,0.0091
t3363,Male,45,22,0.01021
t3363,Male,45,23,0.01133
t3363,Male,45,24,0.01252
t3363,Male,45,25,0.01385
t3363,Male,46,1,5.3e-4
t3363,Male,46,2,7.6e-4
t3363,Male,46,3,0.00102
t3363,Male,46,4,0.00126
t3363,Male,46,5,0.00147
t3363,Male,46,6,0.00171
t3363,Male,46,7,0.00198
t3363,Male,46,8,0.00225
t3363,Male,46,9,0.00254
t3363,Male,46,10,0.00292
t3363,Male,46,11,0.00333
t3363,Male,46,12,0.0038
t3363,Male,46,13,0.00429
t3363,Male,46,14,0.00482
t3363,Male,46,15,0.00542
t3363,Male,46,16,0.00614
t3363,Male,46,17,0.00684
t3363,Male,46,18,0.0075
t3363,Male,46,19,0.00824
t3363,Male,46,20,0.00908
t3363,Male,46,21,0.01009
t3363,Male,46,22,0.01132
t3363,Male,46,23,0.01252
t3363,Male,46,24,0.01385
t3363,Male,46,25,0.01538
t3363,Male,47,1,5.8e-4
t3363,Male,47,2,8.1e-4
t3363,Male,47,3,0.00111
t3363,Male,47,4,0.00139
t3363,Male,47,5,0.00163
t3363,Male,47,6,0.00191
t3363,Male,47,7,0.0022
t3363,Male,47,8,0.00248
t3363,Male,47,9,0.00281
t3363,Male,47,10,0.00326
t3363,Male,47,11,0.00376
t3363,Male,47,12,0.00426
t3363,Male,47,13,0.00477
t3363,Male,47,14,0.00534
t3363,Male,47,15,0.00601
t3363,Male,47,16,0.00679
t3363,Male,47,17,0.0075
t3363,Male,47,18,0.00824
t3363,Male,47,19,0.00908
t3363,Male,47,20,0.01004
t3363,Male,47,21,0.01121
t3363,Male,47,22,0.01252
t3363,Male,47,23,0.01385
t3363,Male,47,24,0.01538
t3363,Male,47,25,0.01716
t3363,Male,48,1,6.3e-4
t3363,Male,48,2,8.7e-4
t3363,Male,48,3,0.00123
t3363,Male,48,4,0.00154
t3363,Male,48,5,0.00183
t3363,Male,48,6,0.00214
t3363,Male,48,7,0.00244
t3363,Male,48,8,0.00274
t3363,Male,48,9,0.00313
t3363,Male,48,10,0.0037
t3363,Male,48,11,0.00424
t3363,Male,48,12,0.00473
t3363,Male,48,13,0.00528
t3363,Male,48,14,0.00591
t3363,Male,48,15,0.00665
t3363,Male,48,16,0.00748
t3363,Male,48,17,0.00824
t3363,Male,48,18,0.00908
t3363,Male,48,19,0.01003
t3363,Male,48,20,0.01111
t3363,Male,48,21,0.01247
t3363,Male,48,22,0.01385
t3363,Male,48,23,0.01538
t3363,Male,48,24,0.01716
t3363,Male,48,25,0.01924
t3363,Male,49,1,6.7e-4
t3363,Male,49,2,9.6e-4
t3363,Male,49,3,0.00136
t3363,Male,49,4,0.00171
t3363,Male,49,5,0.00205
t3363,Male,49,6,0.00238
t3363,Male,49,7,0.00268
t3363,Male,49,8,0.00302
t3363,Male,49,9,0.00358
t3363,Male,49,10,0.00421
t3363,Male,49,11,0.00473
t3363,Male,49,12,0.00525
t3363,Male,49,13,0.00584
t3363,Male,49,14,0.00653
t3363,Male,49,15,0.00733
t3363,Male,49,16,0.00823
t3363,Male,49,17,0.00908
t3363,Male,49,18,0.01003
t3363,Male,49,19,0.01107
t3363,Male,49,20,0.0123
t3363,Male,49,21,0.01384
t3363,Male,49,22,0.01538
t3363,Male,49,23,0.01716
t3363,Male,49,24,0.01924
t3363,Male,49,25,0.0216
t3363,Male,50,1,7e-4
t3363,Male,50,2,0.00106
t3363,Male,50,3,0.00152
t3363,Male,50,4,0.00192
t3363,Male,50,5,0.00229
t3363,Male,50,6,0.00262
t3363,Male,50,7,0.00295
t3363,Male,50,8,0.00344
t3363,Male,50,9,0.0041
t3363,Male,50,10,0.00471
t3363,Male,50,11,0.00525
t3363,Male,50,12,0.00582
t3363,Male,50,13,0.00645
t3363,Male,50,14,0.00721
t3363,Male,50,15,0.00809
t3363,Male,50,16,0.00908
t3363,Male,50,17,0.01003
t3363,Male,50,18,0.01106
t3363,Male,50,19,0.01221
t3363,Male,50,20,0.01362
t3363,Male,50,21,0.01538
t3363,Male,50,22,0.01716
t3363,Male,50,23,0.01924
t3363,Male,50,24,0.0216
t3363,Male,50,25,0.02423
t3363,Male,51,1,7.3e-4
t3363,Male,51,2,0.00119
t3363,Male,51,3,0.0017
t3363,Male,51,4,0.00216
t3363,Male,51,5,0.00255
t3363,Male,51,6,0.00289
t3363,Male,51,7,0.00334
t3363,Male,51,8,0.00393
t3363,Male,51,9,0.00458
t3363,Male,51,10,0.00524
t3363,Male,51,11,0.00582
t3363,Male,51,12,0.00645
t3363,Male,51,13,0.00713
t3363,Male,51,14,0.00798
t3363,Male,51,15,0.00899
t3363,Male,51,16,0.01003
t3363,Male,51,17,0.01106
t3363,Male,51,18,0.01217
t3363,Male,51,19,0.0135
t3363,Male,51,20,0.01517
t3363,Male,51,21,0.01716
t3363,Male,51,22,0.01923
t3363,Male,51,23,0.02151
t3363,Male,51,24,0.02417
t3363,Male,51,25,0.02704
t3363,Male,52,1,7.7e-4
t3363,Male,52,2,0.00133
t3363,Male,52,3,0.00191
t3363,Male,52,4,0.00244
t3363,Male,52,5,0.00284
t3363,Male,52,6,0.00326
t3363,Male,52,7,0.00378
t3363,Male,52,8,0.00439
t3363,Male,52,9,0.00511
t3363,Male,52,10,0.00582
t3363,Male,52,11,0.00645
t3363,Male,52,12,0.00713
t3363,Male,52,13,0.0079
t3363,Male,52,14,0.00891
t3363,Male,52,15,0.01001
t3363,Male,52,16,0.01106
t3363,Male,52,17,0.01217
t3363,Male,52,18,0.01348
t3363,Male,52,19,0.01507
t3363,Male,52,20,0.017
t3363,Male,52,21,0.01921
t3363,Male,52,22,0.02147
t3363,Male,52,23,0.02402
t3363,Male,52,24,0.02689
t3363,Male,52,25,0.03003
t3363,Male,53,1,8.2e-4
t3363,Male,53,2,0.00147
t3363,Male,53,3,0.00215
t3363,Male,53,4,0.00277
t3363,Male,53,5,0.00319
t3363,Male,53,6,0.00367
t3363,Male,53,7,0.00422
t3363,Male,53,8,0.00492
t3363,Male,53,9,0.00572
t3363,Male,53,10,0.00645
t3363,Male,53,11,0.00713
t3363,Male,53,12,0.00789
t3363,Male,53,13,0.00886
t3363,Male,53,14,0.00998
t3363,Male,53,15,0.01106
t3363,Male,53,16,0.01217
t3363,Male,53,17,0.01348
t3363,Male,53,18,0.01507
t3363,Male,53,19,0.01695
t3363,Male,53,20,0.01912
t3363,Male,53,21,0.02144
t3363,Male,53,22,0.02398
t3363,Male,53,23,0.02682
t3363,Male,53,24,0.02994
t3363,Male,53,25,0.03337
t3363,Male,54,1,8.7e-4
t3363,Male,54,2,0.00162
t3363,Male,54,3,0.00243
t3363,Male,54,4,0.00312
t3363,Male,54,5,0.00358
t3363,Male,54,6,0.00407
t3363,Male,54,7,0.00471
t3363,Male,54,8,0.00553
t3363,Male,54,9,0.00639
t3363,Male,54,10,0.00713
t3363,Male,54,11,0.00789
t3363,Male,54,12,0.00884
t3363,Male,54,13,0.00997
t3363,Male,54,14,0.01106
t3363,Male,54,15,0.01217
t3363,Male,54,16,0.01348
t3363,Male,54,17,0.01507
t3363,Male,54,18,0.01695
t3363,Male,54,19,0.01912
t3363,Male,54,20,0.02144
t3363,Male,54,21,0.02397
t3363,Male,54,22,0.02682
t3363,Male,54,23,0.02994
t3363,Male,54,24,0.03337
t3363,Male,54,25,0.03713
t3363,Male,55,1,9.5e-4
t3363,Male,55,2,0.00174
t3363,Male,55,3,0.00272
t3363,Male,55,4,0.00345
t3363,Male,55,5,0.00394
t3363,Male,55,6,0.00449
t3363,Male,55,7,0.00523
t3363,Male,55,8,0.00617
t3363,Male,55,9,0.00706
t3363,Male,55,10,0.00786
t3363,Male,55,11,0.00878
t3363,Male,55,12,0.00987
t3363,Male,55,13,0.01106
t3363,Male,55,14,0.01217
t3363,Male,55,15,0.01348
t3363,Male,55,16,0.01507
t3363,Male,55,17,0.01695
t3363,Male,55,18,0.01912
t3363,Male,55,19,0.02144
t3363,Male,55,20,0.02397
t3363,Male,55,21,0.02682
t3363,Male,55,22,0.02994
t3363,Male,55,23,0.03337
t3363,Male,55,24,0.03713
t3363,Male,55,25,0.04131
t3363,Male,56,1,0.00107
t3363,Male,56,2,0.0018600000000000001
t3363,Male,56,3,0.00301
t3363,Male,56,4,0.00377
t3363,Male,56,5,0.00431
t3363,Male,56,6,0.00494
t3363,Male,56,7,0.00581
t3363,Male,56,8,0.00681
t3363,Male,56,9,0.00771
t3363,Male,56,10,0.00866
t3363,Male,56,11,0.0097
t3363,Male,56,12,0.01096
t3363,Male,56,13,0.01217
t3363,Male,56,14,0.01348
t3363,Male,56,15,0.01507
t3363,Male,56,16,0.01692
t3363,Male,56,17,0.01912
t3363,Male,56,18,0.02144
t3363,Male,56,19,0.02397
t3363,Male,56,20,0.02682
t3363,Male,56,21,0.02994
t3363,Male,56,22,0.03337
t3363,Male,56,23,0.03713
t3363,Male,56,24,0.04131
t3363,Male,56,25,0.04606
t3363,Male,57,1,0.00123
t3363,Male,57,2,0.00198
t3363,Male,57,3,0.00329
t3363,Male,57,4,0.00412
t3363,Male,57,5,0.00472
t3363,Male,57,6,0.00544
t3363,Male,57,7,0.00643
t3363,Male,57,8,0.00747
t3363,Male,57,9,0.00844
t3363,Male,57,10,0.00948
t3363,Male,57,11,0.01069
t3363,Male,57,12,0.01202
t3363,Male,57,13,0.01346
t3363,Male,57,14,0.01503
t3363,Male,57,15,0.01685
t3363,Male,57,16,0.01901
t3363,Male,57,17,0.02139
t3363,Male,57,18,0.02397
t3363,Male,57,19,0.02682
t3363,Male,57,20,0.02992
t3363,Male,57,21,0.03337
t3363,Male,57,22,0.03713
t3363,Male,57,23,0.04131
t3363,Male,57,24,0.04606
t3363,Male,57,25,0.05141
t3363,Male,58,1,0.00142
t3363,Male,58,2,0.00213
t3363,Male,58,3,0.00356
t3363,Male,58,4,0.00449
t3363,Male,58,5,0.00513
t3363,Male,58,6,0.006
t3363,Male,58,7,0.00708
t3363,Male,58,8,0.00813
t3363,Male,58,9,0.00919
t3363,Male,58,10,0.01037
t3363,Male,58,11,0.01166
t3363,Male,58,12,0.01317
t3363,Male,58,13,0.01493
t3363,Male,58,14,0.01674
t3363,Male,58,15,0.01883
t3363,Male,58,16,0.02114
t3363,Male,58,17,0.02392
t3363,Male,58,18,0.02677
t3363,Male,58,19,0.02981
t3363,Male,58,20,0.03318
t3363,Male,58,21,0.03713
t3363,Male,58,22,0.04131
t3363,Male,58,23,0.04606
t3363,Male,58,24,0.05141
t3363,Male,58,25,0.05768
t3363,Male,59,1,0.00162
t3363,Male,59,2,0.00231
t3363,Male,59,3,0.0038
t3363,Male,59,4,0.00482
t3363,Male,59,5,0.00555
t3363,Male,59,6,0.00658
t3363,Male,59,7,0.0077
t3363,Male,59,8,0.00877
t3363,Male,59,9,0.00992
t3363,Male,59,10,0.01121
t3363,Male,59,11,0.01274
t3363,Male,59,12,0.01459
t3363,Male,59,13,0.01651
t3363,Male,59,14,0.01861
t3363,Male,59,15,0.02081
t3363,Male,59,16,0.02353
t3363,Male,59,17,0.02662
t3363,Male,59,18,0.02968
t3363,Male,59,19,0.03302
t3363,Male,59,20,0.03695
t3363,Male,59,21,0.04131
t3363,Male,59,22,0.04606
t3363,Male,59,23,0.05141
t3363,Male,59,24,0.05768
t3363,Male,59,25,0.06513
t3363,Male,60,1,0.00181
t3363,Male,60,2,0.00254
t3363,Male,60,3,0.00403
t3363,Male,60,4,0.0051
t3363,Male,60,5,0.00601
t3363,Male,60,6,0.00715
t3363,Male,60,7,0.00824
t3363,Male,60,8,0.00935
t3363,Male,60,9,0.01064
t3363,Male,60,10,0.01214
t3363,Male,60,11,0.01405
t3363,Male,60,12,0.01607
t3363,Male,60,13,0.01823
t3363,Male,60,14,0.0204
t3363,Male,60,15,0.023
t3363,Male,60,16,0.02606
t3363,Male,60,17,0.02929
t3363,Male,60,18,0.03275
t3363,Male,60,19,0.03683
t3363,Male,60,20,0.04131
t3363,Male,60,21,0.04606
t3363,Male,60,22,0.05141
t3363,Male,60,23,0.05768
t3363,Male,60,24,0.06513
t3363,Male,60,25,0.07369
t3363,Male,61,1,0.00196
t3363,Male,61,2,0.00281
t3363,Male,61,3,0.00426
t3363,Male,61,4,0.0054
t3363,Male,61,5,0.00648
t3363,Male,61,6,0.00764
t3363,Male,61,7,0.00868
t3363,Male,61,8,0.00986
t3363,Male,61,9,0.01131
t3363,Male,61,10,0.01314
t3363,Male,61,11,0.0152
t3363,Male,61,12,0.01734
t3363,Male,61,13,0.01982
t3363,Male,61,14,0.02235
t3363,Male,61,15,0.02529
t3363,Male,61,16,0.0285
t3363,Male,61,17,0.03218
t3363,Male,61,18,0.03641
t3363,Male,61,19,0.04121
t3363,Male,61,20,0.04606
t3363,Male,61,21,0.05141
t3363,Male,61,22,0.05768
t3363,Male,61,23,0.06513
t3363,Male,61,24,0.07369
t3363,Male,61,25,0.08352
t3363,Male,62,1,0.00208
t3363,Male,62,2,0.00312
t3363,Male,62,3,0.00452
t3363,Male,62,4,0.00575
t3363,Male,62,5,0.00696
t3363,Male,62,6,0.00811
t3363,Male,62,7,0.0091
t3363,Male,62,8,0.01035
t3363,Male,62,9,0.01198
t3363,Male,62,10,0.01397
t3363,Male,62,11,0.01615
t3363,Male,62,12,0.0184
t3363,Male,62,13,0.02112
t3363,Male,62,14,0.0244
t3363,Male,62,15,0.02748
t3363,Male,62,16,0.03117
t3363,Male,62,17,0.03562
t3363,Male,62,18,0.04049
t3363,Male,62,19,0.04572
t3363,Male,62,20,0.0513
t3363,Male,62,21,0.05768
t3363,Male,62,22,0.06513
t3363,Male,62,23,0.07369
t3363,Male,62,24,0.08352
t3363,Male,62,25,0.09471
t3363,Male,63,1,0.00219
t3363,Male,63,2,0.00345
t3363,Male,63,3,0.00482
t3363,Male,63,4,0.00617
t3363,Male,63,5,0.00748
t3363,Male,63,6,0.00858
t3363,Male,63,7,0.0096
t3363,Male,63,8,0.011
t3363,Male,63,9,0.01285
t3363,Male,63,10,0.01489
t3363,Male,63,11,0.01715
t3363,Male,63,12,0.01947
t3363,Male,63,13,0.0224
t3363,Male,63,14,0.02628
t3363,Male,63,15,0.02984
t3363,Male,63,16,0.03438
t3363,Male,63,17,0.03958
t3363,Male,63,18,0.04491
t3363,Male,63,19,0.05082
t3363,Male,63,20,0.05756
t3363,Male,63,21,0.06513
t3363,Male,63,22,0.07369
t3363,Male,63,23,0.08352
t3363,Male,63,24,0.09468
t3363,Male,63,25,0.10723
t3363,Male,64,1,0.0023
t3363,Male,64,2,0.00379
t3363,Male,64,3,0.00517
t3363,Male,64,4,0.00665
t3363,Male,64,5,0.00803
t3363,Male,64,6,0.00909
t3363,Male,64,7,0.01028
t3363,Male,64,8,0.01189
t3363,Male,64,9,0.01387
t3363,Male,64,10,0.01607
t3363,Male,64,11,0.01839
t3363,Male,64,12,0.02079
t3363,Male,64,13,0.02398
t3363,Male,64,14,0.02839
t3363,Male,64,15,0.03273
t3363,Male,64,16,0.03799
t3363,Male,64,17,0.04363
t3363,Male,64,18,0.04975
t3363,Male,64,19,0.05701
t3363,Male,64,20,0.06511
t3363,Male,64,21,0.07363
t3363,Male,64,22,0.08342
t3363,Male,64,23,0.0946
t3363,Male,64,24,0.10714
t3363,Male,64,25,0.12086
t3363,Male,65,1,0.00241
t3363,Male,65,2,0.00412
t3363,Male,65,3,0.00558
t3363,Male,65,4,0.00718
t3363,Male,65,5,0.00866
t3363,Male,65,6,0.00976
t3363,Male,65,7,0.01112
t3363,Male,65,8,0.01291
t3363,Male,65,9,0.01502
t3363,Male,65,10,0.01751
t3363,Male,65,11,0.01991
t3363,Male,65,12,0.02262
t3363,Male,65,13,0.02595
t3363,Male,65,14,0.03073
t3363,Male,65,15,0.0359
t3363,Male,65,16,0.04178
t3363,Male,65,17,0.04846
t3363,Male,65,18,0.05593
t3363,Male,65,19,0.06455
t3363,Male,65,20,0.07348
t3363,Male,65,21,0.08324
t3363,Male,65,22,0.09439
t3363,Male,65,23,0.10695
t3363,Male,65,24,0.1207
t3363,Male,65,25,0.13531
t3363,Male,66,1,0.00254
t3363,Male,66,2,0.00444
t3363,Male,66,3,0.00602
t3363,Male,66,4,0.00778
t3363,Male,66,5,0.00942
t3363,Male,66,6,0.01058
t3363,Male,66,7,0.0121
t3363,Male,66,8,0.01404
t3363,Male,66,9,0.0164
t3363,Male,66,10,0.01907
t3363,Male,66,11,0.02182
t3363,Male,66,12,0.02484
t3363,Male,66,13,0.02838
t3363,Male,66,14,0.0336
