issue_age,attained_age,duration,table,gender,q_sel,q_ult
1,119,119,t3363,Male,NA,0.5
1,120,120,t3363,Male,NA,0.5
2,2,1,t3363,Male,1.1e-4,1.1e-4
2,3,2,t3363,Male,9e-5,9e-5
2,4,3,t3363,Male,9e-5,9e-5
2,5,4,t3363,Male,8e-5,8e-5
2,6,5,t3363,Male,8e-5,8e-5
2,7,6,t3363,Male,8e-5,8e-5
2,8,7,t3363,Male,7e-5,7e-5
2,9,8,t3363,Male,8e-5,8e-5
2,10,9,t3363,Male,8e-5,8e-5
2,11,10,t3363,Male,9e-5,9e-5
2,12,11,t3363,Male,1.1e-4,1.1e-4
2,13,12,t3363,Male,1.6e-4,1.6e-4
2,14,13,t3363,Male,2.3e-4,2.3e-4
2,15,14,t3363,Male,3.4e-4,3.4e-4
2,16,15,t3363,Male,4.8e-4,4.8e-4
2,17,16,t3363,Male,6.3e-4,6.3e-4
2,18,17,t3363,Male,7.5e-4,7.5e-4
2,19,18,t3363,Male,8.2e-4,8.2e-4
2,20,19,t3363,Male,8.5e-4,8.5e-4
2,21,20,t3363,Male,8.6e-4,8.6e-4
2,22,21,t3363,Male,8.6e-4,8.6e-4
2,23,22,t3363,Male,8.6e-4,8.6e-4
2,24,23,t3363,Male,8.6e-4,8.6e-4
2,25,24,t3363,Male,8.6e-4,8.6e-4
2,26,25,t3363,Male,8.5e-4,8.5e-4
2,27,26,t3363,Male,NA,8.4e-4
2,28,27,t3363,Male,NA,8.3e-4
2,29,28,t3363,Male,NA,8.2e-4
2,30,29,t3363,Male,NA,8.4e-4
2,31,30,t3363,Male,NA,8.8e-4
2,32,31,t3363,Male,NA,9.5e-4
2,33,32,t3363,Male,NA,0.00102
2,34,33,t3363,Male,NA,0.0011
2,35,34,t3363,Male,NA,0.0012
2,36,35,t3363,Male,NA,0.0013
2,37,36,t3363,Male,NA,0.0014
2,38,37,t3363,Male,NA,0.00151
2,39,38,t3363,Male,NA,0.00163
2,40,39,t3363,Male,NA,0.00176
2,41,40,t3363,Male,NA,0.00188
2,42,41,t3363,Male,NA,0.00198
2,43,42,t3363,Male,NA,0.00202
2,44,43,t3363,Male,NA,0.00208
2,45,44,t3363,Male,NA,0.00214
2,46,45,t3363,Male,NA,0.00219
2,47,46,t3363,Male,NA,0.00225
2,48,47,t3363,Male,NA,0.00231
2,49,48,t3363,Male,NA,0.00239
2,50,49,t3363,Male,NA,0.00251
2,51,50,t3363,Male,NA,0.00266
2,52,51,t3363,Male,NA,0.00283
2,53,52,t3363,Male,NA,0.00303
2,54,53,t3363,Male,NA,0.00327
2,55,54,t3363,Male,NA,0.00353
2,56,55,t3363,Male,NA,0.00384
2,57,56,t3363,Male,NA,0.0042
2,58,57,t3363,Male,NA,0.0046
2,59,58,t3363,Male,NA,0.00507
2,60,59,t3363,Male,NA,0.00562
2,61,60,t3363,Male,NA,0.00623
2,62,61,t3363,Male,NA,0.00693
2,63,62,t3363,Male,NA,0.00771
2,64,63,t3363,Male,NA,0.00855
2,65,64,t3363,Male,NA,0.00945
2,66,65,t3363,Male,NA,0.0104
2,67,66,t3363,Male,NA,0.01143
2,68,67,t3363,Male,NA,0.01256
2,69,68,t3363,Male,NA,0.01386
2,70,69,t3363,Male,NA,0.01538
2,71,70,t3363,Male,NA,0.01716
2,72,71,t3363,Male,NA,0.01924
2,73,72,t3363,Male,NA,0.0216
2,74,73,t3363,Male,NA,0.02423
2,75,74,t3363,Male,NA,0.02708
2,76,75,t3363,Male,NA,0.03015
2,77,76,t3363,Male,NA,0.03347
2,78,77,t3363,Male,NA,0.03715
2,79,78,t3363,Male,NA,0.04131
2,80,79,t3363,Male,NA,0.04606
2,81,80,t3363,Male,NA,0.05141
2,82,81,t3363,Male,NA,0.05768
2,83,82,t3363,Male,NA,0.06513
2,84,83,t3363,Male,NA,0.07369
2,85,84,t3363,Male,NA,0.08352
2,86,85,t3363,Male,NA,0.09471
2,87,86,t3363,Male,NA,0.10726
2,88,87,t3363,Male,NA,0.12094
2,89,88,t3363,Male,NA,0.13544
2,90,89,t3363,Male,NA,0.15043
2,91,90,t3363,Male,NA,0.16548
2,92,91,t3363,Male,NA,0.18031
2,93,92,t3363,Male,NA,0.19455
2,94,93,t3363,Male,NA,0.20755
2,95,94,t3363,Male,NA,0.22127
2,96,95,t3363,Male,NA,0.2375
2,97,96,t3363,Male,NA,0.25511
2,98,97,t3363,Male,NA,0.27422
2,99,98,t3363,Male,NA,0.29448
2,100,99,t3363,Male,NA,0.31552
2,101,100,t3363,Male,NA,0.33699
2,102,101,t3363,Male,NA,0.35854
2,103,102,t3363,Male,NA,0.37981
2,104,103,t3363,Male,NA,0.40044
2,105,104,t3363,Male,NA,0.42009
2,106,105,t3363,Male,NA,0.4384
2,107,106,t3363,Male,NA,0.45501
2,108,107,t3363,Male,NA,0.46956
2,109,108,t3363,Male,NA,0.4817
2,110,109,t3363,Male,NA,0.49107
2,111,110,t3363,Male,NA,0.49731
2,112,111,t3363,Male,NA,0.5
2,113,112,t3363,Male,NA,0.5
2,114,113,t3363,Male,NA,0.5
2,115,114,t3363,Male,NA,0.5
2,116,115,t3363,Male,NA,0.5
2,117,116,t3363,Male,NA,0.5
2,118,117,t3363,Male,NA,0.5
2,119,118,t3363,Male,NA,0.5
2,120,119,t3363,Male,NA,0.5
3,3,1,t3363,Male,9e-5,9e-5
3,4,2,t3363,Male,9e-5,9e-5
3,5,3,t3363,Male,8e-5,8e-5
3,6,4,t3363,Male,8e-5,8e-5
3,7,5,t3363,Male,8e-5,8e-5
3,8,6,t3363,Male,7e-5,7e-5
3,9,7,t3363,Male,8e-5,8e-5
3,10,8,t3363,Male,8e-5,8e-5
3,11,9,t3363,Male,9e-5,9e-5
3,12,10,t3363,Male,1.1e-4,1.1e-4
3,13,11,t3363,Male,1.6e-4,1.6e-4
3,14,12,t3363,Male,2.3e-4,2.3e-4
3,15,13,t3363,Male,3.4e-4,3.4e-4
3,16,14,t3363,Male,4.8e-4,4.8e-4
3,17,15,t3363,Male,6.3e-4,6.3e-4
3,18,16,t3363,Male,7.5e-4,7.5e-4
3,19,17,t3363,Male,8.2e-4,8.2e-4
3,20,18,t3363,Male,8.5e-4,8.5e-4
3,21,19,t3363,Male,8.6e-4,8.6e-4
3,22,20,t3363,Male,8.6e-4,8.6e-4
3,23,21,t3363,Male,8.6e-4,8.6e-4
3,24,22,t3363,Male,8.6e-4,8.6e-4
3,25,23,t3363,Male,8.6e-4,8.6e-4
3,26,24,t3363,Male,8.5e-4,8.5e-4
3,27,25,t3363,Male,8.4e-4,8.4e-4
3,28,26,t3363,Male,NA,8.3e-4
3,29,27,t3363,Male,NA,8.2e-4
3,30,28,t3363,Male,NA,8.4e-4
3,31,29,t3363,Male,NA,8.8e-4
3,32,30,t3363,Male,NA,9.5e-4
3,33,31,t3363,Male,NA,0.00102
3,34,32,t3363,Male,NA,0.0011
3,35,33,t3363,Male,NA,0.0012
3,36,34,t3363,Male,NA,0.0013
3,37,35,t3363,Male,NA,0.0014
3,38,36,t3363,Male,NA,0.00151
3,39,37,t3363,Male,NA,0.00163
3,40,38,t3363,Male,NA,0.00176
3,41,39,t3363,Male,NA,0.00188
3,42,40,t3363,Male,NA,0.00198
3,43,41,t3363,Male,NA,0.00202
3,44,42,t3363,Male,NA,0.00208
3,45,43,t3363,Male,NA,0.00214
3,46,44,t3363,Male,NA,0.00219
3,47,45,t3363,Male,NA,0.00225
3,48,46,t3363,Male,NA,0.00231
3,49,47,t3363,Male,NA,0.00239
3,50,48,t3363,Male,NA,0.00251
3,51,49,t3363,Male,NA,0.00266
3,52,50,t3363,Male,NA,0.00283
3,53,51,t3363,Male,NA,0.00303
3,54,52,t3363,Male,NA,0.00327
3,55,53,t3363,Male,NA,0.00353
3,56,54,t3363,Male,NA,0.00384
3,57,55,t3363,Male,NA,0.0042
3,58,56,t3363,Male,NA,0.0046
3,59,57,t3363,Male,NA,0.00507
3,60,58,t3363,Male,NA,0.00562
3,61,59,t3363,Male,NA,0.00623
3,62,60,t3363,Male,NA,0.00693
3,63,61,t3363,Male,NA,0.00771
3,64,62,t3363,Male,NA,0.00855
3,65,63,t3363,Male,NA,0.00945
3,66,64,t3363,Male,NA,0.0104
3,67,65,t3363,Male,NA,0.01143
3,68,66,t3363,Male,NA,0.01256
3,69,67,t3363,Male,NA,0.01386
3,70,68,t3363,Male,NA,0.01538
3,71,69,t3363,Male,NA,0.01716
3,72,70,t3363,Male,NA,0.01924
3,73,71,t3363,Male,NA,0.0216
3,74,72,t3363,Male,NA,0.02423
3,75,73,t3363,Male,NA,0.02708
3,76,74,t3363,Male,NA,0.03015
3,77,75,t3363,Male,NA,0.03347
3,78,76,t3363,Male,NA,0.03715
3,79,77,t3363,Male,NA,0.04131
3,80,78,t3363,Male,NA,0.04606
3,81,79,t3363,Male,NA,0.05141
3,82,80,t3363,Male,NA,0.05768
3,83,81,t3363,Male,NA,0.06513
3,84,82,t3363,Male,NA,0.07369
3,85,83,t3363,Male,NA,0.08352
3,86,84,t3363,Male,NA,0.09471
3,87,85,t3363,Male,NA,0.10726
3,88,86,t3363,Male,NA,0.12094
3,89,87,t3363,Male,NA,0.13544
3,90,88,t3363,Male,NA,0.15043
3,91,89,t3363,Male,NA,0.16548
3,92,90,t3363,Male,NA,0.18031
3,93,91,t3363,Male,NA,0.19455
3,94,92,t3363,Male,NA,0.20755
3,95,93,t3363,Male,NA,0.22127
3,96,94,t3363,Male,NA,0.2375
3,97,95,t3363,Male,NA,0.25511
3,98,96,t3363,Male,NA,0.27422
3,99,97,t3363,Male,NA,0.29448
3,100,98,t3363,Male,NA,0.31552
3,101,99,t3363,Male,NA,0.33699
3,102,100,t3363,Male,NA,0.35854
3,103,101,t3363,Male,NA,0.37981
3,104,102,t3363,Male,NA,0.40044
3,105,103,t3363,Male,NA,0.42009
3,106,104,t3363,Male,NA,0.4384
3,107,105,t3363,Male,NA,0.45501
3,108,106,t3363,Male,NA,0.46956
3,109,107,t3363,Male,NA,0.4817
3,110,108,t3363,Male,NA,0.49107
3,111,109,t3363,Male,NA,0.49731
3,112,110,t3363,Male,NA,0.5
3,113,111,t3363,Male,NA,0.5
3,114,112,t3363,Male,NA,0.5
3,115,113,t3363,Male,NA,0.5
3,116,114,t3363,Male,NA,0.5
3,117,115,t3363,Male,NA,0.5
3,118,116,t3363,Male,NA,0.5
3,119,117,t3363,Male,NA,0.5
3,120,118,t3363,Male,NA,0.5
4,4,1,t3363,Male,9e-5,9e-5
4,5,2,t3363,Male,8e-5,8e-5
4,6,3,t3363,Male,8e-5,8e-5
4,7,4,t3363,Male,8e-5,8e-5
4,8,5,t3363,Male,7e-5,7e-5
4,9,6,t3363,Male,8e-5,8e-5
4,10,7,t3363,Male,8e-5,8e-5
4,11,8,t3363,Male,9e-5,9e-5
4,12,9,t3363,Male,1.1e-4,1.1e-4
4,13,10,t3363,Male,1.6e-4,1.6e-4
4,14,11,t3363,Male,2.3e-4,2.3e-4
4,15,12,t3363,Male,3.4e-4,3.4e-4
4,16,13,t3363,Male,4.8e-4,4.8e-4
4,17,14,t3363,Male,6.3e-4,6.3e-4
4,18,15,t3363,Male,7.5e-4,7.5e-4
4,19,16,t3363,Male,8.2e-4,8.2e-4
4,20,17,t3363,Male,8.5e-4,8.5e-4
4,21,18,t3363,Male,8.6e-4,8.6e-4
4,22,19,t3363,Male,8.6e-4,8.6e-4
4,23,20,t3363,Male,8.6e-4,8.6e-4
4,24,21,t3363,Male,8.6e-4,8.6e-4
4,25,22,t3363,Male,8.6e-4,8.6e-4
4,26,23,t3363,Male,8.5e-4,8.5e-4
4,27,24,t3363,Male,8.4e-4,8.4e-4
4,28,25,t3363,Male,8.3e-4,8.3e-4
4,29,26,t3363,Male,NA,8.2e-4
4,30,27,t3363,Male,NA,8.4e-4
4,31,28,t3363,Male,NA,8.8e-4
4,32,29,t3363,Male,NA,9.5e-4
4,33,30,t3363,Male,NA,0.00102
4,34,31,t3363,Male,NA,0.0011
4,35,32,t3363,Male,NA,0.0012
4,36,33,t3363,Male,NA,0.0013
4,37,34,t3363,Male,NA,0.0014
4,38,35,t3363,Male,NA,0.00151
4,39,36,t3363,Male,NA,0.00163
4,40,37,t3363,Male,NA,0.00176
4,41,38,t3363,Male,NA,0.00188
4,42,39,t3363,Male,NA,0.00198
4,43,40,t3363,Male,NA,0.00202
4,44,41,t3363,Male,NA,0.00208
4,45,42,t3363,Male,NA,0.00214
4,46,43,t3363,Male,NA,0.00219
4,47,44,t3363,Male,NA,0.00225
4,48,45,t3363,Male,NA,0.00231
4,49,46,t3363,Male,NA,0.00239
4,50,47,t3363,Male,NA,0.00251
4,51,48,t3363,Male,NA,0.00266
4,52,49,t3363,Male,NA,0.00283
4,53,50,t3363,Male,NA,0.00303
4,54,51,t3363,Male,NA,0.00327
4,55,52,t3363,Male,NA,0.00353
4,56,53,t3363,Male,NA,0.00384
4,57,54,t3363,Male,NA,0.0042
4,58,55,t3363,Male,NA,0.0046
4,59,56,t3363,Male,NA,0.00507
4,60,57,t3363,Male,NA,0.00562
4,61,58,t3363,Male,NA,0.00623
4,62,59,t3363,Male,NA,0.00693
4,63,60,t3363,Male,NA,0.00771
4,64,61,t3363,Male,NA,0.00855
4,65,62,t3363,Male,NA,0.00945
4,66,63,t3363,Male,NA,0.0104
4,67,64,t3363,Male,NA,0.01143
4,68,65,t3363,Male,NA,0.01256
4,69,66,t3363,Male,NA,0.01386
4,70,67,t3363,Male,NA,0.01538
4,71,68,t3363,Male,NA,0.01716
4,72,69,t3363,Male,NA,0.01924
4,73,70,t3363,Male,NA,0.0216
4,74,71,t3363,Male,NA,0.02423
4,75,72,t3363,Male,NA,0.02708
4,76,73,t3363,Male,NA,0.03015
4,77,74,t3363,Male,NA,0.03347
4,78,75,t3363,Male,NA,0.03715
4,79,76,t3363,Male,NA,0.04131
4,80,77,t3363,Male,NA,0.04606
4,81,78,t3363,Male,NA,0.05141
4,82,79,t3363,Male,NA,0.05768
4,83,80,t3363,Male,NA,0.06513
4,84,81,t3363,Male,NA,0.07369
4,85,82,t3363,Male,NA,0.08352
4,86,83,t3363,Male,NA,0.09471
4,87,84,t3363,Male,NA,0.10726
4,88,85,t3363,Male,NA,0.12094
4,89,86,t3363,Male,NA,0.13544
4,90,87,t3363,Male,NA,0.15043
4,91,88,t3363,Male,NA,0.16548
4,92,89,t3363,Male,NA,0.18031
4,93,90,t3363,Male,NA,0.19455
4,94,91,t3363,Male,NA,0.20755
4,95,92,t3363,Male,NA,0.22127
4,96,93,t3363,Male,NA,0.2375
4,97,94,t3363,Male,NA,0.25511
4,98,95,t3363,Male,NA,0.27422
4,99,96,t3363,Male,NA,0.29448
4,100,97,t3363,Male,NA,0.31552
4,101,98,t3363,Male,NA,0.33699
4,102,99,t3363,Male,NA,0.35854
4,103,100,t3363,Male,NA,0.37981
4,104,101,t3363,Male,NA,0.40044
4,105,102,t3363,Male,NA,0.42009
4,106,103,t3363,Male,NA,0.4384
4,107,104,t3363,Male,NA,0.45501
4,108,105,t3363,Male,NA,0.46956
4,109,106,t3363,Male,NA,0.4817
4,110,107,t3363,Male,NA,0.49107
4,111,108,t3363,Male,NA,0.49731
4,112,109,t3363,Male,NA,0.5
4,113,110,t3363,Male,NA,0.5
4,114,111,t3363,Male,NA,0.5
4,115,112,t3363,Male,NA,0.5
4,116,113,t3363,Male,NA,0.5
4,117,114,t3363,Male,NA,0.5
4,118,115,t3363,Male,NA,0.5
4,119,116,t3363,Male,NA,0.5
4,120,117,t3363,Male,NA,0.5
5,5,1,t3363,Male,8e-5,8e-5
5,6,2,t3363,Male,8e-5,8e-5
5,7,3,t3363,Male,8e-5,8e-5
5,8,4,t3363,Male,7e-5,7e-5
5,9,5,t3363,Male,8e-5,8e-5
5,10,6,t3363,Male,8e-5,8e-5
5,11,7,t3363,Male,9e-5,9e-5
5,12,8,t3363,Male,1.1e-4,1.1e-4
5,13,9,t3363,Male,1.6e-4,1.6e-4
5,14,10,t3363,Male,2.3e-4,2.3e-4
5,15,11,t3363,Male,3.4e-4,3.4e-4
5,16,12,t3363,Male,4.8e-4,4.8e-4
5,17,13,t3363,Male,6.3e-4,6.3e-4
5,18,14,t3363,Male,7.5e-4,7.5e-4
5,19,15,t3363,Male,8.2e-4,8.2e-4
5,20,16,t3363,Male,8.5e-4,8.5e-4
5,21,17,t3363,Male,8.6e-4,8.6e-4
5,22,18,t3363,Male,8.6e-4,8.6e-4
5,23,19,t3363,Male,8.6e-4,8.6e-4
5,24,20,t3363,Male,8.6e-4,8.6e-4
5,25,21,t3363,Male,8.6e-4,8.6e-4
5,26,22,t3363,Male,8.5e-4,8.5e-4
5,27,23,t3363,Male,8.4e-4,8.4e-4
5,28,24,t3363,Male,8.3e-4,8.3e-4
5,29,25,t3363,Male,8.2e-4,8.2e-4
5,30,26,t3363,Male,NA,8.4e-4
5,31,27,t3363,Male,NA,8.8e-4
5,32,28,t3363,Male,NA,9.5e-4
5,33,29,t3363,Male,NA,0.00102
5,34,30,t3363,Male,NA,0.0011
5,35,31,t3363,Male,NA,0.0012
5,36,32,t3363,Male,NA,0.0013
5,37,33,t3363,Male,NA,0.0014
