issue_age,attained_age,duration,table,gender,q_sel,q_ult
17,86,70,t3289,Male,NA,0.10998
17,87,71,t3289,Male,NA,0.12444
17,88,72,t3289,Male,NA,0.14018
17,89,73,t3289,Male,NA,0.15684
17,90,74,t3289,Male,NA,0.17405
17,91,75,t3289,Male,NA,0.19128
17,92,76,t3289,Male,NA,0.20825
17,93,77,t3289,Male,NA,0.22451
17,94,78,t3289,Male,NA,0.23932
17,95,79,t3289,Male,NA,0.25486
17,96,80,t3289,Male,NA,0.27329
17,97,81,t3289,Male,NA,0.29327
17,98,82,t3289,Male,NA,0.31494
17,99,83,t3289,Male,NA,0.33788
17,100,84,t3289,Male,NA,0.36089
17,101,85,t3289,Male,NA,0.38306
17,102,86,t3289,Male,NA,0.40502
17,103,87,t3289,Male,NA,0.42637
17,104,88,t3289,Male,NA,0.44673
17,105,89,t3289,Male,NA,0.4657
17,106,90,t3289,Male,NA,0.48631
17,107,91,t3289,Male,NA,0.51238
17,108,92,t3289,Male,NA,0.53981
17,109,93,t3289,Male,NA,0.56867
17,110,94,t3289,Male,NA,0.59903
17,111,95,t3289,Male,NA,0.63096
17,112,96,t3289,Male,NA,0.66453
17,113,97,t3289,Male,NA,0.69981
17,114,98,t3289,Male,NA,0.73687
17,115,99,t3289,Male,NA,0.77578
17,116,100,t3289,Male,NA,0.8166
17,117,101,t3289,Male,NA,0.8594
17,118,102,t3289,Male,NA,0.90421
17,119,103,t3289,Male,NA,0.95108
17,120,104,t3289,Male,NA,1
18,18,1,t3289,Male,8e-4,8e-4
18,19,2,t3289,Male,8.3e-4,8.4e-4
18,20,3,t3289,Male,8.6e-4,8.7e-4
18,21,4,t3289,Male,8.7e-4,9e-4
18,22,5,t3289,Male,8.8e-4,0.00093000000000000005
18,23,6,t3289,Male,8.9e-4,9.6e-4
18,24,7,t3289,Male,9.1e-4,0.001
18,25,8,t3289,Male,9e-4,0.00101
18,26,9,t3289,Male,8.4e-4,0.00101
18,27,10,t3289,Male,8e-4,0.001
18,28,11,t3289,Male,7.9e-4,9.8e-4
18,29,12,t3289,Male,7.7e-4,9.8e-4
18,30,13,t3289,Male,7.7e-4,0.001
18,31,14,t3289,Male,8.1e-4,0.00105
18,32,15,t3289,Male,8.7e-4,0.00113
18,33,16,t3289,Male,9.4e-4,0.00121
18,34,17,t3289,Male,0.00104,0.0013
18,35,18,t3289,Male,0.00116,0.00141
18,36,19,t3289,Male,0.0013,0.00154
18,37,20,t3289,Male,0.00144,0.00169
18,38,21,t3289,Male,0.00159,0.00183
18,39,22,t3289,Male,0.00175,0.00198
18,40,23,t3289,Male,0.00192,0.00213
18,41,24,t3289,Male,0.0021,0.00227
18,42,25,t3289,Male,0.00227,0.00239
18,43,26,t3289,Male,NA,0.00244
18,44,27,t3289,Male,NA,0.00251
18,45,28,t3289,Male,NA,0.00257
18,46,29,t3289,Male,NA,0.00264
18,47,30,t3289,Male,NA,0.00271
18,48,31,t3289,Male,NA,0.00277
18,49,32,t3289,Male,NA,0.00287
18,50,33,t3289,Male,NA,0.00301
18,51,34,t3289,Male,NA,0.00319
18,52,35,t3289,Male,NA,0.00339
18,53,36,t3289,Male,NA,0.00363
18,54,37,t3289,Male,NA,0.0039
18,55,38,t3289,Male,NA,0.00422
18,56,39,t3289,Male,NA,0.00458
18,57,40,t3289,Male,NA,0.005
18,58,41,t3289,Male,NA,0.00548
18,59,42,t3289,Male,NA,0.00604
18,60,43,t3289,Male,NA,0.00667
18,61,44,t3289,Male,NA,0.0074
18,62,45,t3289,Male,NA,0.00822
18,63,46,t3289,Male,NA,0.00914
18,64,47,t3289,Male,NA,0.01013
18,65,48,t3289,Male,NA,0.01118
18,66,49,t3289,Male,NA,0.0123
18,67,50,t3289,Male,NA,0.0135
18,68,51,t3289,Male,NA,0.01482
18,69,52,t3289,Male,NA,0.01634
18,70,53,t3289,Male,NA,0.01811
18,71,54,t3289,Male,NA,0.0202
18,72,55,t3289,Male,NA,0.02263
18,73,56,t3289,Male,NA,0.02538
18,74,57,t3289,Male,NA,0.02844
18,75,58,t3289,Male,NA,0.03176
18,76,59,t3289,Male,NA,0.03533
18,77,60,t3289,Male,NA,0.03919
18,78,61,t3289,Male,NA,0.04346
18,79,62,t3289,Male,NA,0.048280000000000003
18,80,63,t3289,Male,NA,0.05379
18,81,64,t3289,Male,NA,0.05998
18,82,65,t3289,Male,NA,0.06723
18,83,66,t3289,Male,NA,0.07584
18,84,67,t3289,Male,NA,0.08573
18,85,68,t3289,Male,NA,0.09708
18,86,69,t3289,Male,NA,0.10998
18,87,70,t3289,Male,NA,0.12444
18,88,71,t3289,Male,NA,0.14018
18,89,72,t3289,Male,NA,0.15684
18,90,73,t3289,Male,NA,0.17405
18,91,74,t3289,Male,NA,0.19128
18,92,75,t3289,Male,NA,0.20825
18,93,76,t3289,Male,NA,0.22451
18,94,77,t3289,Male,NA,0.23932
18,95,78,t3289,Male,NA,0.25486
18,96,79,t3289,Male,NA,0.27329
18,97,80,t3289,Male,NA,0.29327
18,98,81,t3289,Male,NA,0.31494
18,99,82,t3289,Male,NA,0.33788
18,100,83,t3289,Male,NA,0.36089
18,101,84,t3289,Male,NA,0.38306
18,102,85,t3289,Male,NA,0.40502
18,103,86,t3289,Male,NA,0.42637
18,104,87,t3289,Male,NA,0.44673
18,105,88,t3289,Male,NA,0.4657
18,106,89,t3289,Male,NA,0.48631
18,107,90,t3289,Male,NA,0.51238
18,108,91,t3289,Male,NA,0.53981
18,109,92,t3289,Male,NA,0.56867
18,110,93,t3289,Male,NA,0.59903
18,111,94,t3289,Male,NA,0.63096
18,112,95,t3289,Male,NA,0.66453
18,113,96,t3289,Male,NA,0.69981
18,114,97,t3289,Male,NA,0.73687
18,115,98,t3289,Male,NA,0.77578
18,116,99,t3289,Male,NA,0.8166
18,117,100,t3289,Male,NA,0.8594
18,118,101,t3289,Male,NA,0.90421
18,119,102,t3289,Male,NA,0.95108
18,120,103,t3289,Male,NA,1
19,19,1,t3289,Male,7.4e-4,8.4e-4
19,20,2,t3289,Male,7.7e-4,8.7e-4
19,21,3,t3289,Male,8e-4,9e-4
19,22,4,t3289,Male,8e-4,0.00093000000000000005
19,23,5,t3289,Male,8e-4,9.6e-4
19,24,6,t3289,Male,8.2e-4,0.001
19,25,7,t3289,Male,8.2e-4,0.00101
19,26,8,t3289,Male,7.9e-4,0.00101
19,27,9,t3289,Male,7.5e-4,0.001
19,28,10,t3289,Male,7.3e-4,9.8e-4
19,29,11,t3289,Male,7.3e-4,9.8e-4
19,30,12,t3289,Male,7.3e-4,0.001
19,31,13,t3289,Male,7.6e-4,0.00105
19,32,14,t3289,Male,8.2e-4,0.00113
19,33,15,t3289,Male,8.9e-4,0.00121
19,34,16,t3289,Male,9.7e-4,0.0013
19,35,17,t3289,Male,0.00107,0.00141
19,36,18,t3289,Male,0.0012,0.00154
19,37,19,t3289,Male,0.00135,0.00169
19,38,20,t3289,Male,0.00152,0.00183
19,39,21,t3289,Male,0.0017,0.00198
19,40,22,t3289,Male,0.0018600000000000001,0.00213
19,41,23,t3289,Male,0.00203,0.00227
19,42,24,t3289,Male,0.0022,0.00239
19,43,25,t3289,Male,0.00236,0.00244
19,44,26,t3289,Male,NA,0.00251
19,45,27,t3289,Male,NA,0.00257
19,46,28,t3289,Male,NA,0.00264
19,47,29,t3289,Male,NA,0.00271
19,48,30,t3289,Male,NA,0.00277
19,49,31,t3289,Male,NA,0.00287
19,50,32,t3289,Male,NA,0.00301
19,51,33,t3289,Male,NA,0.00319
19,52,34,t3289,Male,NA,0.00339
19,53,35,t3289,Male,NA,0.00363
19,54,36,t3289,Male,NA,0.0039
19,55,37,t3289,Male,NA,0.00422
19,56,38,t3289,Male,NA,0.00458
19,57,39,t3289,Male,NA,0.005
19,58,40,t3289,Male,NA,0.00548
19,59,41,t3289,Male,NA,0.00604
19,60,42,t3289,Male,NA,0.00667
19,61,43,t3289,Male,NA,0.0074
19,62,44,t3289,Male,NA,0.00822
19,63,45,t3289,Male,NA,0.00914
19,64,46,t3289,Male,NA,0.01013
19,65,47,t3289,Male,NA,0.01118
19,66,48,t3289,Male,NA,0.0123
19,67,49,t3289,Male,NA,0.0135
19,68,50,t3289,Male,NA,0.01482
19,69,51,t3289,Male,NA,0.01634
19,70,52,t3289,Male,NA,0.01811
19,71,53,t3289,Male,NA,0.0202
19,72,54,t3289,Male,NA,0.02263
19,73,55,t3289,Male,NA,0.02538
19,74,56,t3289,Male,NA,0.02844
19,75,57,t3289,Male,NA,0.03176
19,76,58,t3289,Male,NA,0.03533
19,77,59,t3289,Male,NA,0.03919
19,78,60,t3289,Male,NA,0.04346
19,79,61,t3289,Male,NA,0.048280000000000003
19,80,62,t3289,Male,NA,0.05379
19,81,63,t3289,Male,NA,0.05998
19,82,64,t3289,Male,NA,0.06723
19,83,65,t3289,Male,NA,0.07584
19,84,66,t3289,Male,NA,0.08573
19,85,67,t3289,Male,NA,0.09708
19,86,68,t3289,Male,NA,0.10998
19,87,69,t3289,Male,NA,0.12444
19,88,70,t3289,Male,NA,0.14018
19,89,71,t3289,Male,NA,0.15684
19,90,72,t3289,Male,NA,0.17405
19,91,73,t3289,Male,NA,0.19128
19,92,74,t3289,Male,NA,0.20825
19,93,75,t3289,Male,NA,0.22451
19,94,76,t3289,Male,NA,0.23932
19,95,77,t3289,Male,NA,0.25486
19,96,78,t3289,Male,NA,0.27329
19,97,79,t3289,Male,NA,0.29327
19,98,80,t3289,Male,NA,0.31494
19,99,81,t3289,Male,NA,0.33788
19,100,82,t3289,Male,NA,0.36089
19,101,83,t3289,Male,NA,0.38306
19,102,84,t3289,Male,NA,0.40502
19,103,85,t3289,Male,NA,0.42637
19,104,86,t3289,Male,NA,0.44673
19,105,87,t3289,Male,NA,0.4657
19,106,88,t3289,Male,NA,0.48631
19,107,89,t3289,Male,NA,0.51238
19,108,90,t3289,Male,NA,0.53981
19,109,91,t3289,Male,NA,0.56867
19,110,92,t3289,Male,NA,0.59903
19,111,93,t3289,Male,NA,0.63096
19,112,94,t3289,Male,NA,0.66453
19,113,95,t3289,Male,NA,0.69981
19,114,96,t3289,Male,NA,0.73687
19,115,97,t3289,Male,NA,0.77578
19,116,98,t3289,Male,NA,0.8166
19,117,99,t3289,Male,NA,0.8594
19,118,100,t3289,Male,NA,0.90421
19,119,101,t3289,Male,NA,0.95108
19,120,102,t3289,Male,NA,1
20,20,1,t3289,Male,6.6e-4,8.7e-4
20,21,2,t3289,Male,7.1e-4,9e-4
20,22,3,t3289,Male,7.2e-4,0.00093000000000000005
20,23,4,t3289,Male,7.2e-4,9.6e-4
20,24,5,t3289,Male,7.2e-4,0.001
20,25,6,t3289,Male,7.3e-4,0.00101
20,26,7,t3289,Male,7.3e-4,0.00101
20,27,8,t3289,Male,7e-4,0.001
20,28,9,t3289,Male,6.7e-4,9.8e-4
20,29,10,t3289,Male,6.9e-4,9.8e-4
20,30,11,t3289,Male,6.9e-4,0.001
20,31,12,t3289,Male,7.2e-4,0.00105
20,32,13,t3289,Male,7.7e-4,0.00113
20,33,14,t3289,Male,8.4e-4,0.00121
20,34,15,t3289,Male,9.2e-4,0.0013
20,35,16,t3289,Male,9.9e-4,0.00141
20,36,17,t3289,Male,0.00111,0.00154
20,37,18,t3289,Male,0.00126,0.00169
20,38,19,t3289,Male,0.00144,0.00183
20,39,20,t3289,Male,0.00162,0.00198
20,40,21,t3289,Male,0.0018,0.00213
20,41,22,t3289,Male,0.00196,0.00227
20,42,23,t3289,Male,0.00211,0.00239
20,43,24,t3289,Male,0.00227,0.00244
20,44,25,t3289,Male,0.00242,0.00251
20,45,26,t3289,Male,NA,0.00257
20,46,27,t3289,Male,NA,0.00264
20,47,28,t3289,Male,NA,0.00271
20,48,29,t3289,Male,NA,0.00277
20,49,30,t3289,Male,NA,0.00287
20,50,31,t3289,Male,NA,0.00301
20,51,32,t3289,Male,NA,0.00319
20,52,33,t3289,Male,NA,0.00339
20,53,34,t3289,Male,NA,0.00363
20,54,35,t3289,Male,NA,0.0039
20,55,36,t3289,Male,NA,0.00422
20,56,37,t3289,Male,NA,0.00458
20,57,38,t3289,Male,NA,0.005
20,58,39,t3289,Male,NA,0.00548
20,59,40,t3289,Male,NA,0.00604
20,60,41,t3289,Male,NA,0.00667
20,61,42,t3289,Male,NA,0.0074
20,62,43,t3289,Male,NA,0.00822
20,63,44,t3289,Male,NA,0.00914
20,64,45,t3289,Male,NA,0.01013
20,65,46,t3289,Male,NA,0.01118
20,66,47,t3289,Male,NA,0.0123
20,67,48,t3289,Male,NA,0.0135
20,68,49,t3289,Male,NA,0.01482
20,69,50,t3289,Male,NA,0.01634
20,70,51,t3289,Male,NA,0.01811
20,71,52,t3289,Male,NA,0.0202
20,72,53,t3289,Male,NA,0.02263
20,73,54,t3289,Male,NA,0.02538
20,74,55,t3289,Male,NA,0.02844
20,75,56,t3289,Male,NA,0.03176
20,76,57,t3289,Male,NA,0.03533
20,77,58,t3289,Male,NA,0.03919
20,78,59,t3289,Male,NA,0.04346
20,79,60,t3289,Male,NA,0.048280000000000003
20,80,61,t3289,Male,NA,0.05379
20,81,62,t3289,Male,NA,0.05998
20,82,63,t3289,Male,NA,0.06723
20,83,64,t3289,Male,NA,0.07584
20,84,65,t3289,Male,NA,0.08573
20,85,66,t3289,Male,NA,0.09708
20,86,67,t3289,Male,NA,0.10998
20,87,68,t3289,Male,NA,0.12444
20,88,69,t3289,Male,NA,0.14018
20,89,70,t3289,Male,NA,0.15684
20,90,71,t3289,Male,NA,0.17405
20,91,72,t3289,Male,NA,0.19128
20,92,73,t3289,Male,NA,0.20825
20,93,74,t3289,Male,NA,0.22451
20,94,75,t3289,Male,NA,0.23932
20,95,76,t3289,Male,NA,0.25486
20,96,77,t3289,Male,NA,0.27329
20,97,78,t3289,Male,NA,0.29327
20,98,79,t3289,Male,NA,0.31494
20,99,80,t3289,Male,NA,0.33788
20,100,81,t3289,Male,NA,0.36089
20,101,82,t3289,Male,NA,0.38306
20,102,83,t3289,Male,NA,0.40502
20,103,84,t3289,Male,NA,0.42637
20,104,85,t3289,Male,NA,0.44673
20,105,86,t3289,Male,NA,0.4657
20,106,87,t3289,Male,NA,0.48631
20,107,88,t3289,Male,NA,0.51238
20,108,89,t3289,Male,NA,0.53981
20,109,90,t3289,Male,NA,0.56867
20,110,91,t3289,Male,NA,0.59903
20,111,92,t3289,Male,NA,0.63096
20,112,93,t3289,Male,NA,0.66453
20,113,94,t3289,Male,NA,0.69981
20,114,95,t3289,Male,NA,0.73687
20,115,96,t3289,Male,NA,0.77578
20,116,97,t3289,Male,NA,0.8166
20,117,98,t3289,Male,NA,0.8594
20,118,99,t3289,Male,NA,0.90421
20,119,100,t3289,Male,NA,0.95108
20,120,101,t3289,Male,NA,1
21,21,1,t3289,Male,6e-4,9e-4
21,22,2,t3289,Male,6.5e-4,0.00093000000000000005
21,23,3,t3289,Male,6.3e-4,9.6e-4
21,24,4,t3289,Male,6.2e-4,0.001
21,25,5,t3289,Male,6.3e-4,0.00101
21,26,6,t3289,Male,6.4e-4,0.00101
21,27,7,t3289,Male,6.4e-4,0.001
21,28,8,t3289,Male,6.2e-4,9.8e-4
21,29,9,t3289,Male,6.2e-4,9.8e-4
21,30,10,t3289,Male,6.5e-4,0.001
21,31,11,t3289,Male,6.8e-4,0.00105
21,32,12,t3289,Male,7.3e-4,0.00113
21,33,13,t3289,Male,7.8e-4,0.00121
21,34,14,t3289,Male,8.6e-4,0.0013
21,35,15,t3289,Male,9.5e-4,0.00141
21,36,16,t3289,Male,0.00103,0.00154
21,37,17,t3289,Male,0.00117,0.00169
21,38,18,t3289,Male,0.00134,0.00183
21,39,19,t3289,Male,0.00152,0.00198
21,40,20,t3289,Male,0.00171,0.00213
21,41,21,t3289,Male,0.00188,0.00227
21,42,22,t3289,Male,0.00202,0.00239
21,43,23,t3289,Male,0.00215,0.00244
21,44,24,t3289,Male,0.0023,0.00251
21,45,25,t3289,Male,0.00246,0.00257
21,46,26,t3289,Male,NA,0.00264
21,47,27,t3289,Male,NA,0.00271
21,48,28,t3289,Male,NA,0.00277
21,49,29,t3289,Male,NA,0.00287
21,50,30,t3289,Male,NA,0.00301
21,51,31,t3289,Male,NA,0.00319
21,52,32,t3289,Male,NA,0.00339
21,53,33,t3289,Male,NA,0.00363
21,54,34,t3289,Male,NA,0.0039
21,55,35,t3289,Male,NA,0.00422
21,56,36,t3289,Male,NA,0.00458
21,57,37,t3289,Male,NA,0.005
21,58,38,t3289,Male,NA,0.00548
21,59,39,t3289,Male,NA,0.00604
21,60,40,t3289,Male,NA,0.00667
21,61,41,t3289,Male,NA,0.0074
21,62,42,t3289,Male,NA,0.00822
21,63,43,t3289,Male,NA,0.00914
21,64,44,t3289,Male,NA,0.01013
21,65,45,t3289,Male,NA,0.01118
21,66,46,t3289,Male,NA,0.0123
21,67,47,t3289,Male,NA,0.0135
21,68,48,t3289,Male,NA,0.01482
21,69,49,t3289,Male,NA,0.01634
21,70,50,t3289,Male,NA,0.01811
21,71,51,t3289,Male,NA,0.0202
21,72,52,t3289,Male,NA,0.02263
21,73,53,t3289,Male,NA,0.02538
21,74,54,t3289,Male,NA,0.02844
21,75,55,t3289,Male,NA,0.03176
21,76,56,t3289,Male,NA,0.03533
21,77,57,t3289,Male,NA,0.03919
21,78,58,t3289,Male,NA,0.04346
21,79,59,t3289,Male,NA,0.048280000000000003
21,80,60,t3289,Male,NA,0.05379
21,81,61,t3289,Male,NA,0.05998
21,82,62,t3289,Male,NA,0.06723
21,83,63,t3289,Male,NA,0.07584
21,84,64,t3289,Male,NA,0.08573
21,85,65,t3289,Male,NA,0.09708
21,86,66,t3289,Male,NA,0.10998
21,87,67,t3289,Male,NA,0.12444
21,88,68,t3289,Male,NA,0.14018
21,89,69,t3289,Male,NA,0.15684
21,90,70,t3289,Male,NA,0.17405
21,91,71,t3289,Male,NA,0.19128
21,92,72,t3289,Male,NA,0.20825
21,93,73,t3289,Male,NA,0.22451
21,94,74,t3289,Male,NA,0.23932
21,95,75,t3289,Male,NA,0.25486
21,96,76,t3289,Male,NA,0.27329
21,97,77,t3289,Male,NA,0.29327
21,98,78,t3289,Male,NA,0.31494
21,99,79,t3289,Male,NA,0.33788
21,100,80,t3289,Male,NA,0.36089
21,101,81,t3289,Male,NA,0.38306
21,102,82,t3289,Male,NA,0.40502
21,103,83,t3289,Male,NA,0.42637
21,104,84,t3289,Male,NA,0.44673
21,105,85,t3289,Male,NA,0.4657
21,106,86,t3289,Male,NA,0.48631
21,107,87,t3289,Male,NA,0.51238
21,108,88,t3289,Male,NA,0.53981
21,109,89,t3289,Male,NA,0.56867
21,110,90,t3289,Male,NA,0.59903
21,111,91,t3289,Male,NA,0.63096
21,112,92,t3289,Male,NA,0.66453
21,113,93,t3289,Male,NA,0.69981
21,114,94,t3289,Male,NA,0.73687
21,115,95,t3289,Male,NA,0.77578
21,116,96,t3289,Male,NA,0.8166
21,117,97,t3289,Male,NA,0.8594
21,118,98,t3289,Male,NA,0.90421
21,119,99,t3289,Male,NA,0.95108
21,120,100,t3289,Male,NA,1
22,22,1,t3289,Male,5.4e-4,0.00093000000000000005
22,23,2,t3289,Male,5.6e-4,9.6e-4
22,24,3,t3289,Male,5.4e-4,0.001
22,25,4,t3289,Male,5.4e-4,0.00101
22,26,5,t3289,Male,5.5e-4,0.00101
22,27,6,t3289,Male,5.6e-4,0.001
22,28,7,t3289,Male,5.6e-4,9.8e-4
22,29,8,t3289,Male,5.7e-4,9.8e-4
22,30,9,t3289,Male,5.8e-4,0.001
22,31,10,t3289,Male,6.4e-4,0.00105
22,32,11,t3289,Male,6.9e-4,0.00113
22,33,12,t3289,Male,7.5e-4,0.00121
22,34,13,t3289,Male,8e-4,0.0013
22,35,14,t3289,Male,8.9e-4,0.00141
22,36,15,t3289,Male,9.8e-4,0.00154
22,37,16,t3289,Male,0.00109,0.00169
22,38,17,t3289,Male,0.00125,0.00183
22,39,18,t3289,Male,0.00142,0.00198
22,40,19,t3289,Male,0.00161,0.00213
22,41,20,t3289,Male,0.00179,0.00227
22,42,21,t3289,Male,0.00193,0.00239
22,43,22,t3289,Male,0.00205,0.00244
22,44,23,t3289,Male,0.00216,0.00251
22,45,24,t3289,Male,0.00232,0.00257
22,46,25,t3289,Male,0.00252,0.00264
22,47,26,t3289,Male,NA,0.00271
22,48,27,t3289,Male,NA,0.00277
22,49,28,t3289,Male,NA,0.00287
22,50,29,t3289,Male,NA,0.00301
22,51,30,t3289,Male,NA,0.00319
22,52,31,t3289,Male,NA,0.00339
22,53,32,t3289,Male,NA,0.00363
22,54,33,t3289,Male,NA,0.0039
22,55,34,t3289,Male,NA,0.00422
22,56,35,t3289,Male,NA,0.00458
22,57,36,t3289,Male,NA,0.005
22,58,37,t3289,Male,NA,0.00548
22,59,38,t3289,Male,NA,0.00604
22,60,39,t3289,Male,NA,0.00667
22,61,40,t3289,Male,NA,0.0074
22,62,41,t3289,Male,NA,0.00822
22,63,42,t3289,Male,NA,0.00914
22,64,43,t3289,Male,NA,0.01013
22,65,44,t3289,Male,NA,0.01118
22,66,45,t3289,Male,NA,0.0123
22,67,46,t3289,Male,NA,0.0135
22,68,47,t3289,Male,NA,0.01482
22,69,48,t3289,Male,NA,0.01634
22,70,49,t3289,Male,NA,0.01811
22,71,50,t3289,Male,NA,0.0202
22,72,51,t3289,Male,NA,0.02263
22,73,52,t3289,Male,NA,0.02538
22,74,53,t3289,Male,NA,0.02844
22,75,54,t3289,Male,NA,0.03176
22,76,55,t3289,Male,NA,0.03533
22,77,56,t3289,Male,NA,0.03919
22,78,57,t3289,Male,NA,0.04346
22,79,58,t3289,Male,NA,0.048280000000000003
22,80,59,t3289,Male,NA,0.05379
22,81,60,t3289,Male,NA,0.05998
22,82,61,t3289,Male,NA,0.06723
22,83,62,t3289,Male,NA,0.07584
22,84,63,t3289,Male,NA,0.08573
22,85,64,t3289,Male,NA,0.09708
22,86,65,t3289,Male,NA,0.10998
22,87,66,t3289,Male,NA,0.12444
22,88,67,t3289,Male,NA,0.14018
22,89,68,t3289,Male,NA,0.15684
22,90,69,t3289,Male,NA,0.17405
22,91,70,t3289,Male,NA,0.19128
22,92,71,t3289,Male,NA,0.20825
22,93,72,t3289,Male,NA,0.22451
22,94,73,t3289,Male,NA,0.23932
22,95,74,t3289,Male,NA,0.25486
22,96,75,t3289,Male,NA,0.27329
22,97,76,t3289,Male,NA,0.29327
22,98,77,t3289,Male,NA,0.31494
22,99,78,t3289,Male,NA,0.33788
22,100,79,t3289,Male,NA,0.36089
22,101,80,t3289,Male,NA,0.38306
22,102,81,t3289,Male,NA,0.40502
22,103,82,t3289,Male,NA,0.42637
22,104,83,t3289,Male,NA,0.44673
22,105,84,t3289,Male,NA,0.4657
22,106,85,t3289,Male,NA,0.48631
22,107,86,t3289,Male,NA,0.51238
22,108,87,t3289,Male,NA,0.53981
22,109,88,t3289,Male,NA,0.56867
22,110,89,t3289,Male,NA,0.59903
22,111,90,t3289,Male,NA,0.63096
22,112,91,t3289,Male,NA,0.66453
22,113,92,t3289,Male,NA,0.69981
22,114,93,t3289,Male,NA,0.73687
22,115,94,t3289,Male,NA,0.77578
22,116,95,t3289,Male,NA,0.8166
22,117,96,t3289,Male,NA,0.8594
22,118,97,t3289,Male,NA,0.90421
22,119,98,t3289,Male,NA,0.95108
22,120,99,t3289,Male,NA,1
23,23,1,t3289,Male,4.8e-4,9.6e-4
23,24,2,t3289,Male,4.9e-4,0.001
23,25,3,t3289,Male,4.7e-4,0.00101
23,26,4,t3289,Male,4.8e-4,0.00101
23,27,5,t3289,Male,4.9e-4,0.001
23,28,6,t3289,Male,5e-4,9.8e-4
23,29,7,t3289,Male,5.1e-4,9.8e-4
23,30,8,t3289,Male,5.4e-4,0.001
23,31,9,t3289,Male,5.7e-4,0.00105
23,32,10,t3289,Male,6.4e-4,0.00113
23,33,11,t3289,Male,7e-4,0.00121
23,34,12,t3289,Male,7.6e-4,0.0013
23,35,13,t3289,Male,8.3e-4,0.00141
23,36,14,t3289,Male,9.2e-4,0.00154
23,37,15,t3289,Male,0.00104,0.00169
23,38,16,t3289,Male,0.00117,0.00183
23,39,17,t3289,Male,0.00132,0.00198
23,40,18,t3289,Male,0.00151,0.00213
23,41,19,t3289,Male,0.00169,0.00227
23,42,20,t3289,Male,0.00183,0.00239
23,43,21,t3289,Male,0.00195,0.00244
23,44,22,t3289,Male,0.00206,0.00251
23,45,23,t3289,Male,0.00216,0.00257
23,46,24,t3289,Male,0.00235,0.00264
23,47,25,t3289,Male,0.00256,0.00271
23,48,26,t3289,Male,NA,0.00277
23,49,27,t3289,Male,NA,0.00287
23,50,28,t3289,Male,NA,0.00301
23,51,29,t3289,Male,NA,0.00319
23,52,30,t3289,Male,NA,0.00339
23,53,31,t3289,Male,NA,0.00363
23,54,32,t3289,Male,NA,0.0039
23,55,33,t3289,Male,NA,0.00422
23,56,34,t3289,Male,NA,0.00458
23,57,35,t3289,Male,NA,0.005
23,58,36,t3289,Male,NA,0.00548
23,59,37,t3289,Male,NA,0.00604
23,60,38,t3289,Male,NA,0.00667
23,61,39,t3289,Male,NA,0.0074
23,62,40,t3289,Male,NA,0.00822
23,63,41,t3289,Male,NA,0.00914
23,64,42,t3289,Male,NA,0.01013
23,65,43,t3289,Male,NA,0.01118
23,66,44,t3289,Male,NA,0.0123
23,67,45,t3289,Male,NA,0.0135
23,68,46,t3289,Male,NA,0.01482
23,69,47,t3289,Male,NA,0.01634
23,70,48,t3289,Male,NA,0.01811
23,71,49,t3289,Male,NA,0.0202
23,72,50,t3289,Male,NA,0.02263
23,73,51,t3289,Male,NA,0.02538
23,74,52,t3289,Male,NA,0.02844
23,75,53,t3289,Male,NA,0.03176
23,76,54,t3289,Male,NA,0.03533
23,77,55,t3289,Male,NA,0.03919
23,78,56,t3289,Male,NA,0.04346
23,79,57,t3289,Male,NA,0.048280000000000003
23,80,58,t3289,Male,NA,0.05379
23,81,59,t3289,Male,NA,0.05998
23,82,60,t3289,Male,NA,0.06723
23,83,61,t3289,Male,NA,0.07584
23,84,62,t3289,Male,NA,0.08573
23,85,63,t3289,Male,NA,0.09708
23,86,64,t3289,Male,NA,0.10998
23,87,65,t3289,Male,NA,0.12444
23,88,66,t3289,Male,NA,0.14018
23,89,67,t3289,Male,NA,0.15684
23,90,68,t3289,Male,NA,0.17405
23,91,69,t3289,Male,NA,0.19128
23,92,70,t3289,Male,NA,0.20825
23,93,71,t3289,Male,NA,0.22451
23,94,72,t3289,Male,NA,0.23932
23,95,73,t3289,Male,NA,0.25486
23,96,74,t3289,Male,NA,0.27329
23,97,75,t3289,Male,NA,0.29327
23,98,76,t3289,Male,NA,0.31494
23,99,77,t3289,Male,NA,0.33788
23,100,78,t3289,Male,NA,0.36089
23,101,79,t3289,Male,NA,0.38306
23,102,80,t3289,Male,NA,0.40502
23,103,81,t3289,Male,NA,0.42637
23,104,82,t3289,Male,NA,0.44673
23,105,83,t3289,Male,NA,0.4657
23,106,84,t3289,Male,NA,0.48631
23,107,85,t3289,Male,NA,0.51238
23,108,86,t3289,Male,NA,0.53981
23,109,87,t3289,Male,NA,0.56867
23,110,88,t3289,Male,NA,0.59903
23,111,89,t3289,Male,NA,0.63096
23,112,90,t3289,Male,NA,0.66453
23,113,91,t3289,Male,NA,0.69981
23,114,92,t3289,Male,NA,0.73687
23,115,93,t3289,Male,NA,0.77578
23,116,94,t3289,Male,NA,0.8166
23,117,95,t3289,Male,NA,0.8594
23,118,96,t3289,Male,NA,0.90421
23,119,97,t3289,Male,NA,0.95108
23,120,98,t3289,Male,NA,1
24,24,1,t3289,Male,4.2e-4,0.001
24,25,2,t3289,Male,4.4e-4,0.00101
