table,gender,issue_age,duration,q_sel
t3289,Male,32,22,0.00348
t3289,Male,32,23,0.00385
t3289,Male,32,24,0.00421
t3289,Male,32,25,0.00458
t3289,Male,33,1,2.4e-4
t3289,Male,33,2,3.2e-4
t3289,Male,33,3,4.6e-4
t3289,Male,33,4,5.3e-4
t3289,Male,33,5,5.9e-4
t3289,Male,33,6,6.7e-4
t3289,Male,33,7,7.6e-4
t3289,Male,33,8,8.9e-4
t3289,Male,33,9,0.00104
t3289,Male,33,10,0.00118
t3289,Male,33,11,0.00126
t3289,Male,33,12,0.00135
t3289,Male,33,13,0.00151
t3289,Male,33,14,0.0017
t3289,Male,33,15,0.0019
t3289,Male,33,16,0.00213
t3289,Male,33,17,0.00237
t3289,Male,33,18,0.00259
t3289,Male,33,19,0.00284
t3289,Male,33,20,0.00311
t3289,Male,33,21,0.00345
t3289,Male,33,22,0.00384
t3289,Male,33,23,0.00421
t3289,Male,33,24,0.00458
t3289,Male,33,25,0.005
t3289,Male,34,1,2.4e-4
t3289,Male,34,2,3.3e-4
t3289,Male,34,3,4.9e-4
t3289,Male,34,4,5.6e-4
t3289,Male,34,5,6.4e-4
t3289,Male,34,6,7.3e-4
t3289,Male,34,7,8.3e-4
t3289,Male,34,8,9.8e-4
t3289,Male,34,9,0.00112
t3289,Male,34,10,0.00124
t3289,Male,34,11,0.00131
t3289,Male,34,12,0.00144
t3289,Male,34,13,0.00163
t3289,Male,34,14,0.00184
t3289,Male,34,15,0.00205
t3289,Male,34,16,0.0023
t3289,Male,34,17,0.00256
t3289,Male,34,18,0.0028
t3289,Male,34,19,0.00309
t3289,Male,34,20,0.00341
t3289,Male,34,21,0.00379
t3289,Male,34,22,0.0042
t3289,Male,34,23,0.00458
t3289,Male,34,24,0.005
t3289,Male,34,25,0.00548
t3289,Male,35,1,2.5e-4
t3289,Male,35,2,3.5e-4
t3289,Male,35,3,5.2e-4
t3289,Male,35,4,6e-4
t3289,Male,35,5,7e-4
t3289,Male,35,6,8e-4
t3289,Male,35,7,9.1e-4
t3289,Male,35,8,0.00106
t3289,Male,35,9,0.00119
t3289,Male,35,10,0.00128
t3289,Male,35,11,0.0014
t3289,Male,35,12,0.00156
t3289,Male,35,13,0.00177
t3289,Male,35,14,0.00199
t3289,Male,35,15,0.00222
t3289,Male,35,16,0.00248
t3289,Male,35,17,0.00276
t3289,Male,35,18,0.00304
t3289,Male,35,19,0.00336
t3289,Male,35,20,0.00373
t3289,Male,35,21,0.00417
t3289,Male,35,22,0.00458
t3289,Male,35,23,0.005
t3289,Male,35,24,0.00548
t3289,Male,35,25,0.00604
t3289,Male,36,1,2.6e-4
t3289,Male,36,2,3.7e-4
t3289,Male,36,3,5.6e-4
t3289,Male,36,4,6.5e-4
t3289,Male,36,5,7.6e-4
t3289,Male,36,6,8.7e-4
t3289,Male,36,7,0.001
t3289,Male,36,8,0.00114
t3289,Male,36,9,0.00123
t3289,Male,36,10,0.00136
t3289,Male,36,11,0.00152
t3289,Male,36,12,0.0017
t3289,Male,36,13,0.00192
t3289,Male,36,14,0.00215
t3289,Male,36,15,0.0024
t3289,Male,36,16,0.00268
t3289,Male,36,17,0.00298
t3289,Male,36,18,0.00329
t3289,Male,36,19,0.00366
t3289,Male,36,20,0.00409
t3289,Male,36,21,0.00457
t3289,Male,36,22,0.005
t3289,Male,36,23,0.00548
t3289,Male,36,24,0.00604
t3289,Male,36,25,0.00667
t3289,Male,37,1,2.6e-4
t3289,Male,37,2,4e-4
t3289,Male,37,3,6e-4
t3289,Male,37,4,7.1e-4
t3289,Male,37,5,8.3e-4
t3289,Male,37,6,9.4e-4
t3289,Male,37,7,0.00108
t3289,Male,37,8,0.00118
t3289,Male,37,9,0.0013
t3289,Male,37,10,0.00149
t3289,Male,37,11,0.00167
t3289,Male,37,12,0.0018600000000000001
t3289,Male,37,13,0.00209
t3289,Male,37,14,0.00234
t3289,Male,37,15,0.0026
t3289,Male,37,16,0.00291
t3289,Male,37,17,0.00323
t3289,Male,37,18,0.00359
t3289,Male,37,19,0.00402
t3289,Male,37,20,0.00451
t3289,Male,37,21,0.005
t3289,Male,37,22,0.00548
t3289,Male,37,23,0.00604
t3289,Male,37,24,0.00667
t3289,Male,37,25,0.00739
t3289,Male,38,1,2.8e-4
t3289,Male,38,2,4.5e-4
t3289,Male,38,3,6.6e-4
t3289,Male,38,4,7.7e-4
t3289,Male,38,5,9e-4
t3289,Male,38,6,0.00102
t3289,Male,38,7,0.00114
t3289,Male,38,8,0.00126
t3289,Male,38,9,0.00143
t3289,Male,38,10,0.00163
t3289,Male,38,11,0.00183
t3289,Male,38,12,0.00204
t3289,Male,38,13,0.00229
t3289,Male,38,14,0.00256
t3289,Male,38,15,0.00284
t3289,Male,38,16,0.00317
t3289,Male,38,17,0.00353
t3289,Male,38,18,0.00394
t3289,Male,38,19,0.00444
t3289,Male,38,20,0.00498
t3289,Male,38,21,0.00548
t3289,Male,38,22,0.00604
t3289,Male,38,23,0.00667
t3289,Male,38,24,0.00738
t3289,Male,38,25,0.00821
t3289,Male,39,1,3e-4
t3289,Male,39,2,5.1e-4
t3289,Male,39,3,7.3e-4
t3289,Male,39,4,8.5e-4
t3289,Male,39,5,9.7e-4
t3289,Male,39,6,0.00109
t3289,Male,39,7,0.00122
t3289,Male,39,8,0.00138
t3289,Male,39,9,0.00157
t3289,Male,39,10,0.0018
t3289,Male,39,11,0.00201
t3289,Male,39,12,0.00224
t3289,Male,39,13,0.00252
t3289,Male,39,14,0.00281
t3289,Male,39,15,0.00312
t3289,Male,39,16,0.00347
t3289,Male,39,17,0.00389
t3289,Male,39,18,0.00436
t3289,Male,39,19,0.00494
t3289,Male,39,20,0.00548
t3289,Male,39,21,0.00604
t3289,Male,39,22,0.00667
t3289,Male,39,23,0.00738
t3289,Male,39,24,0.00817
t3289,Male,39,25,0.00912
t3289,Male,40,1,3.3e-4
t3289,Male,40,2,5.7e-4
t3289,Male,40,3,7.9e-4
t3289,Male,40,4,9.1e-4
t3289,Male,40,5,0.00104
t3289,Male,40,6,0.00117
t3289,Male,40,7,0.00133
t3289,Male,40,8,0.00151
t3289,Male,40,9,0.00173
t3289,Male,40,10,0.00198
t3289,Male,40,11,0.00221
t3289,Male,40,12,0.00246
t3289,Male,40,13,0.00277
t3289,Male,40,14,0.0031
t3289,Male,40,15,0.00344
t3289,Male,40,16,0.00383
t3289,Male,40,17,0.0043
t3289,Male,40,18,0.00488
t3289,Male,40,19,0.00548
t3289,Male,40,20,0.00604
t3289,Male,40,21,0.00667
t3289,Male,40,22,0.00738
t3289,Male,40,23,0.00813
t3289,Male,40,24,0.00906
t3289,Male,40,25,0.01008
t3289,Male,41,1,3.7e-4
t3289,Male,41,2,6.4e-4
t3289,Male,41,3,8.5e-4
t3289,Male,41,4,9.8e-4
t3289,Male,41,5,0.00112
t3289,Male,41,6,0.00128
t3289,Male,41,7,0.00145
t3289,Male,41,8,0.00166
t3289,Male,41,9,0.00191
t3289,Male,41,10,0.00218
t3289,Male,41,11,0.00243
t3289,Male,41,12,0.0027
t3289,Male,41,13,0.00306
t3289,Male,41,14,0.00342
t3289,Male,41,15,0.0038
t3289,Male,41,16,0.00424
t3289,Male,41,17,0.00482
t3289,Male,41,18,0.00545
t3289,Male,41,19,0.00604
t3289,Male,41,20,0.00667
t3289,Male,41,21,0.00738
t3289,Male,41,22,0.00812
t3289,Male,41,23,0.00896
t3289,Male,41,24,0.00998
t3289,Male,41,25,0.0111
t3289,Male,42,1,4.2e-4
t3289,Male,42,2,7e-4
t3289,Male,42,3,9e-4
t3289,Male,42,4,0.00106
t3289,Male,42,5,0.00122
t3289,Male,42,6,0.00139
t3289,Male,42,7,0.00159
t3289,Male,42,8,0.00183
t3289,Male,42,9,0.0021
t3289,Male,42,10,0.00238
t3289,Male,42,11,0.00266
t3289,Male,42,12,0.00298
t3289,Male,42,13,0.00337
t3289,Male,42,14,0.00378
t3289,Male,42,15,0.00421
t3289,Male,42,16,0.00475
t3289,Male,42,17,0.00541
t3289,Male,42,18,0.00604
t3289,Male,42,19,0.00667
t3289,Male,42,20,0.00738
t3289,Male,42,21,0.00811
t3289,Male,42,22,0.00891
t3289,Male,42,23,0.00987
t3289,Male,42,24,0.01099
t3289,Male,42,25,0.0122
t3289,Male,43,1,4.7e-4
t3289,Male,43,2,7.5e-4
t3289,Male,43,3,9.6e-4
t3289,Male,43,4,0.00115
t3289,Male,43,5,0.00133
t3289,Male,43,6,0.00152
t3289,Male,43,7,0.00174
t3289,Male,43,8,0.00201
t3289,Male,43,9,0.0023
t3289,Male,43,10,0.00261
t3289,Male,43,11,0.00292
t3289,Male,43,12,0.00328
t3289,Male,43,13,0.00374
t3289,Male,43,14,0.00419
t3289,Male,43,15,0.00468
t3289,Male,43,16,0.00532
t3289,Male,43,17,0.00602
t3289,Male,43,18,0.00667
t3289,Male,43,19,0.00738
t3289,Male,43,20,0.00811
t3289,Male,43,21,0.00889
t3289,Male,43,22,0.00981
t3289,Male,43,23,0.01091
t3289,Male,43,24,0.01213
t3289,Male,43,25,0.01341
t3289,Male,44,1,5.2e-4
t3289,Male,44,2,8e-4
t3289,Male,44,3,0.00104
t3289,Male,44,4,0.00126
t3289,Male,44,5,0.00145
t3289,Male,44,6,0.00166
t3289,Male,44,7,0.00192
t3289,Male,44,8,0.00222
t3289,Male,44,9,0.00252
t3289,Male,44,10,0.00286
t3289,Male,44,11,0.00321
t3289,Male,44,12,0.00364
t3289,Male,44,13,0.00414
t3289,Male,44,14,0.00465
t3289,Male,44,15,0.00522
t3289,Male,44,16,0.00593
t3289,Male,44,17,0.00667
t3289,Male,44,18,0.00738
t3289,Male,44,19,0.00811
t3289,Male,44,20,0.00889
t3289,Male,44,21,0.00975
t3289,Male,44,22,0.01087
t3289,Male,44,23,0.0121
t3289,Male,44,24,0.01339
t3289,Male,44,25,0.01478
t3289,Male,45,1,5.8e-4
t3289,Male,45,2,8.5e-4
t3289,Male,45,3,0.00112
t3289,Male,45,4,0.00138
t3289,Male,45,5,0.00159
t3289,Male,45,6,0.00184
t3289,Male,45,7,0.00213
t3289,Male,45,8,0.00244
t3289,Male,45,9,0.00276
t3289,Male,45,10,0.00314
t3289,Male,45,11,0.00356
t3289,Male,45,12,0.00405
t3289,Male,45,13,0.0046
t3289,Male,45,14,0.00516
t3289,Male,45,15,0.00581
t3289,Male,45,16,0.00658
t3289,Male,45,17,0.00738
t3289,Male,45,18,0.00811
t3289,Male,45,19,0.00889
t3289,Male,45,20,0.00975
t3289,Male,45,21,0.01077
t3289,Male,45,22,0.012070000000000001
t3289,Male,45,23,0.01339
t3289,Male,45,24,0.01478
t3289,Male,45,25,0.01633
t3289,Male,46,1,6.4e-4
t3289,Male,46,2,9.1e-4
t3289,Male,46,3,0.00122
t3289,Male,46,4,0.00151
t3289,Male,46,5,0.00176
t3289,Male,46,6,0.00205
t3289,Male,46,7,0.00237
t3289,Male,46,8,0.00269
t3289,Male,46,9,0.00304
t3289,Male,46,10,0.00348
t3289,Male,46,11,0.00397
t3289,Male,46,12,0.00453
t3289,Male,46,13,0.00511
t3289,Male,46,14,0.00573
t3289,Male,46,15,0.00645
t3289,Male,46,16,0.00729
t3289,Male,46,17,0.00811
t3289,Male,46,18,0.00889
t3289,Male,46,19,0.00975
t3289,Male,46,20,0.01075
t3289,Male,46,21,0.01193
t3289,Male,46,22,0.01338
t3289,Male,46,23,0.01478
t3289,Male,46,24,0.01633
t3289,Male,46,25,0.01811
t3289,Male,47,1,7e-4
t3289,Male,47,2,9.7e-4
t3289,Male,47,3,0.00134
t3289,Male,47,4,0.00167
t3289,Male,47,5,0.00196
t3289,Male,47,6,0.00229
t3289,Male,47,7,0.00263
t3289,Male,47,8,0.00297
t3289,Male,47,9,0.00336
t3289,Male,47,10,0.00388
t3289,Male,47,11,0.00448
t3289,Male,47,12,0.00507
t3289,Male,47,13,0.00567
t3289,Male,47,14,0.00635
t3289,Male,47,15,0.00714
t3289,Male,47,16,0.00806
t3289,Male,47,17,0.00889
t3289,Male,47,18,0.00975
t3289,Male,47,19,0.01075
t3289,Male,47,20,0.01187
t3289,Male,47,21,0.01324
t3289,Male,47,22,0.01478
t3289,Male,47,23,0.01633
t3289,Male,47,24,0.01811
t3289,Male,47,25,0.0202
t3289,Male,48,1,7.5e-4
t3289,Male,48,2,0.00105
t3289,Male,48,3,0.00147
t3289,Male,48,4,0.00185
t3289,Male,48,5,0.00219
t3289,Male,48,6,0.00256
t3289,Male,48,7,0.00291
t3289,Male,48,8,0.00327
t3289,Male,48,9,0.00373
t3289,Male,48,10,0.00441
t3289,Male,48,11,0.00504
t3289,Male,48,12,0.00563
t3289,Male,48,13,0.00628
t3289,Male,48,14,0.00702
t3289,Male,48,15,0.00789
t3289,Male,48,16,0.00887
t3289,Male,48,17,0.00975
t3289,Male,48,18,0.01075
t3289,Male,48,19,0.01186
t3289,Male,48,20,0.01312
t3289,Male,48,21,0.01471
t3289,Male,48,22,0.01633
t3289,Male,48,23,0.01811
t3289,Male,48,24,0.0202
t3289,Male,48,25,0.02263
t3289,Male,49,1,8e-4
t3289,Male,49,2,0.00115
t3289,Male,49,3,0.00163
t3289,Male,49,4,0.00205
t3289,Male,49,5,0.00245
t3289,Male,49,6,0.00284
t3289,Male,49,7,0.0032
t3289,Male,49,8,0.0036
t3289,Male,49,9,0.00426
t3289,Male,49,10,0.00501
t3289,Male,49,11,0.00562
t3289,Male,49,12,0.00623
t3289,Male,49,13,0.00693
t3289,Male,49,14,0.00775
t3289,Male,49,15,0.00869
t3289,Male,49,16,0.00974
t3289,Male,49,17,0.01075
t3289,Male,49,18,0.01186
t3289,Male,49,19,0.01308
t3289,Male,49,20,0.01452
t3289,Male,49,21,0.01632
t3289,Male,49,22,0.01811
t3289,Male,49,23,0.0202
t3289,Male,49,24,0.02263
t3289,Male,49,25,0.02538
t3289,Male,50,1,8.4e-4
t3289,Male,50,2,0.00127
t3289,Male,50,3,0.00181
t3289,Male,50,4,0.00229
t3289,Male,50,5,0.00274
t3289,Male,50,6,0.00313
t3289,Male,50,7,0.00351
t3289,Male,50,8,0.0041
t3289,Male,50,9,0.00488
t3289,Male,50,10,0.0056
t3289,Male,50,11,0.00623
t3289,Male,50,12,0.00691
t3289,Male,50,13,0.00765
t3289,Male,50,14,0.00854
t3289,Male,50,15,0.00958
t3289,Male,50,16,0.01074
t3289,Male,50,17,0.01186
t3289,Male,50,18,0.01307
t3289,Male,50,19,0.01441
t3289,Male,50,20,0.01606
t3289,Male,50,21,0.01811
t3289,Male,50,22,0.0202
t3289,Male,50,23,0.02263
t3289,Male,50,24,0.02538
t3289,Male,50,25,0.02844
t3289,Male,51,1,8.8e-4
t3289,Male,51,2,0.00142
t3289,Male,51,3,0.00203
t3289,Male,51,4,0.00258
t3289,Male,51,5,0.00305
t3289,Male,51,6,0.00345
t3289,Male,51,7,0.00398
t3289,Male,51,8,0.00468
t3289,Male,51,9,0.00544
t3289,Male,51,10,0.00622
t3289,Male,51,11,0.00691
t3289,Male,51,12,0.00765
t3289,Male,51,13,0.00845
t3289,Male,51,14,0.00945
t3289,Male,51,15,0.01064
t3289,Male,51,16,0.01186
t3289,Male,51,17,0.01307
t3289,Male,51,18,0.01436
t3289,Male,51,19,0.01592
t3289,Male,51,20,0.01788
t3289,Male,51,21,0.0202
t3289,Male,51,22,0.02262
t3289,Male,51,23,0.02528
t3289,Male,51,24,0.02838
t3289,Male,51,25,0.03171
t3289,Male,52,1,0.00093000000000000005
t3289,Male,52,2,0.00158
t3289,Male,52,3,0.00228
t3289,Male,52,4,0.00291
t3289,Male,52,5,0.00339
t3289,Male,52,6,0.00388
t3289,Male,52,7,0.0045
t3289,Male,52,8,0.00522
t3289,Male,52,9,0.00607
t3289,Male,52,10,0.00691
t3289,Male,52,11,0.00765
t3289,Male,52,12,0.00845
t3289,Male,52,13,0.00936
t3289,Male,52,14,0.01055
t3289,Male,52,15,0.01184
t3289,Male,52,16,0.01307
t3289,Male,52,17,0.01436
t3289,Male,52,18,0.01589
t3289,Male,52,19,0.01776
t3289,Male,52,20,0.02001
t3289,Male,52,21,0.02259
t3289,Male,52,22,0.02523
t3289,Male,52,23,0.02819
t3289,Male,52,24,0.03154
t3289,Male,52,25,0.0352
t3289,Male,53,1,9.8e-4
t3289,Male,53,2,0.00176
t3289,Male,53,3,0.00257
t3289,Male,53,4,0.0033
t3289,Male,53,5,0.0038
t3289,Male,53,6,0.00437
t3289,Male,53,7,0.00502
t3289,Male,53,8,0.00585
t3289,Male,53,9,0.00679
t3289,Male,53,10,0.00765
t3289,Male,53,11,0.00845
t3289,Male,53,12,0.00935
t3289,Male,53,13,0.01048
t3289,Male,53,14,0.0118
t3289,Male,53,15,0.01307
t3289,Male,53,16,0.01436
t3289,Male,53,17,0.01589
t3289,Male,53,18,0.01776
t3289,Male,53,19,0.01995
t3289,Male,53,20,0.02249
t3289,Male,53,21,0.02519
t3289,Male,53,22,0.02815
t3289,Male,53,23,0.03146
t3289,Male,53,24,0.03509
t3289,Male,53,25,0.03908
t3289,Male,54,1,0.00104
t3289,Male,54,2,0.00193
t3289,Male,54,3,0.0029
t3289,Male,54,4,0.00371
t3289,Male,54,5,0.00426
t3289,Male,54,6,0.00485
t3289,Male,54,7,0.00559
t3289,Male,54,8,0.00657
t3289,Male,54,9,0.00758
t3289,Male,54,10,0.00845
t3289,Male,54,11,0.00935
t3289,Male,54,12,0.01046
t3289,Male,54,13,0.01178
t3289,Male,54,14,0.01307
t3289,Male,54,15,0.01436
t3289,Male,54,16,0.01589
t3289,Male,54,17,0.01776
t3289,Male,54,18,0.01995
t3289,Male,54,19,0.02249
t3289,Male,54,20,0.02519
t3289,Male,54,21,0.02814
t3289,Male,54,22,0.03146
t3289,Male,54,23,0.03509
t3289,Male,54,24,0.03908
t3289,Male,54,25,0.04343
t3289,Male,55,1,0.00113
t3289,Male,55,2,0.00208
t3289,Male,55,3,0.00324
t3289,Male,55,4,0.0041
t3289,Male,55,5,0.00468
t3289,Male,55,6,0.00534
t3289,Male,55,7,0.00621
t3289,Male,55,8,0.00732
t3289,Male,55,9,0.00836
t3289,Male,55,10,0.00931
t3289,Male,55,11,0.01039
t3289,Male,55,12,0.01167
t3289,Male,55,13,0.01307
t3289,Male,55,14,0.01436
t3289,Male,55,15,0.01589
t3289,Male,55,16,0.01776
t3289,Male,55,17,0.01995
t3289,Male,55,18,0.02249
t3289,Male,55,19,0.02519
t3289,Male,55,20,0.02814
t3289,Male,55,21,0.03146
t3289,Male,55,22,0.03509
t3289,Male,55,23,0.03908
t3289,Male,55,24,0.04343
t3289,Male,55,25,0.048280000000000003
t3289,Male,56,1,0.00127
t3289,Male,56,2,0.00222
t3289,Male,56,3,0.00358
t3289,Male,56,4,0.00449
t3289,Male,56,5,0.00512
t3289,Male,56,6,0.00587
t3289,Male,56,7,0.00689
t3289,Male,56,8,0.00807
t3289,Male,56,9,0.00913
t3289,Male,56,10,0.01025
t3289,Male,56,11,0.01147
t3289,Male,56,12,0.01294
t3289,Male,56,13,0.01436
t3289,Male,56,14,0.01589
t3289,Male,56,15,0.01776
t3289,Male,56,16,0.01991
t3289,Male,56,17,0.02249
t3289,Male,56,18,0.02519
t3289,Male,56,19,0.02814
t3289,Male,56,20,0.03146
t3289,Male,56,21,0.03509
t3289,Male,56,22,0.03908
t3289,Male,56,23,0.04343
t3289,Male,56,24,0.048280000000000003
t3289,Male,56,25,0.05379
t3289,Male,57,1,0.00146
t3289,Male,57,2,0.00236
t3289,Male,57,3,0.00392
t3289,Male,57,4,0.0049
t3289,Male,57,5,0.00561
t3289,Male,57,6,0.00646
t3289,Male,57,7,0.00763
t3289,Male,57,8,0.00885
t3289,Male,57,9,0.00998
t3289,Male,57,10,0.01121
t3289,Male,57,11,0.01263
t3289,Male,57,12,0.01419
t3289,Male,57,13,0.01587
t3289,Male,57,14,0.01771
t3289,Male,57,15,0.01983
t3289,Male,57,16,0.02236
t3289,Male,57,17,0.02513
t3289,Male,57,18,0.02814
t3289,Male,57,19,0.03146
t3289,Male,57,20,0.03506
t3289,Male,57,21,0.03908
t3289,Male,57,22,0.04343
t3289,Male,57,23,0.048280000000000003
t3289,Male,57,24,0.05379
t3289,Male,57,25,0.05998
t3289,Male,58,1,0.00169
t3289,Male,58,2,0.00253
t3289,Male,58,3,0.00423
t3289,Male,58,4,0.00533
t3289,Male,58,5,0.00609
t3289,Male,58,6,0.00712
t3289,Male,58,7,0.00838
t3289,Male,58,8,0.00962
t3289,Male,58,9,0.01086
t3289,Male,58,10,0.01225
t3289,Male,58,11,0.01376
t3289,Male,58,12,0.01553
t3289,Male,58,13,0.01759
t3289,Male,58,14,0.01971
t3289,Male,58,15,0.02214
t3289,Male,58,16,0.02484
t3289,Male,58,17,0.02808
t3289,Male,58,18,0.0314
t3289,Male,58,19,0.03494
t3289,Male,58,20,0.03885
t3289,Male,58,21,0.04343
t3289,Male,58,22,0.048280000000000003
t3289,Male,58,23,0.05379
t3289,Male,58,24,0.05998
t3289,Male,58,25,0.06723
t3289,Male,59,1,0.00193
t3289,Male,59,2,0.00274
t3289,Male,59,3,0.00451
t3289,Male,59,4,0.00571
t3289,Male,59,5,0.00658
t3289,Male,59,6,0.0078
t3289,Male,59,7,0.00911
t3289,Male,59,8,0.01037
t3289,Male,59,9,0.01172
t3289,Male,59,10,0.01323
t3289,Male,59,11,0.01502
t3289,Male,59,12,0.01718
t3289,Male,59,13,0.01943
t3289,Male,59,14,0.02189
t3289,Male,59,15,0.02445
t3289,Male,59,16,0.02763
t3289,Male,59,17,0.03123
t3289,Male,59,18,0.03478
t3289,Male,59,19,0.03867
t3289,Male,59,20,0.04323
t3289,Male,59,21,0.048280000000000003
t3289,Male,59,22,0.05379
t3289,Male,59,23,0.05998
t3289,Male,59,24,0.06723
t3289,Male,59,25,0.07584
t3289,Male,60,1,0.00215
t3289,Male,60,2,0.00301
t3289,Male,60,3,0.00478
t3289,Male,60,4,0.00604
t3289,Male,60,5,0.00712
t3289,Male,60,6,0.00846
t3289,Male,60,7,0.00974
t3289,Male,60,8,0.01105
t3289,Male,60,9,0.01256
t3289,Male,60,10,0.01432
t3289,Male,60,11,0.01656
t3289,Male,60,12,0.01891
t3289,Male,60,13,0.02144
t3289,Male,60,14,0.02397
t3289,Male,60,15,0.027
t3289,Male,60,16,0.03057
t3289,Male,60,17,0.03433
t3289,Male,60,18,0.03835
t3289,Male,60,19,0.04309
t3289,Male,60,20,0.048280000000000003
t3289,Male,60,21,0.05379
t3289,Male,60,22,0.05998
t3289,Male,60,23,0.06723
t3289,Male,60,24,0.07584
t3289,Male,60,25,0.08573
t3289,Male,61,1,0.00233
t3289,Male,61,2,0.00333
t3289,Male,61,3,0.00505
t3289,Male,61,4,0.00639
t3289,Male,61,5,0.00766
t3289,Male,61,6,0.00903
t3289,Male,61,7,0.01025
t3289,Male,61,8,0.01164
t3289,Male,61,9,0.01334
t3289,Male,61,10,0.01549
t3289,Male,61,11,0.0179
t3289,Male,61,12,0.02039
t3289,Male,61,13,0.02329
t3289,Male,61,14,0.02624
t3289,Male,61,15,0.02967
t3289,Male,61,16,0.0334
t3289,Male,61,17,0.03768
t3289,Male,61,18,0.0426
t3289,Male,61,19,0.04817
t3289,Male,61,20,0.05379
t3289,Male,61,21,0.05998
t3289,Male,61,22,0.06723
t3289,Male,61,23,0.07584
t3289,Male,61,24,0.08573
t3289,Male,61,25,0.09708
t3289,Male,62,1,0.00247
t3289,Male,62,2,0.0037
t3289,Male,62,3,0.00535
t3289,Male,62,4,0.00681
t3289,Male,62,5,0.00823
t3289,Male,62,6,0.00959
t3289,Male,62,7,0.01074
t3289,Male,62,8,0.0122
t3289,Male,62,9,0.01412
t3289,Male,62,10,0.01645
t3289,Male,62,11,0.019
t3289,Male,62,12,0.02162
t3289,Male,62,13,0.0248
t3289,Male,62,14,0.02862
t3289,Male,62,15,0.0322
t3289,Male,62,16,0.03649
t3289,Male,62,17,0.04167
t3289,Male,62,18,0.04733
t3289,Male,62,19,0.05339
t3289,Male,62,20,0.05985
t3289,Male,62,21,0.06723
t3289,Male,62,22,0.07584
t3289,Male,62,23,0.08573
t3289,Male,62,24,0.09708
t3289,Male,62,25,0.10998
t3289,Male,63,1,0.0026
t3289,Male,63,2,0.00409
t3289,Male,63,3,0.0057
t3289,Male,63,4,0.0073
t3289,Male,63,5,0.00884
t3289,Male,63,6,0.01013
t3289,Male,63,7,0.01133
t3289,Male,63,8,0.01296
t3289,Male,63,9,0.01512
t3289,Male,63,10,0.01751
t3289,Male,63,11,0.02015
t3289,Male,63,12,0.02286
t3289,Male,63,13,0.02628
t3289,Male,63,14,0.0308
t3289,Male,63,15,0.03494
t3289,Male,63,16,0.04021
t3289,Male,63,17,0.04626
t3289,Male,63,18,0.05244
t3289,Male,63,19,0.05929
t3289,Male,63,20,0.06709
t3289,Male,63,21,0.07584
t3289,Male,63,22,0.08573
t3289,Male,63,23,0.09708
t3289,Male,63,24,0.10995
t3289,Male,63,25,0.12441
t3289,Male,64,1,0.00272
t3289,Male,64,2,0.00448
t3289,Male,64,3,0.00612
t3289,Male,64,4,0.00785
t3289,Male,64,5,0.00948
t3289,Male,64,6,0.01071
t3289,Male,64,7,0.01211
t3289,Male,64,8,0.014
t3289,Male,64,9,0.01632
t3289,Male,64,10,0.01889
t3289,Male,64,11,0.02159
t3289,Male,64,12,0.02438
t3289,Male,64,13,0.02811
t3289,Male,64,14,0.03324
t3289,Male,64,15,0.03828
t3289,Male,64,16,0.0444
t3289,Male,64,17,0.05094
t3289,Male,64,18,0.05805
t3289,Male,64,19,0.06645
t3289,Male,64,20,0.07582
t3289,Male,64,21,0.08566
t3289,Male,64,22,0.09697
t3289,Male,64,23,0.10985
t3289,Male,64,24,0.1243
t3289,Male,64,25,0.14009
t3289,Male,65,1,0.00285
t3289,Male,65,2,0.00487
t3289,Male,65,3,0.00659
t3289,Male,65,4,0.00847
t3289,Male,65,5,0.01021
t3289,Male,65,6,0.0115
t3289,Male,65,7,0.01309
t3289,Male,65,8,0.01518
t3289,Male,65,9,0.01765
t3289,Male,65,10,0.02056
t3289,Male,65,11,0.02336
t3289,Male,65,12,0.02651
t3289,Male,65,13,0.03038
t3289,Male,65,14,0.03595
t3289,Male,65,15,0.04196
t3289,Male,65,16,0.0488
t3289,Male,65,17,0.05654
t3289,Male,65,18,0.06519
t3289,Male,65,19,0.07517
t3289,Male,65,20,0.08549
t3289,Male,65,21,0.09676
t3289,Male,65,22,0.10961
t3289,Male,65,23,0.12408
t3289,Male,65,24,0.1399
t3289,Male,65,25,0.15669
t3289,Male,66,1,0.003
t3289,Male,66,2,0.00524
t3289,Male,66,3,0.00711
t3289,Male,66,4,0.00918
t3289,Male,66,5,0.01109
t3289,Male,66,6,0.01245
t3289,Male,66,7,0.01423
t3289,Male,66,8,0.0165
t3289,Male,66,9,0.01926
t3289,Male,66,10,0.02237
t3289,Male,66,11,0.02558
t3289,Male,66,12,0.02908
t3289,Male,66,13,0.0332
t3289,Male,66,14,0.03928
t3289,Male,66,15,0.04584
t3289,Male,66,16,0.05377
t3289,Male,66,17,0.06353
t3289,Male,66,18,0.07392
t3289,Male,66,19,0.08513
t3289,Male,66,20,0.09642
t3289,Male,66,21,0.10929
t3289,Male,66,22,0.12379
t3289,Male,66,23,0.13964
t3289,Male,66,24,0.15646
t3289,Male,66,25,0.17386
t3289,Male,67,1,0.00317
t3289,Male,67,2,0.00559
t3289,Male,67,3,0.00768
t3289,Male,67,4,0.00999
t3289,Male,67,5,0.012
t3289,Male,67,6,0.01355
t3289,Male,67,7,0.0155
t3289,Male,67,8,0.01801
t3289,Male,67,9,0.02108
t3289,Male,67,10,0.02457
