table,gender,tobacco,issue_age,duration,q_sel
t3295,Male,Nonsmoker,26,16,0.001
t3295,Male,Nonsmoker,26,17,0.00114
t3295,Male,Nonsmoker,26,18,0.00125
t3295,Male,Nonsmoker,26,19,0.00131
t3295,Male,Nonsmoker,26,20,0.00136
t3295,Male,Nonsmoker,26,21,0.00146
t3295,Male,Nonsmoker,26,22,0.00161
t3295,Male,Nonsmoker,26,23,0.00182
t3295,Male,Nonsmoker,26,24,0.00204
t3295,Male,Nonsmoker,26,25,0.00228
t3295,Male,Nonsmoker,27,1,2.3e-4
t3295,Male,Nonsmoker,27,2,2.6e-4
t3295,Male,Nonsmoker,27,3,2.6e-4
t3295,Male,Nonsmoker,27,4,2.8e-4
t3295,Male,Nonsmoker,27,5,3e-4
t3295,Male,Nonsmoker,27,6,3.3e-4
t3295,Male,Nonsmoker,27,7,3.7e-4
t3295,Male,Nonsmoker,27,8,4.2e-4
t3295,Male,Nonsmoker,27,9,4.6e-4
t3295,Male,Nonsmoker,27,10,5.7e-4
t3295,Male,Nonsmoker,27,11,6.5e-4
t3295,Male,Nonsmoker,27,12,7.3e-4
t3295,Male,Nonsmoker,27,13,7.9e-4
t3295,Male,Nonsmoker,27,14,8.9e-4
t3295,Male,Nonsmoker,27,15,9.9e-4
t3295,Male,Nonsmoker,27,16,0.00107
t3295,Male,Nonsmoker,27,17,0.00121
t3295,Male,Nonsmoker,27,18,0.00129
t3295,Male,Nonsmoker,27,19,0.00135
t3295,Male,Nonsmoker,27,20,0.00144
t3295,Male,Nonsmoker,27,21,0.00157
t3295,Male,Nonsmoker,27,22,0.00175
t3295,Male,Nonsmoker,27,23,0.00197
t3295,Male,Nonsmoker,27,24,0.00221
t3295,Male,Nonsmoker,27,25,0.00248
t3295,Male,Nonsmoker,28,1,2.1e-4
t3295,Male,Nonsmoker,28,2,2.4e-4
t3295,Male,Nonsmoker,28,3,2.6e-4
t3295,Male,Nonsmoker,28,4,2.9e-4
t3295,Male,Nonsmoker,28,5,3.2e-4
t3295,Male,Nonsmoker,28,6,3.5e-4
t3295,Male,Nonsmoker,28,7,3.9e-4
